apt_seq	area_type	area_type_source	floor_band	jeonse_level	jeonse_per_m2_adj	jeonse_n_trades	jeonse_months_since	is_move_in_period	jeonse_over_sale_ratio_gt1	est_price_per_m2	est_low	est_high	est_confidence
11680-4359	39.000000	RENT	HIGH	RENT_COMPLEX	1309.761327	12.000000	2.000000	0.000000	False	1887.047396	1672.275850	2401.021355	LOW
11680-4359	39.000000	RENT	LOW	RENT_COMPLEX	1309.761327	12.000000	2.000000	0.000000	False	1883.587401	1669.209649	2396.618963	LOW
11680-4359	45.000000	RENT	HIGH	RENT_CELL	1019.013884	1.000000	6.000000	0.000000	False	1378.988313	1222.040771	1754.582527	LOW
11680-4359	51.000000	RENT	HIGH	RENT_CELL	1215.920371	1.000000	7.000000	0.000000	False	1809.011559	1603.121548	2301.730945	MEDIUM
11680-4359	54.000000	RENT	HIGH	RENT_CELL	1285.674812	3.000000	2.000000	0.000000	False	1901.253206	1684.864847	2419.096393	LOW
11680-44	174.000000	RENT	UNKNOWN	RENT_CELL	1616.188942	2.000000	11.000000	0.000000	False	2973.812420	2635.352299	3783.787913	LOW
11680-44	177.000000	BOTH	UNKNOWN	RENT_CELL	1224.451053	2.000000	4.000000	0.000000	False	2426.378788	2150.224027	3087.250112	LOW
11680-44	249.000000	RENT	UNKNOWN	RENT_CELL	1622.773698	1.000000	20.000000	0.000000	False	2915.761750	2583.908581	3709.926017	LOW
11680-440	138.000000	RENT	LOW	RENT_CELL	1038.230989	2.000000	17.000000	0.000000	False	1517.534193	1344.818253	1930.864064	LOW
11680-440	153.000000	RENT	HIGH	RENT_CELL	1024.794011	2.000000	38.000000	0.000000	False	1523.217486	1349.854711	1938.095313	LOW
11680-4412	33.000000	RENT	LOW	RENT_CELL	1910.824460	1.000000	18.000000	0.000000	False	2505.845733	2220.646558	3188.361422	LOW
11680-4412	36.000000	RENT	LOW	RENT_CELL	1529.254733	2.000000	10.000000	0.000000	False	2471.890789	2190.556146	3145.158191	LOW
11680-4412	36.000000	RENT	MID	RENT_CELL	1529.254733	2.000000	10.000000	0.000000	False	2516.673254	2230.241760	3202.138028	LOW
11680-4412	39.000000	RENT	MID	RENT_CELL	1735.014920	1.000000	45.000000	0.000000	False	2552.093130	2261.630374	3247.205194	LOW
11680-443	99.000000	RENT	LOW	RENT_CELL	940.558299	2.000000	10.000000	0.000000	False	1490.834136	1321.157024	1896.891729	LOW
11680-443	99.000000	RENT	MID	RENT_CELL	940.558299	2.000000	10.000000	0.000000	False	1503.590433	1332.461482	1913.122451	LOW
11680-443	102.000000	RENT	MID	RENT_CELL	658.703502	1.000000	25.000000	0.000000	False	1055.679875	935.529211	1343.214765	LOW
11680-444	84.000000	BOTH	HIGH	RENT_CELL	839.264963	5.000000	32.000000	0.000000	False	1155.878798	1024.324139	1470.704807	LOW
11680-444	84.000000	BOTH	LOW	RENT_CELL	839.264963	5.000000	32.000000	0.000000	False	1127.960178	999.583036	1435.182011	LOW
11680-444	90.000000	RENT	LOW	RENT_CELL	1243.458787	3.000000	27.000000	0.000000	False	1544.135866	1368.392296	1964.711219	LOW
11680-444	90.000000	RENT	MID	RENT_CELL	1243.458787	3.000000	27.000000	0.000000	False	1557.723812	1380.433749	1982.000105	LOW
11680-444	111.000000	RENT	MID	RENT_CELL	758.313672	1.000000	9.000000	0.000000	False	1046.438475	927.339607	1331.456290	LOW
11680-4440	36.000000	RENT	HIGH	RENT_CELL	656.320582	34.000000	5.000000	0.000000	False	1413.979077	1253.049111	1799.103703	LOW
11680-4440	36.000000	RENT	LOW	RENT_CELL	656.320582	34.000000	5.000000	0.000000	False	1364.437070	1209.145656	1736.067971	LOW
11680-4440	36.000000	RENT	MID	RENT_CELL	656.320582	34.000000	5.000000	0.000000	False	1415.966019	1254.809913	1801.631828	LOW
11680-4440	45.000000	RENT	HIGH	RENT_CELL	677.002128	1.000000	18.000000	0.000000	False	1374.663435	1218.208122	1749.079685	LOW
11680-4440	45.000000	RENT	LOW	RENT_CELL	677.002128	1.000000	18.000000	0.000000	False	1330.465982	1179.040938	1692.844198	LOW
11680-4440	45.000000	RENT	MID	RENT_CELL	677.002128	1.000000	18.000000	0.000000	False	1370.810771	1214.793943	1744.177672	LOW
11680-446	144.000000	RENT	UNKNOWN	RENT_CELL	688.157002	1.000000	15.000000	0.000000	False	1050.639338	931.062355	1336.801340	LOW
11680-446	147.000000	RENT	UNKNOWN	RENT_COMPLEX	746.463475	2.000000	15.000000	0.000000	False	1022.451618	906.082779	1300.936147	LOW
11680-446	150.000000	RENT	UNKNOWN	RENT_CELL	804.769947	1.000000	20.000000	0.000000	False	1160.470191	1028.392970	1476.546756	LOW
11680-448	63.000000	RENT	LOW	RENT_CELL	840.227777	1.000000	7.000000	0.000000	False	1500.485164	1329.709635	1909.171402	LOW
11680-448	84.000000	BOTH	LOW	RENT_CELL	969.566159	2.000000	47.000000	0.000000	False	1725.713182	1529.303654	2195.744639	LOW
11680-45	147.000000	RENT	MID	RENT_CELL	546.466063	1.000000	29.000000	0.000000	False	1427.590962	1265.111780	1816.423050	LOW
11680-45	153.000000	RENT	LOW	RENT_CELL	1013.471236	2.000000	9.000000	0.000000	False	2068.406017	1832.993405	2631.776515	LOW
11680-45	153.000000	RENT	MID	RENT_CELL	1013.471236	2.000000	9.000000	0.000000	False	2083.663012	1846.513947	2651.189048	LOW
11680-45	222.000000	RENT	MID	RENT_CELL	871.021726	1.000000	38.000000	0.000000	False	1832.554265	1623.984775	2331.685963	LOW
11680-454	60.000000	RENT	UNKNOWN	RENT_CELL	896.667336	2.000000	38.000000	0.000000	False	1305.304078	1156.742799	1660.828961	LOW
11680-454	81.000000	BOTH	UNKNOWN	RENT_COMPLEX	896.667336	2.000000	38.000000	0.000000	False	1304.422649	1155.961688	1659.707458	LOW
11680-455	66.000000	RENT	MID	RENT_CELL	901.509010	3.000000	1.000000	0.000000	False	1519.445632	1346.512145	1933.296121	LOW
11680-455	75.000000	RENT	HIGH	RENT_CELL	1024.445270	1.000000	16.000000	0.000000	False	1675.746922	1485.024232	2132.169099	LOW
11680-456	48.000000	RENT	UNKNOWN	RENT_CELL	1124.817118	1.000000	16.000000	0.000000	False	1395.529071	1236.698966	1775.628481	LOW
11680-456	84.000000	RENT	UNKNOWN	RENT_CELL	791.440437	2.000000	36.000000	0.000000	False	1092.744321	968.375221	1390.374432	LOW
11680-458	96.000000	RENT	UNKNOWN	RENT_CELL	1008.428310	1.000000	17.000000	0.000000	False	1336.020277	1183.963079	1699.911313	LOW
11680-458	129.000000	RENT	UNKNOWN	RENT_CELL	685.636536	3.000000	5.000000	0.000000	False	998.800060	885.123089	1270.842629	LOW
11680-4584	165.000000	BOTH	UNKNOWN	RENT_CELL	1689.675930	1.000000	49.000000	0.000000	False	2742.842537	2430.669916	3489.908902	LOW
11680-4584	180.000000	SALE	UNKNOWN	RENT_COMPLEX	1807.635630	2.000000	11.000000	0.000000	False	2905.829506	2575.106761	3697.288533	LOW
11680-4584	222.000000	RENT	UNKNOWN	RENT_CELL	1925.595329	1.000000	11.000000	0.000000	False	2940.389451	2605.733317	3741.261550	LOW
11680-460	84.000000	RENT	HIGH	RENT_CELL	958.730808	2.000000	29.000000	0.000000	False	1298.128627	1150.384012	1651.699137	LOW
11680-460	84.000000	RENT	MID	RENT_CELL	958.730808	2.000000	29.000000	0.000000	False	1267.031419	1122.826087	1612.132001	LOW
11680-461	66.000000	RENT	UNKNOWN	RENT_CELL	862.470450	1.000000	8.000000	0.000000	False	1260.173627	1116.748805	1603.406357	LOW
11680-461	78.000000	BOTH	UNKNOWN	RENT_CELL	850.680379	3.000000	29.000000	0.000000	False	1212.777423	1074.746931	1543.100878	LOW
11680-461	81.000000	RENT	UNKNOWN	RENT_CELL	939.423359	2.000000	13.000000	0.000000	False	1327.776163	1176.657257	1689.421754	LOW
11680-461	84.000000	SALE	UNKNOWN	RENT_COMPLEX	863.193766	6.000000	8.000000	0.000000	False	1266.345122	1122.217900	1611.258778	LOW
11680-462	60.000000	BOTH	HIGH	RENT_CELL	932.840908	2.000000	34.000000	0.000000	False	1288.178198	1141.566076	1639.038516	LOW
11680-462	63.000000	BOTH	LOW	RENT_COMPLEX	976.904947	8.000000	3.000000	0.000000	False	1417.491003	1256.161333	1803.572171	LOW
11680-462	63.000000	BOTH	MID	RENT_COMPLEX	976.904947	8.000000	3.000000	0.000000	False	1425.758762	1263.488109	1814.091815	LOW
11680-462	87.000000	RENT	LOW	RENT_CELL	976.904947	6.000000	3.000000	0.000000	False	1369.029703	1213.215585	1741.911496	LOW
11680-462	87.000000	RENT	MID	RENT_CELL	976.904947	6.000000	3.000000	0.000000	False	1374.012791	1217.631530	1748.251825	LOW
11680-466	33.000000	RENT	HIGH	RENT_CELL	1175.242389	16.000000	3.000000	0.000000	False	1201.750410	1064.974941	1529.070444	LOW
11680-466	33.000000	RENT	MID	RENT_CELL	1175.242389	16.000000	3.000000	0.000000	False	1223.224687	1084.005154	1556.393656	LOW
11680-469	141.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	1131.473986	1002.696925	1439.652872	LOW
11680-469	171.000000	SALE	UNKNOWN	SALE_CELL				0.000000	False	1124.816992	996.797588	1431.182717	LOW
11680-475	234.000000	RENT	LOW	RENT_CELL	1044.212517	3.000000	25.000000	0.000000	False	4015.243487	3558.254409	5108.872930	LOW
11680-475	243.000000	RENT	HIGH	RENT_CELL	1450.474245	14.000000	2.000000	0.000000	False	3012.183922	2669.356604	3832.610637	LOW
11680-475	243.000000	RENT	LOW	RENT_CELL	1450.474245	14.000000	2.000000	0.000000	False	2896.407953	2566.757509	3685.300838	LOW
11680-475	243.000000	RENT	MID	RENT_CELL	1450.474245	14.000000	2.000000	0.000000	False	3014.026335	2670.989325	3834.954866	LOW
11680-477	84.000000	BOTH	HIGH	RENT_CELL	635.697640	1.000000	19.000000	0.000000	False	1131.813443	1002.997747	1440.084787	LOW
11680-477	84.000000	BOTH	MID	RENT_CELL	635.697640	1.000000	19.000000	0.000000	False	1115.569561	988.602639	1419.416568	LOW
11680-4774	210.000000	BOTH	HIGH	NONE				0.000000	False	1672.932779	1482.530376	2128.588469	LOW
11680-4774	210.000000	BOTH	LOW	NONE				0.000000	False	1526.908186	1353.125359	1942.791247	LOW
11680-478	243.000000	RENT	UNKNOWN	RENT_CELL	1914.155275	1.000000	55.000000	0.000000	False	2779.669012	2463.305040	3536.765782	LOW
11680-479	84.000000	BOTH	HIGH	RENT_CELL	603.212604	1.000000	9.000000	0.000000	False	1175.837933	1042.011655	1496.100201	LOW
11680-479	84.000000	BOTH	MID	RENT_CELL	603.212604	1.000000	9.000000	0.000000	False	1162.771453	1030.432317	1479.474811	LOW
11680-4795	84.000000	RENT	HIGH	RENT_CELL	1196.546383	7.000000	4.000000	0.000000	False	2149.182276	1904.576231	2734.553754	LOW
11680-4795	84.000000	RENT	LOW	RENT_CELL	1196.546383	7.000000	4.000000	0.000000	False	2104.928189	1865.358859	2678.246208	LOW
11680-4795	84.000000	RENT	MID	RENT_CELL	1196.546383	7.000000	4.000000	0.000000	False	2171.255617	1924.137327	2762.639198	LOW
11680-4795	108.000000	RENT	LOW	RENT_COMPLEX	1108.008531	10.000000	2.000000	0.000000	False	1827.233095	1619.269227	2324.915469	LOW
11680-4795	108.000000	RENT	MID	RENT_COMPLEX	1108.008531	10.000000	2.000000	0.000000	False	1894.854446	1679.194352	2410.954807	LOW
11680-4795	144.000000	RENT	HIGH	RENT_CELL	781.331654	1.000000	11.000000	0.000000	False	1331.431565	1179.896625	1694.072776	LOW
11680-4795	153.000000	SALE	HIGH	RENT_COMPLEX	1108.008531	10.000000	2.000000	0.000000	False	1899.755223	1683.537354	2417.190405	LOW
11680-4795	162.000000	RENT	HIGH	RENT_CELL	875.617416	2.000000	2.000000	0.000000	False	1558.143832	1380.805965	1982.534526	LOW
11680-4801	228.000000	RENT	UNKNOWN	NONE				0.000000	False	2355.015235	2086.982613	2996.449312	LOW
11680-482	69.000000	RENT	LOW	RENT_CELL	1099.173150	1.000000	12.000000	0.000000	False	1767.856713	1566.650681	2249.366778	LOW
11680-482	84.000000	RENT	LOW	RENT_COMPLEX	1099.173150	1.000000	12.000000	0.000000	False	1773.137565	1571.330500	2256.085972	LOW
11680-482	84.000000	RENT	MID	RENT_COMPLEX	1099.173150	1.000000	12.000000	0.000000	False	1829.481391	1621.261636	2327.776133	LOW
11680-483	78.000000	RENT	HIGH	RENT_CELL	896.292533	1.000000	13.000000	0.000000	False	1371.886523	1215.747260	1745.546427	LOW
11680-483	84.000000	RENT	MID	RENT_CELL	767.333414	3.000000	10.000000	0.000000	False	1250.235209	1107.941513	1590.761018	LOW
11680-483	96.000000	SALE	HIGH	RENT_COMPLEX	763.680031	7.000000	5.000000	0.000000	False	1124.988599	996.949663	1431.401064	LOW
11680-483	111.000000	RENT	HIGH	RENT_CELL	737.834878	3.000000	5.000000	0.000000	False	1210.890278	1073.074568	1540.699732	LOW
11680-4832	204.000000	RENT	HIGH	RENT_CELL	897.268875	8.000000	0.000000	0.000000	False	1490.837696	1321.160179	1896.896258	LOW
11680-4832	204.000000	RENT	LOW	RENT_CELL	897.268875	8.000000	0.000000	0.000000	False	1445.558235	1281.034134	1839.284059	LOW
11680-4832	204.000000	RENT	MID	RENT_CELL	897.268875	8.000000	0.000000	0.000000	False	1472.309260	1304.740530	1873.321244	LOW
11680-4862	198.000000	BOTH	UNKNOWN	RENT_CELL	599.599669	1.000000	27.000000	0.000000	False	1446.953375	1282.270488	1841.059192	LOW
11680-4862	201.000000	SALE	UNKNOWN	RENT_COMPLEX	599.599669	1.000000	27.000000	0.000000	False	1421.990147	1260.148413	1809.296744	LOW
11680-4867	126.000000	BOTH	HIGH	RENT_CELL	912.532226	1.000000	51.000000	0.000000	False	1331.488324	1179.946924	1694.144995	LOW
11680-487	66.000000	RENT	HIGH	RENT_CELL	908.546408	1.000000	18.000000	0.000000	False	1328.628393	1177.412491	1690.506106	LOW
11680-487	69.000000	RENT	HIGH	RENT_CELL	994.914328	2.000000	38.000000	0.000000	False	1457.077100	1291.241996	1853.940310	LOW
11680-487	84.000000	RENT	LOW	RENT_CELL	630.947163	1.000000	7.000000	0.000000	False	1038.733301	920.511386	1321.652463	LOW
11680-487	84.000000	RENT	MID	RENT_CELL	630.947163	1.000000	7.000000	0.000000	False	1049.223221	929.807411	1334.999516	LOW
11680-487	111.000000	RENT	LOW	RENT_CELL	678.309843	2.000000	0.000000	0.000000	False	995.016558	881.770200	1266.028617	LOW
11680-488	39.000000	RENT	UNKNOWN	RENT_CELL	903.117801	1.000000	17.000000	0.000000	False	1135.867285	1006.590208	1445.242771	LOW
11680-488	45.000000	BOTH	UNKNOWN	RENT_CELL	731.074303	2.000000	20.000000	0.000000	False	1003.148018	888.976190	1276.374838	LOW
11680-488	57.000000	RENT	UNKNOWN	RENT_CELL	879.846484	1.000000	57.000000	0.000000	False	1193.911735	1058.028413	1519.096754	LOW
11680-488	60.000000	RENT	UNKNOWN	RENT_CELL	1027.406834	3.000000	4.000000	0.000000	False	1476.957373	1308.859625	1879.235361	LOW
11680-488	72.000000	RENT	UNKNOWN	RENT_CELL	960.285428	3.000000	2.000000	0.000000	False	1415.949837	1254.795572	1801.611239	LOW
11680-488	96.000000	RENT	UNKNOWN	RENT_CELL	901.591307	1.000000	30.000000	0.000000	False	1269.939660	1125.403331	1615.832359	LOW
11680-488	102.000000	RENT	UNKNOWN	RENT_CELL	773.971735	1.000000	43.000000	0.000000	False	1025.872532	909.114347	1305.288814	LOW
11680-4885	21.000000	RENT	HIGH	RENT_CELL	1362.764499	28.000000	0.000000	0.000000	False	1383.218059	1225.789114	1759.964326	LOW
11680-4885	21.000000	RENT	MID	RENT_CELL	1362.764499	28.000000	0.000000	0.000000	False	1409.768186	1249.317477	1793.745895	LOW
11680-4885	27.000000	RENT	HIGH	RENT_CELL	1531.021302	34.000000	0.000000	0.000000	False	1757.347230	1557.337319	2235.994833	MEDIUM
11680-4885	27.000000	RENT	MID	RENT_CELL	1531.021302	34.000000	0.000000	0.000000	False	1791.078565	1587.229572	2278.913551	LOW
11680-4885	30.000000	RENT	HIGH	RENT_CELL	1547.126877	22.000000	3.000000	0.000000	False	1760.648264	1560.262651	2240.194968	LOW
11680-4885	30.000000	RENT	MID	RENT_CELL	1547.126877	22.000000	3.000000	0.000000	False	1793.242672	1589.147374	2281.667096	LOW
11680-489	87.000000	RENT	HIGH	RENT_CELL	686.889631	1.000000	8.000000	0.000000	False	1057.117080	936.802842	1345.043421	LOW
11680-489	102.000000	RENT	HIGH	RENT_CELL	962.397318	1.000000	2.000000	0.000000	False	1427.895583	1265.381731	1816.810640	LOW
11680-489	108.000000	RENT	MID	RENT_COMPLEX	824.643475	2.000000	2.000000	0.000000	False	1190.750870	1055.227298	1515.074966	LOW
11680-491	63.000000	RENT	UNKNOWN	RENT_CELL	1084.909517	1.000000	17.000000	0.000000	False	1414.039038	1253.102249	1799.179997	LOW
11680-491	96.000000	RENT	UNKNOWN	RENT_CELL	695.244079	1.000000	39.000000	0.000000	False	1012.635316	897.383705	1288.446185	LOW
11680-491	129.000000	RENT	UNKNOWN	RENT_CELL	645.621789	1.000000	8.000000	0.000000	False	1037.726613	919.619273	1320.371584	LOW
11680-492	111.000000	RENT	HIGH	RENT_CELL	850.553593	2.000000	17.000000	0.000000	False	1320.104038	1169.858324	1679.659978	LOW
11680-492	114.000000	BOTH	HIGH	RENT_CELL	869.632867	4.000000	5.000000	0.000000	False	1334.735672	1182.824679	1698.276820	LOW
11680-492	114.000000	BOTH	LOW	RENT_CELL	869.632867	4.000000	5.000000	0.000000	False	1304.855668	1156.345424	1660.258418	LOW
11680-492	114.000000	BOTH	MID	RENT_CELL	869.632867	4.000000	5.000000	0.000000	False	1328.489364	1177.289285	1690.329209	LOW
11680-492	165.000000	BOTH	HIGH	RENT_CELL	477.648209	1.000000	6.000000	0.000000	False	927.763170	822.171158	1180.457464	LOW
11680-492	180.000000	RENT	HIGH	RENT_CELL	365.406638	1.000000	6.000000	0.000000	False	839.075602	743.577437	1067.614117	LOW
11680-495	57.000000	RENT	MID	RENT_CELL	1205.093370	1.000000	38.000000	0.000000	False	1373.956539	1217.581680	1748.180251	LOW
11680-495	63.000000	RENT	LOW	RENT_CELL	1097.499486	2.000000	25.000000	0.000000	False	1344.471004	1191.451998	1710.663759	LOW
11680-495	69.000000	BOTH	HIGH	RENT_CELL	743.511319	4.000000	2.000000	0.000000	False	979.551541	868.065312	1246.351403	LOW
11680-497	165.000000	RENT	LOW	RENT_CELL	473.951806	2.000000	57.000000	0.000000	False	1132.192673	1003.333816	1440.567307	LOW
11680-4979	30.000000	RENT	HIGH	RENT_CELL	2891.144077	52.000000	0.000000	0.000000	False	3386.648990	3001.202477	4309.068529	LOW
11680-4979	30.000000	RENT	MID	RENT_CELL	2891.144077	52.000000	0.000000	0.000000	False	3022.897089	2678.850468	3846.241743	LOW
11680-4979	39.000000	RENT	HIGH	RENT_CELL	3017.197490	1.000000	20.000000	0.000000	False	3444.473925	3052.446151	4382.643207	LOW
11680-4979	42.000000	RENT	HIGH	RENT_CELL	3510.931962	4.000000	5.000000	0.000000	True	3475.429691	3079.878732	4422.030376	LOW
11680-4979	42.000000	RENT	MID	RENT_CELL	3510.931962	4.000000	5.000000	0.000000	True	3117.646291	2762.815928	3966.797728	LOW
11680-4979	102.000000	RENT	HIGH	RENT_COMPLEX	2953.746094	57.000000	0.000000	0.000000	False	3956.080537	3505.825003	5033.595803	LOW
11680-499	153.000000	SALE	HIGH	SALE_CELL				0.000000	False	1433.630931	1270.464319	1824.108122	LOW
11680-501	84.000000	RENT	UNKNOWN	RENT_CELL	1121.514742	1.000000	16.000000	0.000000	False	1446.849330	1282.178284	1840.926808	LOW
11680-501	96.000000	RENT	UNKNOWN	RENT_CELL	870.680264	1.000000	15.000000	0.000000	False	1196.493227	1060.316097	1522.381365	LOW
11680-501	102.000000	RENT	UNKNOWN	RENT_COMPLEX	870.680264	3.000000	9.000000	0.000000	False	1161.526627	1029.329169	1477.890933	LOW
11680-501	108.000000	RENT	UNKNOWN	RENT_CELL	739.385005	1.000000	9.000000	0.000000	False	1047.328225	928.128091	1332.588381	LOW
11680-502	84.000000	RENT	UNKNOWN	RENT_CELL	952.270897	3.000000	34.000000	0.000000	False	1299.055772	1151.205635	1652.878808	LOW
11680-502	96.000000	RENT	UNKNOWN	RENT_CELL	1116.380094	1.000000	19.000000	0.000000	False	1397.457572	1238.407978	1778.082247	LOW
11680-5069	21.000000	BOTH	HIGH	RENT_CELL	2028.264752	66.000000	1.000000	0.000000	True	1779.950187	1577.367754	2264.754144	LOW
11680-5069	21.000000	BOTH	LOW	RENT_CELL	2028.264752	66.000000	1.000000	0.000000	True	1768.226832	1566.978675	2249.837705	LOW
11680-5069	21.000000	BOTH	MID	RENT_CELL	2028.264752	66.000000	1.000000	0.000000	True	1799.294776	1594.510667	2289.367607	LOW
11680-5069	24.000000	RENT	HIGH	RENT_CELL	1863.112086	43.000000	2.000000	0.000000	True	1690.496536	1498.095139	2150.936056	MEDIUM
11680-5069	24.000000	RENT	LOW	RENT_CELL	1863.112086	43.000000	2.000000	0.000000	True	1679.362352	1488.228177	2136.769261	LOW
11680-5069	24.000000	RENT	MID	RENT_CELL	1863.112086	43.000000	2.000000	0.000000	True	1708.868938	1514.376513	2174.312538	LOW
11680-5069	27.000000	RENT	HIGH	RENT_CELL	2179.685927	2.000000	17.000000	0.000000	False	2335.605901	2069.782324	2971.753470	MEDIUM
11680-5069	30.000000	RENT	HIGH	RENT_CELL	1899.369690	6.000000	0.000000	0.000000	False	2218.687598	1966.170907	2822.990199	LOW
11680-5090	66.000000	RENT	UNKNOWN	RENT_COMPLEX	1731.236392	10.000000	10.000000	0.000000	False	3007.532116	2665.234237	3826.691822	LOW
11680-5090	78.000000	RENT	UNKNOWN	RENT_CELL	1731.236392	10.000000	10.000000	0.000000	False	2974.840800	2636.263635	3785.096392	LOW
11680-5092	18.000000	RENT	LOW	RENT_CELL	1040.129740	68.000000	0.000000	0.000000	False	1777.909025	1575.558904	2262.157033	LOW
11680-5092	18.000000	RENT	MID	RENT_CELL	1040.129740	68.000000	0.000000	0.000000	False	1840.741410	1631.240113	2342.103036	LOW
11680-5092	30.000000	RENT	LOW	RENT_CELL	1031.155045	48.000000	0.000000	0.000000	False	2106.609454	1866.848773	2680.385398	LOW
11680-5092	30.000000	RENT	MID	RENT_CELL	1031.155045	48.000000	0.000000	0.000000	False	2181.058311	1932.824342	2775.111846	LOW
11680-5092	39.000000	RENT	HIGH	RENT_CELL	1034.151297	70.000000	3.000000	0.000000	False	2475.630328	2193.870074	3149.916264	LOW
11680-5092	39.000000	RENT	LOW	RENT_CELL	1034.151297	70.000000	3.000000	0.000000	False	2391.880249	2119.651889	3043.355227	MEDIUM
11680-5092	39.000000	RENT	MID	RENT_CELL	1034.151297	70.000000	3.000000	0.000000	False	2476.734694	2194.848749	3151.321427	MEDIUM
11680-5092	48.000000	RENT	HIGH	RENT_CELL	1031.434130	556.000000	0.000000	0.000000	False	2558.446742	2267.260859	3255.289335	LOW
11680-5092	48.000000	RENT	LOW	RENT_CELL	1031.434130	556.000000	0.000000	0.000000	False	2485.926926	2202.994780	3163.017341	LOW
11680-5092	48.000000	RENT	MID	RENT_CELL	1031.434130	556.000000	0.000000	0.000000	False	2549.885028	2259.673584	3244.395673	LOW
11680-5092	60.000000	RENT	HIGH	RENT_CELL	900.043832	971.000000	0.000000	0.000000	False	2419.685078	2144.292152	3078.733241	HIGH
11680-5092	60.000000	RENT	LOW	RENT_CELL	900.043832	971.000000	0.000000	0.000000	False	2335.574994	2069.754934	2971.714144	MEDIUM
11680-5092	60.000000	RENT	MID	RENT_CELL	900.043832	971.000000	0.000000	0.000000	False	2399.771918	2126.645379	3053.396345	MEDIUM
