osm_id	shop_type	name	lon	lat
9409408692	supermarket	노브랜드	127.1481819	37.4805898
9942284550	supermarket	GS더프레시	127.1422334	37.4810956
10063505306	mall	지존스토어	127.1041813	37.5135775
10075186678	supermarket	롯데슈퍼	127.1093418	37.5142794
10142070048	supermarket	NC식품관	127.1259722	37.476989
10213313387	supermarket	가락 알파마트	127.105263	37.4997534
10548400456	supermarket	가락공판장	127.1272662	37.4830543
10989821089	supermarket	E-Mart	127.0737407	37.4877892
11104497145	supermarket	내-MART	127.1080163	37.5072169
11260174839	supermarket	하나로마트	127.1012997	37.4286055
11261962974	supermarket	엘마트	127.0988911	37.5049406
11374854021	supermarket	데일리반찬가게	127.1087888	37.5065955
11533572930	supermarket	유진마트	127.0966696	37.506309
11553588334	supermarket	해나 온 마트	127.0955702	37.5039662
11578435079	supermarket	현대 슈퍼	127.1022296	37.4997651
11687284751	supermarket		127.1069508	37.478241
11760203999	supermarket	코사마트	127.1313171	37.4871777
12047045526	supermarket	럭키스타마트	127.1247319	37.4870671
12103915103	supermarket	초록마을	127.1115608	37.4994814
12419304837	supermarket	스마트24	127.0972092	37.4855712
12419994847	supermarket	신영슈퍼	127.1016466	37.4885205
12419994864	supermarket	10단지슈퍼	127.0868105	37.4840455
12475322864	supermarket	emart Everyday	127.1112151	37.4996644
13022682735	supermarket	롯데슈퍼	127.0860654	37.5110177
13025835515	supermarket	롯데마트	127.0963713	37.5116156
13028137147	supermarket		127.1001158	37.5143265
13175766983	supermarket	GS프레시	127.1494457	37.4954895
13227095845	supermarket	가락공판장 본점	127.1495673	37.4841695
13686744624	supermarket	홈런마트	127.0708213	37.5126614
13927837560	supermarket	가락공판장식자재마트 마천점	127.150847	37.4951899
13930358152	supermarket	마천시장식자재마트	127.1503117	37.4981064
14038653522	supermarket	올스타마트	127.1363346	37.4657448
14038653523	supermarket	다이소 남위례역점	127.1406208	37.4639068
26281660	mall	롯데월드	127.0982456	37.5113152
243515059	mall	미도종합상가	127.0664138	37.494736
357630219	mall	롯데월드몰	127.104207	37.5137375
357630220	department_store	롯데월드몰	127.1020168	37.5128323
357631438	department_store	Homeplus	127.1030139	37.5162714
389066958	supermarket	부흥공판장	127.1409785	37.4394375
469425917	department_store	세이브존 신흥점	127.1534591	37.4438755
473726413	supermarket	롯데마트	127.1178098	37.491765
606461832	department_store	롯데백화점	127.0993769	37.5121483
704248043	department_store	스타필드시티 위례	127.1484633	37.4800685
775687309	mall	은마종합상가	127.0638067	37.4954839
775687310	mall	은마종합상가	127.0640545	37.4959685
776524622	supermarket	ORGA Whole Foods	127.126359	37.5104193
842895809	supermarket	진로마트	127.1461992	37.4289677
842895816	supermarket	하나로	127.145041	37.4286557
1080863362	mall	개포자이 프레지던스 상가	127.0737929	37.487699
7195687868	supermarket	에이스 식자재 할인마트	127.1645515	37.4576552
8116879994	supermarket	인정슈퍼마켙	127.1608786	37.4530288
12345672569	supermarket	국보할인마트	127.1689068	37.4610502
14038653510	supermarket	S마트 금광2점	127.1610257	37.4516045
14038653511	supermarket	금광농산	127.160581	37.450591
368664284	supermarket	삼보할인마트	126.850053	37.548761
368664327	supermarket	일화할인마트	126.851323	37.549314
368664342	supermarket	강서농협 하나로마트	126.8122007	37.5767656
368664352	supermarket	대한마트	126.827402	37.535255
368664428	supermarket	피자마트	126.834152	37.539278
368664570	supermarket	테스터마트	126.846992	37.545415
368664583	supermarket	엠디마트	126.856258	37.530762
368664943	supermarket	농협쌀마트	126.842659	37.541624
368665016	supermarket	티나마트	126.845643	37.560252
368665063	supermarket	도원세일마트	126.8528827	37.535154
368665207	supermarket	화로마트	126.843556	37.54293
368665333	supermarket	타운마트	126.859127	37.525185
368665424	supermarket	차이나마트	126.857196	37.529356
368665604	supermarket	그린식자재마트	126.854033	37.520134
368665616	supermarket	우리건강마트	126.842735	37.523521
368665671	supermarket	하나마트	126.8530766	37.5525796
368665688	supermarket	럭키마트	126.8414879	37.5418156
368665725	supermarket	성신마트	126.833494	37.522664
368665739	supermarket	프라임마트	126.844791	37.571481
368665794	supermarket	현대마트	126.8423829	37.5555554
368666195	supermarket	늘푸른할인마트	126.831263	37.544539
368666263	supermarket	인디마트	126.810891	37.56599
368683105	supermarket	우주마트	126.8412859	37.6142682
368683374	supermarket	이마트에브리데이	126.8321327	37.6187019
368683499	supermarket	타이어마트	126.8282332	37.6183791
368683640	supermarket	커튼마트	126.8336596	37.6188512
368684782	supermarket	그린마트	126.798926	37.520795
368684863	supermarket	그린마트	126.806748	37.52829
368684873	supermarket	그린마트	126.823008	37.528967
368684879	supermarket	부영마트	126.7867771	37.5284218
368684899	supermarket	한아름마트	126.817911	37.528628
368684924	supermarket	엘지DC마트	126.797305	37.523761
368684933	supermarket	엘지DC마트	126.7846865	37.5265534
368685004	supermarket	플러스마트	126.7995125	37.5242076
368685036	supermarket	OK할인마트	126.818312	37.526893
368685040	supermarket	장터쇼핑 원종점	126.802439	37.5254329
368685074	supermarket	네배로마트	126.819148	37.527658
368685128	supermarket	장군할인마트	126.809613	37.528175
368685194	supermarket	한신할인마트	126.821963	37.525622
368685267	supermarket	(주)에이스마트 (Ace Mart)	126.80497	37.5254007
368685319	supermarket	(주)홍내고향마트 (Hongnaegohyang Mart)	126.811396	37.524192
368685370	supermarket	싱싱마트	126.786119	37.520781
368685380	supermarket	만물생활용품DC마트	126.809963	37.528206
368867468	supermarket	(주)우성상가 (Useong Arcade)	126.8334591	37.5226257
368867583	supermarket	만화시장	126.823411	37.535027
368939893	supermarket	부천축협	126.805076	37.5239326
1921545449	department_store	Homeplus	126.8500339	37.5642248
2272457754	supermarket	롯데마트	126.8589958	37.5330286
2502382218	supermarket	청정마트 (Chungjung Mart)	126.8025143	37.5241708
2598509086	supermarket	알뜰 수퍼	126.8427904	37.529103
2600861835	supermarket	진로홈마트	126.8420292	37.5279754
2633999928	supermarket	현대마트	126.8443556	37.5292717
2633999931	supermarket	인더라인	126.8442671	37.5285783
2635243180	supermarket	롯데마켓 999	126.8466914	37.5314527
4629507497	supermarket	종합마트	126.8243541	37.5266275
4629507557	supermarket	예스마트	126.8227437	37.525993
4629507558	supermarket	새천년마트	126.8229285	37.52641
4631412399	supermarket	조은마트	126.845604	37.5591158
4637281612	supermarket	그랜드마트	126.847822	37.5364342
4639301956	supermarket	양천마트	126.8346011	37.5318389
4642127633	supermarket	GS수퍼마켓	126.8381924	37.5569993
4643897911	supermarket	홈마트	126.8377249	37.5353391
4643897912	supermarket	행운수퍼	126.8383383	37.534825
4644156469	supermarket	롯데슈퍼	126.835983	37.5496421
4644156479	supermarket	송화마트	126.8354749	37.548327
4644156592	supermarket	하모니마트	126.8342327	37.5527197
4644156596	supermarket	롯데슈퍼	126.8306063	37.552876
4644156597	supermarket	월드마트	126.8307172	37.5526196
4644156603	supermarket	홈플러스 익스프레스	126.8268334	37.5528329
4650788762	supermarket	미니스탑	126.8129093	37.5675079
4650788765	supermarket	프라임마트	126.8127271	37.5688278
4655036259	supermarket	365할인마트	126.8210026	37.5249944
4674226016	supermarket	CS수퍼마켓	126.7859381	37.5299976
4681776600	supermarket	롯데슈퍼프레시 신월점	126.8333573	37.5409886
4706229274	supermarket	우리할인마트	126.8367143	37.5484905
4706322037	supermarket	예스마트	126.8431436	37.5477336
4708297535	supermarket	강서TOP마트	126.8366692	37.547671
5474577754	supermarket	현대마트	126.8476242	37.5375453
5896087186	supermarket		126.8531037	37.5615676
7178867737	supermarket	코끼리마트	126.808989	37.5265172
8710528440	supermarket	케이마트	126.8553806	37.564369
10598523862	supermarket	대동슈퍼	126.851389	37.5386518
10598879947	mall	휴대폰할인매장	126.8477427	37.5342903
10598883675	supermarket	양서마트	126.8477449	37.5345557
11076078424	supermarket	롯데마트	126.8029617	37.5634551
11932200271	department_store	Daiso	126.8102808	37.5611721
13040382044	department_store	롯데백화점	126.8031098	37.5632384
13044088257	department_store	Lotte Duty Free	126.8003207	37.565795
13081973425	supermarket	GS The Fresh	126.8263201	37.5584186
13681978061	supermarket	세계과자	126.845652	37.5228245
13681992252	supermarket	파주농산쌀	126.8445047	37.5223236
13760188893	supermarket	CU	126.8274759	37.5671242
13955498001	supermarket	No Brand	126.8399811	37.5581244
14066191685	supermarket	이마트트레이더스	126.82473	37.5610766
286856364	supermarket	아울렛홈마트 (Aullethom Mart)	126.8027726	37.5259102
286856369	supermarket	그린마트 (Green Mart)	126.8027762	37.5248532
313985692	supermarket	홈마트	126.837245	37.5342653
313985696	supermarket		126.8371418	37.534423
468726458	department_store	Homeplus	126.849273	37.5475828
469091463	supermarket	강서농산물도매시장 식품종합상가	126.8228598	37.5538657
469341768	department_store	NC백화점 강서점	126.8405804	37.5599462
469693680	supermarket	태양홈마트	126.8364615	37.5547134
471884484	supermarket	코끼리마트	126.8089956	37.5265095
475605755	supermarket	열린마트	126.8462058	37.6187813
497896879	supermarket	대하마트	126.8346169	37.6169649
529297877	mall	홈마트	126.7889441	37.5214005
588443253	department_store	Homeplus	126.8548717	37.5585365
645933711	mall		126.7852984	37.5982714
645933713	mall		126.7859277	37.5981999
653393557	supermarket	GS더프레시	126.8331872	37.6143137
1182173308	mall		126.7848163	37.5979896
1200308937	supermarket	팜스식자재마트	126.8439718	37.6192449
1246046074	supermarket	팜스마트	126.7730203	37.6024769
368664189	supermarket	합정마트	126.913275	37.5482413
368664220	supermarket	도영마트	126.916971	37.600775
368664239	supermarket	아이엠마트	126.898005	37.526554
368664362	supermarket	벅스마트	126.920499	37.602726
368664372	supermarket	배드민턴마트	126.91555	37.601879
368664393	supermarket	한솔마트	126.873952	37.549054
368664413	supermarket	대신동 그린마트	126.9464865	37.5675472
368664421	supermarket	현대종합마트	126.897724	37.555721
368664424	supermarket	이지마트	126.9597755	37.5337265
368664436	supermarket	동양트래블마트	126.9554539	37.5570614
368664462	supermarket	스페셜마트	126.959348	37.539194
368664467	supermarket	에어컨마트	126.930212	37.570554
368664626	supermarket	대화마트	126.9252941	37.5633527
368664684	supermarket	아줌마트	126.954865	37.533621
368664709	supermarket	자연애할인마트	126.911343	37.60768
368664974	supermarket	플러스마트	126.951702	37.5376486
368665015	supermarket	문구마트	126.9193087	37.612078
368665072	supermarket	가구마트	126.941761	37.590492
368665299	supermarket	랜스마트	126.959797	37.533701
368665322	supermarket	분유마트	126.94905	37.536769
368665383	supermarket	보일러할인마트	126.923535	37.61291
368665548	supermarket	삼성테마트	126.950288	37.534013
368665593	supermarket	홍삼마트	126.913316	37.59975
368665600	supermarket	중앙마트	126.866384	37.553271
368665628	supermarket	백산식자재마트	126.904282	37.576282
368665678	supermarket	원흥마트	126.923717	37.618399
368665835	supermarket	365마트	126.932698	37.618553
368665838	supermarket	은평마트	126.9300518	37.5601649
368665855	supermarket	윤경마트	126.939341	37.546306
368665863	supermarket	홍익마트	126.957583	37.574926
368665898	supermarket	일품축산마트	126.9145532	37.6129207
368665908	supermarket	염창동L마트	126.876518	37.550024
368665972	supermarket	태양마트	126.8702929	37.5390018
368666026	supermarket		126.936012	37.550422
368666071	supermarket	보람마트	126.923663	37.524483
368666090	supermarket	굿데이마트	126.922109	37.604156
368666110	supermarket	나들가게 무지개마트	126.9101078	37.5955436
368666150	supermarket	하모니마트	126.946315	37.591218
368666216	supermarket	C.A마트	126.953769	37.544813
368666289	supermarket	목동마트	126.873661	37.544347
368666374	supermarket	새로나마트	126.93627	37.584829
368666404	supermarket	훼밀리마트	126.944302	37.543656
368867408	supermarket	신촌상가	126.93457	37.554707
368867435	supermarket	수일상가	126.8951989	37.5828963
368867477	supermarket	한양종합상가	126.9480084	37.5830279
368867659	supermarket	마포벼룩시장	126.9269962	37.5564772
368867686	supermarket	활어시장	126.910599	37.578702
368867778	supermarket	벼룩시장	126.917054	37.566866
368939438	supermarket	서울축협	126.912413	37.580827
946459168	supermarket	하나할인마트	126.9118993	37.5647328
1669624196	supermarket	롯데슈퍼범서점(Lottesuper)	126.9218183	37.6186784
1848459860	supermarket	굿모닝마트	126.9475356	37.5851698
2211377521	supermarket		126.9587501	37.606711
2211377523	supermarket	GS 슈퍼마켓	126.9584638	37.6068649
2592261521	supermarket	E-Mart	126.8704897	37.5255404
3039384349	supermarket	하머니마트	126.9065287	37.5524815
3119799248	supermarket	Home Plus	126.9130818	37.5510356
3422723891	mall	누리꿈몰	126.8902513	37.5795918
3914716032	supermarket	럭키할인마트	126.8815961	37.5424538
4059615689	department_store	Homeplus	126.9135411	37.582453
4186810289	department_store	Homeplus	126.8982637	37.5678064
4312912689	supermarket	E-Mart	126.9523034	37.5431322
4441996747	supermarket	롯데마트	126.9402593	37.5453295
4467980395	supermarket		126.9236562	37.5530823
4629747939	supermarket	E-Mart	126.8825318	37.5366252
4629747940	supermarket	홈플러스익스프레스 목동점	126.8810388	37.5361618
4630989812	supermarket	GS25 상암중앙점	126.8915056	37.5773134
4632072772	supermarket	대성마트	126.9084778	37.5860246
4632137307	supermarket	25시마트	126.9086506	37.5862017
4634567844	supermarket		126.9094347	37.5672213
4635579231	supermarket	포시즌마트	126.9109309	37.5904152
4638559379	supermarket	두레생협	126.9113992	37.5587881
4641454968	supermarket	싱싱수퍼	126.9584285	37.547528
4641458284	supermarket	cu	126.9593847	37.5473367
4644806167	supermarket	서서울농협하나로마트 상암점	126.892852	37.5772046
4646699185	supermarket	GS슈퍼마켓 목동오거리점	126.8611218	37.5255514
4657903177	supermarket	정류소마트	126.9107524	37.6087461
4660773332	supermarket	코사 건영마트	126.9118744	37.6112128
4660773344	supermarket	홈플러스 익스프레스 구산점	126.9166136	37.6113882
4671180628	supermarket	성산마트	126.9036716	37.5701647
4671180629	supermarket	농협하나로마트	126.9028714	37.5696939
4677516875	supermarket	갈현 굿모닝 마트	126.9109211	37.61421
4678603506	supermarket	사러가마트	126.8738568	37.5461369
4681512369	supermarket	스마일할인마트	126.8739195	37.54466
4681519343	supermarket	천흥마트	126.8739709	37.5466872
4681522255	supermarket	대흥할인마트	126.8704063	37.544239
4683469064	supermarket	양화슈퍼	126.8767148	37.5462806
4683469070	supermarket	농촌마트	126.8733218	37.546002
4686615413	supermarket	다농마트	126.8982635	37.565816
4686660586	supermarket	농심가슈퍼	126.869239	37.541604
4686660588	supermarket	목동럭키슈퍼	126.8805824	37.5452587
4693250625	supermarket	롯데슈퍼	126.868492	37.551561
4704924690	supermarket	코사마트	126.870005	37.5503618
4715716733	supermarket	수색마트	126.8957447	37.5822603
4761163224	supermarket	E-Mart	126.8986544	37.5796626
4867958821	supermarket		126.9209409	37.5599951
5102676779	supermarket		126.9576238	37.5379595
5179728122	supermarket	모노마트	126.9277813	37.5578098
5316175522	department_store		126.9190483	37.5485017
5382128228	supermarket		126.9154742	37.5824899
5769669649	supermarket	대농마트	126.9246424	37.5475556
5896502385	supermarket	하나로마트	126.9333607	37.5560726
5909705286	mall		126.9429561	37.5588046
6270887793	supermarket	대우농수산마트	126.916728	37.5573696
6270987414	supermarket	홈플러스 익스프레스	126.9212087	37.5634427
6545482086	supermarket	노브랜드 서대문신촌점	126.9384354	37.5581197
6586943204	mall	EXIT	126.92324	37.5568592
6596052785	department_store		126.9344849	37.5702335
6759458626	supermarket	사러가 쇼핑센터	126.9299935	37.5672711
6800391727	supermarket	롯데슈퍼	126.9284918	37.5583687
6943523191	supermarket	새마을공판장	126.8963133	37.5755979
6943595019	supermarket	해바라기 마트	126.9175371	37.5585908
7023260613	supermarket	강원식품	126.9317803	37.6082481
7132175145	supermarket	가재울 홈마트	126.9175108	37.570529
7140738285	supermarket	하모니마트	126.9205576	37.5534754
7445035469	supermarket	신비로마트	126.9206892	37.5933428
7485914165	supermarket	그린마트	126.9196509	37.5913652
7485918466	supermarket	은평두레생협 백련산점	126.9205713	37.5935946
7497773958	supermarket	만물마트	126.9150991	37.5650195
7690548357	supermarket	수정마트	126.9079434	37.5683616
7701149789	supermarket	새한양슈퍼	126.9013269	37.5719648
7912668686	supermarket	플라워마트	126.9423373	37.5891698
8062015888	supermarket	흥부네할인마트	126.9580146	37.5450857
8111267617	supermarket	한양mart	126.8662154	37.55247
8137943364	supermarket	E-Mart	126.936045	37.5549096
8498855828	supermarket	삼부마켓	126.9135813	37.5958246
8506374056	supermarket	은평두레생협 응암역점	126.9157339	37.6000971
8571204890	supermarket	GS더프레시	126.9333238	37.5508048
8735736535	supermarket	신사홈마트	126.9131673	37.5935214
8863043317	supermarket	노브랜드 영등포양평점	126.8926581	37.5384625
9315470082	supermarket	E-Mart	126.9291696	37.5585435
9448846699	supermarket	GS FRESH	126.9321269	37.5231491
9687250733	supermarket	우리농산물할인마트	126.9134393	37.5913897
9706849340	supermarket	새마을기름집	126.9063695	37.5960874
9706849341	supermarket	동네떡방앗간	126.9064218	37.5959828
9717877826	supermarket	보람미니슈퍼	126.9051269	37.5968587
10278755760	supermarket	신구멍가게24	126.9255172	37.5831629
10291688862	supermarket	지엘할인마트	126.9233548	37.5837826
10597974777	supermarket	cu편의점	126.8752508	37.5203954
10678140803	supermarket	거평식자재마트	126.915911	37.612275
11012630299	supermarket	오랜지마트	126.9102184	37.556211
11288720276	supermarket	하모니마트	126.9249745	37.5568015
11794285469	supermarket	하모니마트 연남점	126.9256425	37.5632858
12511788436	supermarket	오아시스마켓 연희점	126.9305826	37.56747
12533392376	supermarket	E-Mart	126.9302885	37.5657341
12814912240	supermarket		126.9061935	37.592191
13100324156	supermarket	S Mart	126.9465731	37.5384966
13378638836	supermarket	은광할인마트	126.9293585	37.6121582
13438315405	mall	IFC 서울	126.925761	37.5252799
13668410184	supermarket	농협몰	126.932946	37.556077
13674621720	supermarket	동훈이네과일	126.957982	37.5746261
13674659138	supermarket	서대문형무소역사관뮤지엄샵	126.9561168	37.5748659
13674659181	supermarket	GS FRESH	126.9589822	37.5744661
13676765979	supermarket	에이스마트	126.9344278	37.5545818
13681759399	supermarket	무악연립슈퍼	126.956374	37.5764319
13682561072	supermarket	서로상점	126.9542386	37.5759762
13682563311	supermarket	나들가게	126.9519392	37.5747336
13682565778	supermarket	극동할인마트	126.9581239	37.5718892
13682627692	supermarket	안산슈퍼	126.9510966	37.5797687
13682627696	supermarket	이마트에브리데이	126.9502664	37.5817014
13694437819	supermarket	하모니마트 신촌점	126.9424304	37.5561723
13717577335	supermarket	행운생활용품백화점	126.9341793	37.5549628
13717600902	supermarket	지현식품	126.9342353	37.5554118
13717949896	supermarket	영상회	126.9336914	37.5542627
13718038127	supermarket	성결식품	126.9325918	37.55568
13727874897	supermarket	바이인시즌	126.9296646	37.566955
13727876330	supermarket	한살림 연희매장	126.9309718	37.5677726
13734624818	supermarket	형제상회 농산물전문점	126.9323785	37.5547091
13736685154	supermarket	윤정마트	126.9400013	37.5554593
13745212733	supermarket	좋은슈퍼	126.9364761	37.553102
13960104922	supermarket	오김치반찬	126.946983	37.583893
13960106647	supermarket	신구멍가게24	126.9588187	37.5685592
13960106651	supermarket	신일슈퍼	126.9586166	37.5657854
13985939298	supermarket	MBC브랜드스토어	126.8910917	37.5811122
13985950559	supermarket	초록마을	126.8832069	37.5801714
13985950572	supermarket	gs더프레시	126.8801383	37.5848887
14002704124	supermarket	우리동네국민상회	126.898453	37.584936
14002732311	supermarket	소비자마트	126.900596	37.5860109
14002732314	supermarket	대림K마트	126.9002147	37.5864222
14002733354	supermarket	평화마트	126.8679056	37.592024
14046308281	supermarket	세계로커머스	126.9428692	37.5900679
14066172796	supermarket	더현대서울식품관	126.9283367	37.5257546
38170215	department_store	NC백화점 불광점	126.9288724	37.609717
253468714	department_store	행복한백화점	126.8760374	37.5290157
254292805	department_store	현대	126.8752476	37.52652
263590806	supermarket	현대화마트	126.9116354	37.6029979
306956698	mall	메세나폴리스	126.9137782	37.5508871
316768774	supermarket	도매마트	126.9086199	37.5495409
356163876	supermarket		126.9278933	37.5540096
356392577	department_store	현대	126.936613	37.5567645
357669368	supermarket	MINISTOP	126.9456862	37.5571829
462871364	supermarket	E-Mart	126.9202119	37.600341
471684179	supermarket	효성마트	126.8760154	37.5441202
473551556	supermarket	프라임마트	126.8739735	37.5474474
514679352	supermarket	우리마트로	126.8761447	37.5220003
562552649	supermarket	롯데마트	126.8916504	37.5260821
681809125	department_store	여의도백화점	126.9269432	37.5207523
777927262	mall	상가	126.9466037	37.55037
840020020	supermarket	대흥할인마트	126.9258474	37.5459807
874639191	department_store	더현대 서울	126.9284184	37.525963
915368136	supermarket	가나안수퍼	126.9106353	37.5976356
992399567	supermarket	롯데마트	126.9046137	37.5278552
1055077150	supermarket	굿모닝할인마트	126.9084544	37.5964671
1169638842	supermarket	쿨마트	126.892013	37.5947431
1274302157	supermarket	싱싱식자재마트	126.871879	37.6016854
368664262	supermarket	하나우리마트	126.9962099	37.5245151
368664269	supermarket	제일할인마트	126.962984	37.597799
368664272	supermarket	서경할인마트	127.015113	37.608239
368664404	supermarket	세림무지개마트	127.04498	37.564977
368664522	supermarket	아이사랑안경마트	127.035427	37.611452
368664594	supermarket	인터넷마트	126.963347	37.533966
368664695	supermarket	이지마트	127.014713	37.562908
368664802	supermarket	사이버마트	127.030244	37.608391
368664854	supermarket	UPC마트	126.962496	37.534112
368664883	supermarket	코사마트	127.022024	37.573458
368664989	supermarket	현대할인마트	127.01752	37.585451
368665035	supermarket	판촉물마트	127.054656	37.581356
368665045	supermarket	무지개마트	127.038827	37.562765
368665108	supermarket	네일마트	126.97633	37.560149
368665122	supermarket	펫토이 애완동물마트	127.001611	37.533512
368665135	supermarket	코리아마트	127.0495327	37.5416298
368665249	supermarket	드럼마트	126.987731	37.572593
368665345	supermarket	스카이마트	127.006626	37.611078
368665403	supermarket	헬스디씨마트	127.028404	37.557363
368665450	supermarket	용산마트	126.961466	37.534112
368665461	supermarket	웅진코웨이 마트	126.997102	37.572817
368665505	supermarket	기성키친마트	127.003628	37.566555
368665515	supermarket	크리스탈마트	126.9909779	37.5671442
368665517	supermarket	웨딩마트	127.002755	37.575118
368665568	supermarket	가야마트	127.0240179	37.6055607
368665705	supermarket	해피마트	127.00018	37.571302
368665769	supermarket	피에스홈마트	127.0113127	37.5735297
368665778	supermarket	하임마트	127.020697	37.565905
368665801	supermarket	이수마트	127.0372948	37.5844904
368665859	supermarket	고향마트	127.000889	37.535948
368665896	supermarket	월곡축산마트	127.036147	37.607457
368665917	supermarket	(주)아이마트 (Ai Mart)	126.991105	37.530575
368665932	supermarket	양제건강마트	127.037933	37.578608
368665981	supermarket	스포츠마트	127.059951	37.613227
368665992	supermarket	온마트	127.058333	37.579827
368666031	supermarket	정화마트	127.041382	37.585187
368666042	supermarket	대지마트	127.052142	37.609073
368666118	supermarket	헬스기구할인마트	127.054937	37.610222
368666169	supermarket	삼우축산마트	127.021972	37.57663
368666207	supermarket	전자마트	127.009455	37.607822
368666230	supermarket	한지마트	126.9867221	37.5732884
368666258	supermarket	럭키마트	126.972611	37.536715
368666269	supermarket	우리마트	126.987369	37.543276
368666455	supermarket	E-편한마트	127.037021	37.55883
368867413	supermarket	남평화상가	127.010816	37.569175
368867433	supermarket	남대문종합상가	126.9774886	37.5587388
368867448	supermarket	통일상가	127.0062331	37.5689604
368867471	supermarket	유신상가	126.998073	37.569698
368867498	supermarket	동화상가	127.0069277	37.5685438
368867505	supermarket	신사상가	127.0298854	37.5304228
368867512	supermarket	넷시장	127.002666	37.567376
368867533	supermarket	평화시장	127.005992	37.56927
368867552	supermarket	방산시장	127.0006732	37.5682229
368867563	supermarket	어시장	126.997107	37.568275
368867579	supermarket	제일평화시장	127.011278	37.568485
368867598	supermarket	이태원시장	126.989974	37.533845
368867635	supermarket	만선수산체인사업부이호선중앙시장	127.019159	37.56664
368867639	supermarket	청자수입상가	126.977288	37.558815
368867702	supermarket	광고시장	126.999179	37.56823
368867737	supermarket	청구미용기구전시장	127.05567	37.565586
1741202154	supermarket	HomeBase Supermarket	126.9901947	37.5347291
1742304566	supermarket	Foreign Food Market	126.9955346	37.533487
1855172669	supermarket	진로마트	127.030819	37.6032225
1934060775	supermarket	에스마트 (S Mart)	127.0357498	37.5884961
1934188922	supermarket	신비로마트	127.0380341	37.5875297
1959913369	department_store	Homeplus	127.0489043	37.5469254
2279743995	supermarket	홈플러스 익스프레스	126.967306	37.606147
2279744000	supermarket	코스코마트	126.9667061	37.606051
2279744022	supermarket	GS 슈퍼마켓	126.9690359	37.6068352
2283694456	supermarket	럭키할인마트	126.9656248	37.6052813
2446785753	supermarket	올가	126.962489	37.598134
3287195306	supermarket	E-Mart	127.0384671	37.5622989
3390505498	mall	롯데아울렛	126.9706869	37.5546221
3390512093	supermarket	롯데마트	126.9705698	37.5556323
3546628641	supermarket	오공팔샵	127.0080325	37.5776781
3547160822	department_store	두타	127.0088692	37.5689992
3816618079	supermarket	포시즌마트	126.9905096	37.5336249
4028994254	supermarket	Lotte Market	126.9973378	37.5848436
4028994255	supermarket	레몬마트	127.0019032	37.5842131
4289910189	department_store	롯데영플라자	126.9817124	37.5635799
4294435689	supermarket		126.97727	37.557907
4416271207	department_store	동화면세점	126.976127	37.569506
4416275597	department_store	라인프렌즈 스토어 이태원	126.99619	37.534448
4422083112	department_store	롯데백화점	127.047449	37.5806543
4518514702	supermarket		127.037833	37.5783368
4629290240	supermarket	롯데마트	127.0288046	37.5565665
4636483459	supermarket	하트마트	127.0414597	37.6120354
4636483460	supermarket	금강슈퍼	127.0430948	37.6119785
4637862239	supermarket	학교 매점	127.0428102	37.561997
4639723042	supermarket		127.0321632	37.5605264
4640953602	supermarket		127.0301457	37.5578017
4643895164	supermarket		126.9670006	37.5450404
4649789091	supermarket		127.0391029	37.5236562
4656431595	supermarket	GS Supermarket	127.0112729	37.5946336
4663760243	mall	에피세리	127.0100043	37.5353359
4679510099	supermarket	SSG	127.0441771	37.5235148
4684512391	supermarket		127.0255703	37.5517134
4711512290	department_store	현대시티아울렛 동대문점	127.0078142	37.5687612
4729938794	supermarket	레몬마트	126.9840049	37.5657992
4751031121	supermarket	방산시장	127.0019321	37.5682136
4813299825	supermarket		126.982458	37.563726
4816831821	supermarket	E-Mart	127.022703	37.5712185
4874392722	supermarket	Home Plus	127.000498	37.5851023
4893601122	department_store	아이파크 백화점	126.9658517	37.5299107
4894838563	supermarket	N마켓	127.0294305	37.5303025
5052596527	department_store		126.9842011	37.5636476
5432974222	supermarket		126.9939294	37.5339926
5515368292	supermarket	하모니마트	127.0551467	37.5450709
5794699353	supermarket	E-Mart Supermarkt / Global Taxfree Kiosk	126.9660407	37.5298087
5850205289	department_store		126.9999563	37.5361793
5920996813	mall	종각지하쇼핑센터	126.9847325	37.5701354
6065614186	supermarket	하모니마트	126.9841223	37.572405
6125903887	supermarket		126.9915048	37.5732498
6125916886	department_store	Home plus express	126.9747845	37.5704331
6414248864	mall		126.9878255	37.5658625
6414254234	mall		126.9874541	37.5659648
6414254235	mall		126.9878688	37.5660173
6414254324	mall		126.987341	37.5660473
6602269926	supermarket	Home Plus Express	127.0368372	37.52805
6602281433	supermarket		127.0365299	37.5278455
6641803387	mall	1898광장	126.9867579	37.5641993
6665972902	mall	명동지하상가	126.9820198	37.5636467
6673823065	mall	소공 지하쇼핑센터	126.9805925	37.5639481
6943562586	supermarket	수연홈마트	126.9867297	37.581741
7010670718	supermarket	Mart	126.9849521	37.5594827
7215765103	supermarket	돼지쌀슈퍼	126.9615845	37.5568511
7217729670	supermarket		126.9699825	37.574863
7234688761	supermarket	GS수퍼마켓 신사점	127.0254737	37.5233332
7297927658	mall	회현 지하상가 2번 출입구	126.981817	37.5612433
7297927659	mall	회현 지하상가1번 출입구	126.9815991	37.5615277
7297927665	mall	회현 지하상가 12번 출입구	126.9812159	37.5611376
7297927670	mall	회현 지하상가 11번 출입구	126.9814331	37.5610028
7557517901	supermarket	평화식품	127.0397245	37.5474573
