osm_id	name	levels_raw	height_raw	flats_raw	start_date	district	subdistrict	levels	height	flats	built_year	levels_filled	height_filled	building_area_m2	complex_osm_id	complex_name
1312584731	학동역 이안테라디움	14	48	54	2022	강남구	논현동	14.0	48.0	54	2022	14.0	48.0	493.1163495028268		
1322079824	루시아도산208	20	77	55	2023	강남구	논현동	20.0	77.0	55	2023	20.0	77.0	521.27134266508		
1335063934	푸른채	5				송파구	잠실동	5.0				5.0	14.0	151.15750519633121		
1335063935	옥하우스	5				송파구	잠실동	5.0				5.0	14.0	120.9127672140863		
1335063936		5				송파구	잠실동	5.0				5.0	14.0	161.91944480546653		
1335063937		5				송파구	잠실동	5.0				5.0	14.0	172.36070456597736		
1335063938		5				송파구	잠실동	5.0				5.0	14.0	157.40611513626914		
1335063939		5				송파구	잠실동	5.0				5.0	14.0	157.22881467938163		
1335063940	초롱빌라Ⅲ	5				송파구	잠실동	5.0				5.0	14.0	151.5337993043346		
1335063941		2				송파구	잠실동	2.0				2.0	5.6	131.8992841455658		
1335063942		5				송파구	잠실동	5.0				5.0	14.0	138.02431860571568		
1335063943		4				송파구	잠실동	4.0				4.0	11.2	164.9596467388856		
1335063944	지나하우스	5				송파구	잠실동	5.0				5.0	14.0	112.55835992945376		
1335063946		3				송파구	잠실동	3.0				3.0	8.399999999999999	244.50727385195825		
1335063952	그린빌라B동	2				송파구	잠실동	2.0				2.0	5.6	145.8106826918914		
1335063953	그린빌라A동	2				송파구	잠실동	2.0				2.0	5.6	150.42834556252234		
1335063954	우양빌라	2				송파구	잠실동	2.0				2.0	5.6	173.70404501297395		
1335063957	해오름빌	6				송파구	잠실동	6.0				6.0	16.799999999999997	101.2548496619496		
1335063958		2				송파구	잠실동	2.0				2.0	5.6	144.23070187354358		
1335319914		2				송파구	잠실동	2.0				2.0	5.6	153.34411653934583		
1335319915		5				송파구	잠실동	5.0				5.0	14.0	207.13910416612163		
1335319921	파크빌	5				송파구	잠실동	5.0				5.0	14.0	180.91670742500085		
1335319922		5				송파구	잠실동	5.0				5.0	14.0	126.81626466940861		
1335319923		6				송파구	잠실동	6.0				6.0	16.799999999999997	125.58033205752882		
1335319924	대영빌	6				송파구	잠실동	6.0				6.0	16.799999999999997	141.8096474784557		
1335319925		5				송파구	잠실동	5.0				5.0	14.0	141.98322675519805		
1335319926		5				송파구	잠실동	5.0				5.0	14.0	127.6620656916153		
1335319927		5				송파구	잠실동	5.0				5.0	14.0	148.42720274974954		
1335319928		5				송파구	잠실동	5.0				5.0	14.0	162.46903629097397		
1335319929		3				송파구	잠실동	3.0				3.0	8.399999999999999	135.27647566736786		
1335319930		3				송파구	잠실동	3.0				3.0	8.399999999999999	132.97431191707835		
1338587723	308동					강남구	자곡동							490.105882615499	1188315023.0	디아크리온강남
1338587724	306동					강남구	자곡동							520.0554051723296	1188315023.0	디아크리온강남
1338587725	304동					강남구	자곡동							452.0579335957335	1188315023.0	디아크리온강남
1338587726	302동					강남구	자곡동							458.8665568962344	1188315023.0	디아크리온강남
1338587727	307동					강남구	자곡동							208.35292409506707	1188315023.0	디아크리온강남
1338587728	305동					강남구	자곡동							316.3966072070106	1188315023.0	디아크리온강남
1338587729	303동					강남구	자곡동							221.4357568627596	1188315023.0	디아크리온강남
1338587730	301동					강남구	자곡동							4838.46833809164	1188315023.0	디아크리온강남
1351982072						강남구	청담동							308.8963129101775	1351982043.0	아드리안빌라
1351982074						강남구	청담동							414.91291046970485	1351982043.0	아드리안빌라
1351982105	현대빌라					강남구	청담동							628.9864841610322		
1351982125		9	25	49	2007	강남구	청담동	9.0	25.0	49	2007	9.0	25.0	804.2080966285489		
1351982140		12	35	49	2003	강남구	청담동	12.0	35.0	49	2003	12.0	35.0	824.4517525783795		
1359383617	크레신타워 오피스텔	15	57	208	2004			15.0	57.0	208	2004	15.0	57.0	664.041265020491		
1359388923	논현오피스텔					강남구	논현동							633.4278474015167		
1361021767	하니움	12	37	73	2016			12.0	37.0	73	2016	12.0	37.0	527.8967932296606		
1365114477						송파구	방이동							176.90887722598066		
1365114478						송파구	방이동							210.2666190579255		
1368621246	108	10				강남구	개포동	10.0				10.0	28.0	828.5835603972109		
1368621247	114	10				강남구	개포동	10.0				10.0	28.0	801.2747997906084		
1368621248	104	21				강남구	개포동	21.0				21.0	58.8	1475.025349197552		
1368621249	103	21				강남구	개포동	21.0				21.0	58.8	1475.0364070225964		
1368621251	137	21				강남구	개포동	21.0				21.0	58.8	801.4020509309083		
1368621252	134	21				강남구	개포동	21.0				21.0	58.8	896.8932838258555		
1368621253	132	21				강남구	개포동	21.0				21.0	58.8	801.1031742738111		
1368621254	127	21				강남구	개포동	21.0				21.0	58.8	801.2422324273377		
1368621255	118	21				강남구	개포동	21.0				21.0	58.8	1004.3829061987366		
1368621256	117	21				강남구	개포동	21.0				21.0	58.8	1004.4346192681824		
1368621257	123	21				강남구	개포동	21.0				21.0	58.8	421.50578218539425		
1368621258	126	21				강남구	개포동	21.0				21.0	58.8	801.4783745898317		
1368621259	124	21				강남구	개포동	21.0				21.0	58.8	801.4991948904393		
1368621260	122	21				강남구	개포동	21.0				21.0	58.8	801.4931013706462		
1368621261	119	21				강남구	개포동	21.0				21.0	58.8	1003.977990966971		
1368621262	121	21				강남구	개포동	21.0				21.0	58.8	1004.4578212633443		
1368621263	120					강남구	개포동							1004.392820367876		
1368621264	125	21				강남구	개포동	21.0				21.0	58.8	1042.4822294324854		
1368621265	116	21				강남구	개포동	21.0				21.0	58.8	801.2180175916358		
1368621266	115	21				강남구	개포동	21.0				21.0	58.8	910.4686840057291		
1368621267	113	21				강남구	개포동	21.0				21.0	58.8	910.4338377311291		
1368621268	109	21				강남구	개포동	21.0				21.0	58.8	910.4775088867765		
1368621269	110	21				강남구	개포동	21.0				21.0	58.8	910.4824365466695		
1368621270	106	21				강남구	개포동	21.0				21.0	58.8	910.1871618647075		
1368621271	107	21				강남구	개포동	21.0				21.0	58.8	910.1816953336291		
1368621272	129	21				강남구	개포동	21.0				21.0	58.8	910.5119242610363		
1368621273	111					강남구	개포동							863.993677714345		
1368621274	105	21				강남구	개포동	21.0				21.0	58.8	801.2162074694678		
1368621275	112	21				강남구	개포동	21.0				21.0	58.8	1042.4630712196808		
1368621276	130	21				강남구	개포동	21.0				21.0	58.8	540.0264282988005		
1368621277	135	21				강남구	개포동	21.0				21.0	58.8	540.0304784708421		
1368621278	136					강남구	개포동							732.0839402885329		
1368621279	131	21				강남구	개포동	21.0				21.0	58.8	732.0782640839342		
1368621280	133					강남구	개포동							413.149382547832		
1368621281	경로당					강남구	개포동							540.0150224450945		
1368621282	커뮤니티센터					강남구	개포동							539.9076501197204		
1368621631	128	21				강남구	개포동	21.0				21.0	58.8	547.2726420169806		
1370470797	현대아파트					서초구	양재동							531.4408466356983		
1376395834	Hannam La Terrasse	6		15		용산구	한남동	6.0		15		6.0	16.799999999999997	1556.5325671020887	451348414.0	유엔빌리지
1376395836						용산구	한남동							285.30554762371924	451348414.0	유엔빌리지
1376395840	Sweet Castle Apartment					용산구	한남동							470.67095691888926	451348414.0	유엔빌리지
1376395841						용산구	한남동							207.63998675493553	451348414.0	유엔빌리지
1376395842	Herren House Apartment					용산구	한남동							754.8028679523087	451348414.0	유엔빌리지
1376395843	Herren House Apartment 102					용산구	한남동							374.44324869680463	451348414.0	유엔빌리지
1376395844	Herren House Apartment 103					용산구	한남동							374.61041104215985	451348414.0	유엔빌리지
1376668283	광진하우스토리아파트 101동	23	70	41	2008	광진구	자양동	23.0	70.0	41	2008	23.0	70.0	535.3898206819516		
1376668284	광진하우스토리아파트 102동	23	70	41	2008	광진구	자양동	23.0	70.0	41	2008	23.0	70.0	535.3810372121435		
1376931864	Pocket Villa	5	13	4	2002-07-29	용산구	한남동	5.0	13.0	4	2002	5.0	13.0	248.04323193226108	451348414.0	유엔빌리지
1377394405	Sangwoldae	4		34	2013-11	용산구	한남동	4.0		34	2013	4.0	11.2	947.5520812921928	451348414.0	유엔빌리지
1377394406	Sangwoldae	4		34	2013-11	용산구	한남동	4.0		34	2013	4.0	11.2	651.0314716536257	451348414.0	유엔빌리지
1378108141	Lanuvo					용산구	한남동							438.73233654802624	451348414.0	유엔빌리지
1380797689		45	155	325	2007	광진구	자양동	45.0	155.0	325	2007	45.0	155.0	1743.120555145956	1418197917.0	더샵스타시티
1380797691		35	129	105	2007	광진구	자양동	35.0	129.0	105	2007	35.0	129.0	1743.1003943812975	1418197917.0	더샵스타시티
1380797693		50	168	370	2007	광진구	자양동	50.0	168.0	370	2007	50.0	168.0	1742.8776890098875	1418197917.0	더샵스타시티
1380798774	102	15		60	1988			15.0		60	1988	15.0	42.0	455.0952938991666	1380798773.0	자양우성1차아파트
1380798775	104	15		165	1988			15.0		165	1988	15.0	42.0	1128.1585574630167	1380798773.0	자양우성1차아파트
1380798776	101	15		150	1988			15.0		150	1988	15.0	42.0	1201.3826734481213	1380798773.0	자양우성1차아파트
1380798777	103	15		60	1988			15.0		60	1988	15.0	42.0	455.0803671144762	1380798773.0	자양우성1차아파트
1380798778														307.10730722537136	1380798773.0	자양우성1차아파트
1380799312	105	13		104	1988			13.0		104	1988	13.0	36.4	738.5367730151099	1380798773.0	자양우성1차아파트
1380799313	106	13		117	1988			13.0		117	1988	13.0	36.4	764.2218856877182	1380798773.0	자양우성1차아파트
1384243557	102동	25			2025	강남구		25.0			2025	25.0	70.0	805.1648484530784	967848263.0	아크로삼성아파트
1384243558	101동	25			2025			25.0			2025	25.0	70.0	1153.8870211962308	967848263.0	아크로삼성아파트
1390434047		15	43	58	2012			15.0	43.0	58	2012	15.0	43.0	653.4029000657187	382238725.0	세곡푸르지오아파트
1390434048		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	653.3500086402363	382238725.0	세곡푸르지오아파트
1390434049		10	29	40	2012			10.0	29.0	40	2012	10.0	29.0	653.3534641185593	382238725.0	세곡푸르지오아파트
1390434050		15	43	79	2012			15.0	43.0	79	2012	15.0	43.0	740.6640673599469	382238725.0	세곡푸르지오아파트
1390434051		10	29	59	2012			10.0	29.0	59	2012	10.0	29.0	660.5777943155042	382238725.0	세곡푸르지오아파트
1390434052		15	43	58	2012			15.0	43.0	58	2012	15.0	43.0	550.1914747790321	382238725.0	세곡푸르지오아파트
1390434053		15	43	90	2012			15.0	43.0	90	2012	15.0	43.0	789.386729538901	382238725.0	세곡푸르지오아파트
1390434054		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	510.1103573971945	382238725.0	세곡푸르지오아파트
1390434055		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	505.0737838198834	382238725.0	세곡푸르지오아파트
1390434056		15	43	30	2012			15.0	43.0	30	2012	15.0	43.0	247.03428163572974	382238725.0	세곡푸르지오아파트
1390434057		15	43	30	2012			15.0	43.0	30	2012	15.0	43.0	247.05286135010428	382238725.0	세곡푸르지오아파트
1390434058		15	43	58	2012			15.0	43.0	58	2012	15.0	43.0	432.00690252142743	382238725.0	세곡푸르지오아파트
1390434059		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	617.5404828430771	382238725.0	세곡푸르지오아파트
1390434060		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	617.538621621766	382238725.0	세곡푸르지오아파트
1390434061		15	43	60	2012			15.0	43.0	60	2012	15.0	43.0	617.6789476391646	382238725.0	세곡푸르지오아파트
1412226042	신한골드빌라													151.4169712922097		
1412226044						강남구	대치동							293.4851784430771		
1412226045	신원빌라					강남구	대치동							389.92884813514684		
1412487288	대경빌라					강남구	대치동							155.7250637770143		
1412487289	신철빌라					강남구	대치동							169.92661379031938		
1412491405		5	13			강남구	대치동	5.0	13.0			5.0	13.0	102.81677984508903		
1412491406	베스트빌	5	13			강남구	대치동	5.0	13.0			5.0	13.0	116.85159126328014		
1412491407	대치더클래스 아파트					강남구	대치동							1040.0671631648122		
1412494313		9	31	142	2004			9.0	31.0	142	2004	9.0	31.0	702.3438452390105		
1415118258	202동	15						15.0				15.0	42.0	433.66123173818903	1188315027.0	LH수서2단지아파트
1415118259	201동													843.5428340843902	1188315027.0	LH수서2단지아파트
1415118261	210동													828.5545315217615	1188315027.0	LH수서2단지아파트
1415118262	203동													1177.6763663872891	1188315027.0	LH수서2단지아파트
1415118263	204동													1077.3689211984624	1188315027.0	LH수서2단지아파트
1415118265	209동													473.9912255197503	1188315027.0	LH수서2단지아파트
1415118266	205동													744.663735648894	1188315027.0	LH수서2단지아파트
1415118268	208동													387.1998563198585	1188315027.0	LH수서2단지아파트
1415118269	207동													1003.4418587140527	1188315027.0	LH수서2단지아파트
1415118270	206동													373.96658704860477	1188315027.0	LH수서2단지아파트
1417968061	잠실롯데캐슬골드	37	148	400	2005	송파구	신천동	37.0	148.0	400	2005	37.0	148.0	8581.264323838272		
1423974523		26	94	47	1998			26.0	94.0	47	1998	26.0	94.0	1004.7561334517541		
1423974524		27	108	232	1999			27.0	108.0	232	1999	27.0	108.0	1617.5416219163435		
1426417811		11	29	20	1999			11.0	29.0	20	1999	11.0	29.0	276.05813716294153	856172782.0	현대리버빌2차아파트
1426417812		19	50	132	1999			19.0	50.0	132	1999	19.0	50.0	654.909919248683	856172782.0	현대리버빌2차아파트
1426417813		9	27	50	1999			9.0	27.0	50	1999	9.0	27.0	655.0741865478822	856172782.0	현대리버빌2차아파트
1426423662		12	30	84	2006			12.0	30.0	84	2006	12.0	30.0	1092.8504259816248	972154305.0	송파현대힐스테이트
1426423663		12	30	82	2006			12.0	30.0	82	2006	12.0	30.0	1457.4102844846234	972154305.0	송파현대힐스테이트
1426425208	104	17		97	1995	송파구	풍납동	17.0		97	1995	17.0	47.599999999999994	679.3061889694563	856172784.0	풍납현대아파트
1426425209	105	20		78	1995	송파구	풍납동	20.0		78	1995	20.0	56.0	405.97744715838473	856172784.0	풍납현대아파트
1426425210	106	20		76	1995	송파구	풍납동	20.0		76	1995	20.0	56.0	406.12357873112785	856172784.0	풍납현대아파트
1426580898		20	55	120	1994			20.0	55.0	120	1994	20.0	55.0	573.2531778638772	1081669136.0	풍납쌍용아파트
1426581247		12		108	1987			12.0		108	1987	12.0	33.599999999999994	873.5617065062972		
1426582605		14	42	65	2019			14.0	42.0	65	2019	14.0	42.0	589.3378003438464	503505214.0	잠실올림픽아이파크아파트
1426582606		20	59	94	2019			20.0	59.0	94	2019	20.0	59.0	589.3627480749246	503505214.0	잠실올림픽아이파크아파트
1426582607		27	80	122	2019			27.0	80.0	122	2019	27.0	80.0	421.9469281502579	503505214.0	잠실올림픽아이파크아파트
1426582608		34	100	130	2019			34.0	100.0	130	2019	34.0	100.0	421.8516601229553	503505214.0	잠실올림픽아이파크아파트
1426582609		35	103	146	2019			35.0	103.0	146	2019	35.0	103.0	421.78404185480247	503505214.0	잠실올림픽아이파크아파트
1426582610		27	80	52	2019			27.0	80.0	52	2019	27.0	80.0	229.60745405919994	503505214.0	잠실올림픽아이파크아파트
1426582611		30	88	88	2019			30.0	88.0	88	2019	30.0	88.0	233.15310757708343	503505214.0	잠실올림픽아이파크아파트
1427099501		17	53	150	2023			17.0	53.0	150	2023	17.0	53.0	722.0986909735241		
1427108605		16	47	28	2020			16.0	47.0	28	2020	16.0	47.0	192.7808272213954		
1427109096		16	50	224	2021			16.0	50.0	224	2021	16.0	50.0	532.1790643076874		
1427321793		9	30	16	2020			9.0	30.0	16	2020	9.0	30.0	253.41007064001664		
1427322018		16	75	56	2021			16.0	75.0	56	2021	16.0	75.0	383.42396955376006		
1427692214		25	79	298	2022			25.0	79.0	298	2022	25.0	79.0	1044.811879559129		
1427693751		16	50	192	2022			16.0	50.0	192	2022	16.0	50.0	643.3263334792719	793534123.0	쌍용더플래티넘잠실오피스텔 건설현장
1427693752		16	50	48	2021			16.0	50.0	48	2021	16.0	50.0	429.65587306627657	795673882.0	잠실 NS파인트리 주상복합 신축공사
1427693753		15	50	217	2023			15.0	50.0	217	2023	15.0	50.0	1104.937348084509		
1427780082		10	45		2001			10.0	45.0		2001	10.0	45.0	449.2797706089692		
1427780379		14	41	28	2016			14.0	41.0	28	2016	14.0	41.0	178.17194470075398		
1427780380		17	55	24	2018			17.0	55.0	24	2018	17.0	55.0	140.5329671481089		
1427781135		9	28	40	2017			9.0	28.0	40	2017	9.0	28.0	227.174354157727		
1427781831		10	36		2024			10.0	36.0		2024	10.0	36.0	448.18667917820443		
1427783726		9	34	26	2021			9.0	34.0	26	2021	9.0	34.0	321.8985092422165		
1427784399		12		96	1983			12.0		96	1983	12.0	33.599999999999994	990.1206922942599	549692895.0	한양1차아파트
1427784400		12		72	1983			12.0		72	1983	12.0	33.599999999999994	990.124228667861	549692895.0	한양1차아파트
1427784401		12		144	1983			12.0		144	1983	12.0	33.599999999999994	1391.6605483331855	549692895.0	한양1차아파트
1427785499		15	46	50	2021			15.0	46.0	50	2021	15.0	46.0	424.1975305723925		
1427785500		10	30	19	2000			10.0	30.0	19	2000	10.0	30.0	477.1331821801638		
1427785756		17		127	2025			17.0		127	2025	17.0	47.599999999999994	1267.4827643078668		
1427785757		17		200	2025			17.0		200	2025	17.0	47.599999999999994	1955.1675301390742		
1427787155		13	33	12	2000			13.0	33.0	12	2000	13.0	33.0	126.62430014383843		
1428100945		16	43	32	2001	송파구	송파동	16.0	43.0	32	2001	16.0	43.0	354.936461067899	549692897.0	삼성래미안아파트
1428101156		14		84	1985	송파구	송파동	14.0		84	1985	14.0	39.199999999999996	1137.8471484723557		
1428101157		14		98	1985	송파구	송파동	14.0		98	1985	14.0	39.199999999999996	571.8324291864989		
1428101733		22	61	124	1997			22.0	61.0	124	1997	22.0	61.0	353.1981203461444		
1428101734		22	61	119	1997			22.0	61.0	119	1997	22.0	61.0	352.85812096957784		
1428794659		10	30	76	1990			10.0	30.0	76	1990	10.0	30.0	404.8418860624848		
1428794660		10		99	1990			10.0		99	1990	10.0	28.0	596.4749014473518		
1428797952	101	26	71	151	1997			26.0	71.0	151	1997	26.0	71.0	645.9837702303583	1459206579.0	가락금호아파트
1428797953	102	26	71	122	1997			26.0	71.0	122	1997	26.0	71.0	341.8879281173642	1459206579.0	가락금호아파트
1428797954	103	26	71	97	1997			26.0	71.0	97	1997	26.0	71.0	509.28298893351354	1459206579.0	가락금호아파트
1428797955	105	26	71	91	1997			26.0	71.0	91	1997	26.0	71.0	475.88265365467873	1459206579.0	가락금호아파트
1428797956	108	25	68	160	1997			25.0	68.0	160	1997	25.0	68.0	509.4877973901204	1459206579.0	가락금호아파트
1428797957	107	22	60	84	1997			22.0	60.0	84	1997	22.0	60.0	503.48003144529156	1459206579.0	가락금호아파트
1428797958	106	24	65	120	1997			24.0	65.0	120	1997	24.0	65.0	503.409336318845	1459206579.0	가락금호아파트
1428797959	104	24	65	90	1997			24.0	65.0	90	1997	24.0	65.0	503.61726668595526	1459206579.0	가락금호아파트
1428800769		15		108	1988			15.0		108	1988	15.0	42.0	765.7899557226316		
1428800770		14		140	1988			14.0		140	1988	14.0	39.199999999999996	1356.3272841328856		
1429251697		15		90	1988			15.0		90	1988	15.0	42.0	1028.3084519300146	418641946.0	올림픽훼미리타운아파트 2단지
1429251698		15		90	1988			15.0		90	1988	15.0	42.0	1028.554227410523	418641946.0	올림픽훼미리타운아파트 2단지
1429251699		15		90	1988			15.0		90	1988	15.0	42.0	1028.7397244233698	418641946.0	올림픽훼미리타운아파트 2단지
1429251700		15		90	1988			15.0		90	1988	15.0	42.0	1028.7464880593104	418641946.0	올림픽훼미리타운아파트 2단지
1429251701		15		90	1988			15.0		90	1988	15.0	42.0	1028.5782334291473	418641946.0	올림픽훼미리타운아파트 2단지
1429251702		15		90	1988			15.0		90	1988	15.0	42.0	1027.8839504494533	418641946.0	올림픽훼미리타운아파트 2단지
1429251703		13		78	1988			13.0		78	1988	13.0	36.4	1028.3368707779969	418641946.0	올림픽훼미리타운아파트 2단지
1429251704		15		60	1988			15.0		60	1988	15.0	42.0	871.8547368098236	418641946.0	올림픽훼미리타운아파트 2단지
1429251705		15		90	1988			15.0		90	1988	15.0	42.0	1028.1703350677253	418641946.0	올림픽훼미리타운아파트 2단지
1429251706		15		90	1988			15.0		90	1988	15.0	42.0	1028.091408179328	418641946.0	올림픽훼미리타운아파트 2단지
1429251707		15		90	1988			15.0		90	1988	15.0	42.0	1027.6800207876424	418641946.0	올림픽훼미리타운아파트 2단지
1429251708		15		90	1988			15.0		90	1988	15.0	42.0	1027.8612875723768	418641946.0	올림픽훼미리타운아파트 2단지
1429251709		15		90	1988			15.0		90	1988	15.0	42.0	1028.1780097722935	418641946.0	올림픽훼미리타운아파트 2단지
1429251710		15		60	1988			15.0		60	1988	15.0	42.0	1028.2875771277963	418641946.0	올림픽훼미리타운아파트 2단지
1429251711		13		78	1988			13.0		78	1988	13.0	36.4	1028.6589630416427	418641946.0	올림픽훼미리타운아파트 2단지
1429251712		13		78	1988			13.0		78	1988	13.0	36.4	1027.8922879281731	418641946.0	올림픽훼미리타운아파트 2단지
1429251713		15		90	1988			15.0		90	1988	15.0	42.0	1028.097409642697	418641946.0	올림픽훼미리타운아파트 2단지
1429251714		15		90	1988			15.0		90	1988	15.0	42.0	1028.7384268544165	418641946.0	올림픽훼미리타운아파트 2단지
1429251715		15		90	1988			15.0		90	1988	15.0	42.0	1028.5701523874109	418641946.0	올림픽훼미리타운아파트 2단지
1429251716		15		90	1988			15.0		90	1988	15.0	42.0	1028.5786356583114	418641946.0	올림픽훼미리타운아파트 2단지
1429251717		15		90	1988			15.0		90	1988	15.0	42.0	1028.3461624749636	418641946.0	올림픽훼미리타운아파트 2단지
1429251718		15		90	1988			15.0		90	1988	15.0	42.0	1028.2361254658085	901606901.0	올림픽훼미리타운아파트 3단지
1429251719		15		90	1988			15.0		90	1988	15.0	42.0	1027.8849180130894	901606901.0	올림픽훼미리타운아파트 3단지
1429251720		15		90	1988			15.0		90	1988	15.0	42.0	1028.1308682930003	901606901.0	올림픽훼미리타운아파트 3단지
1429251721		15		60	1988			15.0		60	1988	15.0	42.0	582.0879887340338	418641946.0	올림픽훼미리타운아파트 2단지
1429251722		15		60	1988			15.0		60	1988	15.0	42.0	581.893510301264	418641946.0	올림픽훼미리타운아파트 2단지
1429251723		15		60	1988			15.0		60	1988	15.0	42.0	581.8971347264767	418641946.0	올림픽훼미리타운아파트 2단지
1429251724		15		60	1988			15.0		60	1988	15.0	42.0	582.2354367873447	418641946.0	올림픽훼미리타운아파트 2단지
1429251725		15		60	1988			15.0		60	1988	15.0	42.0	581.9020226785968	418641946.0	올림픽훼미리타운아파트 2단지
1429251726		15		90	1988			15.0		90	1988	15.0	42.0	732.4944935745932	901606901.0	올림픽훼미리타운아파트 3단지
1429251727		15		90	1988			15.0		90	1988	15.0	42.0	732.7313537116363	901606901.0	올림픽훼미리타운아파트 3단지
1429251728		15		60	1988			15.0		60	1988	15.0	42.0	592.5645703284283	901606901.0	올림픽훼미리타운아파트 3단지
1429251729		15		60	1988			15.0		60	1988	15.0	42.0	592.6889992005156	901606901.0	올림픽훼미리타운아파트 3단지
1429251730		15		60	1988			15.0		60	1988	15.0	42.0	592.687353781906	901606901.0	올림픽훼미리타운아파트 3단지
1429251731		15		60	1988			15.0		60	1988	15.0	42.0	592.6910873606316	901606901.0	올림픽훼미리타운아파트 3단지
1429251732		15		60	1988			15.0		60	1988	15.0	42.0	592.692488881665	901606901.0	올림픽훼미리타운아파트 3단지
1429251733		15		90	1988			15.0		90	1988	15.0	42.0	732.4799031919345	418641946.0	올림픽훼미리타운아파트 2단지
1429251734		15		60	1988			15.0		60	1988	15.0	42.0	592.5757288660238	418641946.0	올림픽훼미리타운아파트 2단지
1429251735		15		90	1988			15.0		90	1988	15.0	42.0	732.314182435935	418641946.0	올림픽훼미리타운아파트 2단지
1429251736		15		90	1988			15.0		90	1988	15.0	42.0	732.3889593318938	418641946.0	올림픽훼미리타운아파트 2단지
1429251737		15		60	1988			15.0		60	1988	15.0	42.0	402.06337950499926	418641946.0	올림픽훼미리타운아파트 2단지
1429251738		15		60	1988			15.0		60	1988	15.0	42.0	402.27468635776927	418641946.0	올림픽훼미리타운아파트 2단지
1429251739		15		60	1988			15.0		60	1988	15.0	42.0	402.27379750831915	418641946.0	올림픽훼미리타운아파트 2단지
1429251740		15		60	1988			15.0		60	1988	15.0	42.0	401.9783069357969	418641946.0	올림픽훼미리타운아파트 2단지
1429266052		25			2025			25.0			2025	25.0	70.0	520.9549788902572	967848263.0	아크로삼성아파트
1429266053		25			2025			25.0			2025	25.0	70.0	643.8407767257553	967848263.0	아크로삼성아파트
1429553613		15	43	42	2004			15.0	43.0	42	2004	15.0	43.0	433.98263608247635		
1429553614		12	38	33	2004			12.0	38.0	33	2004	12.0	38.0	434.23998670594574		
1429554446		17	62	15	2011			17.0	62.0	15	2011	17.0	62.0	251.4968068837918		
1429829819		15	43	59	2021			15.0	43.0	59	2021	15.0	43.0	448.63867903505655	900203758.0	대치르엘아파트
1429829820		15	43	57	2021			15.0	43.0	57	2021	15.0	43.0	558.8072904760038	900203758.0	대치르엘아파트
1429829821		7	21	39	2021			7.0	21.0	39	2021	7.0	21.0	466.9973088887934	900203758.0	대치르엘아파트
1429829862		7	21	38	2021			7.0	21.0	38	2021	7.0	21.0	537.4925761855403	900203758.0	대치르엘아파트
1429830195		7	21	47	2021			7.0	21.0	47	2021	7.0	21.0	625.9267992418804	900203758.0	대치르엘아파트
1429830196		6	18	33	2021			6.0	18.0	33	2021	6.0	18.0	587.8213943846447	900203758.0	대치르엘아파트
1429831980		17	53	74	2023			17.0	53.0	74	2023	17.0	53.0	663.737042965874	900203755.0	대치푸르지오써밋아파트
1429831981		12	38	22	2023			12.0	38.0	22	2023	12.0	38.0	211.79690058648697	900203755.0	대치푸르지오써밋아파트
1429831982		7	20	26	2023			7.0	20.0	26	2023	7.0	20.0	301.63169840227243	900203755.0	대치푸르지오써밋아파트
1429835695		17	53	76	2023			17.0	53.0	76	2023	17.0	53.0	663.7336214784942	900203755.0	대치푸르지오써밋아파트
1429835696		17	53	76	2023			17.0	53.0	76	2023	17.0	53.0	663.7307320598014	900203755.0	대치푸르지오써밋아파트
1429835697		18	52	73	2023			18.0	52.0	73	2023	18.0	52.0	781.4718410308697	900203755.0	대치푸르지오써밋아파트
1429835698		17	53	61	2023			17.0	53.0	61	2023	17.0	53.0	544.7281022373966	900203755.0	대치푸르지오써밋아파트
1429835699		16	46	32	2023			16.0	46.0	32	2023	16.0	46.0	283.6576904585315	900203755.0	대치푸르지오써밋아파트
1429835700		7	21	42	2023			7.0	21.0	42	2023	7.0	21.0	577.2278896180075	900203755.0	대치푸르지오써밋아파트
1429957544		9	35		1992			9.0	35.0		1992	9.0	35.0	177.94898745509232		
1430017637		20	91	29	2023			20.0	91.0	29	2023	20.0	91.0	931.9802536549446	356474588.0	에테르노 청담
1430405935		35	109	120	2023			35.0	109.0	120	2023	35.0	109.0	514.0104424259389	452808499.0	신반포13차아파트
1430405936		35	109	120	2023			35.0	109.0	120	2023	35.0	109.0	638.6289293017674	452808499.0	신반포13차아파트
1430405937		20	66	64	2023			20.0	66.0	64	2023	20.0	66.0	381.7941841189058	452808499.0	신반포13차아파트
1430609278		16	77	84	2023			16.0	77.0	84	2023	16.0	77.0	278.91257597150764		
1431014565		17	46	54	2008			17.0	46.0	54	2008	17.0	46.0	408.9605780598105	900203721.0	역삼2차아이파크아파트
1431014566		16	43	46	2008			16.0	43.0	46	2008	16.0	43.0	408.9596428306058	900203721.0	역삼2차아이파크아파트
1431014567		26	71	50	2008			26.0	71.0	50	2008	26.0	71.0	278.40323644204136	900203721.0	역삼2차아이파크아파트
1431166802		15	43	28	2004			15.0	43.0	28	2004	15.0	43.0	317.43482575977225		
