apt_seq	area_type	deal_ym	n_trades	median_price_per_m2
11230-61	60.0	202112	1	1251.0425354462052
11230-61	60.0	202303	1	925.7714762301918
11230-61	60.0	202304	2	959.1326105087574
11230-61	60.0	202306	1	972.4770642201835
11230-61	60.0	202308	1	1000.834028356964
11230-61	60.0	202404	1	950.7923269391159
11230-61	60.0	202405	1	975.81317764804
11230-61	60.0	202407	1	925.7714762301918
11230-61	60.0	202408	1	1004.1701417848207
11230-61	60.0	202409	1	667.2226855713094
11230-61	60.0	202411	1	1000.834028356964
11230-61	60.0	202503	1	1034.1951626355296
11230-61	60.0	202504	1	1084.2368640533778
11230-61	60.0	202505	1	1000.834028356964
11230-61	60.0	202506	4	1063.3861551292744
11230-61	60.0	202511	1	1217.6814011676397
11230-61	60.0	202512	1	1175.979983319433
11230-61	60.0	202601	1	1192.6605504587155
11230-61	60.0	202602	2	1238.532110091743
11230-61	60.0	202604	1	1309.4245204336946
11230-61	84.0	202205	1	1059.446733372572
11230-61	84.0	202311	1	871.1006474396704
11230-61	84.0	202410	1	800.4708652148322
11230-61	84.0	202412	1	623.8964096527369
11230-61	84.0	202502	1	729.8410829899941
11230-61	84.0	202505	1	776.9276044732195
11230-61	84.0	202506	1	982.9311359623307
11230-61	84.0	202508	1	876.9864626250735
11230-61	84.0	202510	2	959.3878752207181
11230-61	84.0	202512	1	853.4432018834608
11230-61	84.0	202601	2	959.3878752207181
11230-61	84.0	202602	3	1000.5885815185403
11230-61	84.0	202603	2	1024.131842260153
11230-61	84.0	202604	1	1035.9034726309594
11230-61	84.0	202605	1	1080.6356680400236
11230-61	84.0	202606	1	1118.3048852266038
11230-61	84.0	202607	1	1030.017657445556
11230-61	114.0	202204	1	915.1921903599756
11230-61	114.0	202510	1	701.6473459426479
11230-61	114.0	202512	1	793.1665649786455
11230-61	114.0	202605	3	828.0310293733112
11230-61	114.0	202607	1	897.7599581626426
11230-62	60.0	202109	3	1296.8828138023002
11230-62	60.0	202110	4	1362.7271211868645
11230-62	60.0	202111	2	1308.5514252375397
11230-62	60.0	202201	1	1166.8611435239206
11230-62	60.0	202202	1	1316.8861476912818
11230-62	60.0	202203	1	1380.2300383397233
11230-62	60.0	202205	1	1411.9019836639438
11230-62	60.0	202210	2	1075.1791965327554
11230-62	60.0	202211	1	1000.1666944490748
11230-62	60.0	202301	2	1033.505584264044
11230-62	60.0	202302	4	1015.1691948658109
11230-62	60.0	202303	2	1036.422737122854
11230-62	60.0	202304	4	1033.505584264044
11230-62	60.0	202305	3	1016.8361393565594
11230-62	60.0	202307	5	1030.171695282547
11230-62	60.0	202308	2	1056.0093348891482
11230-62	60.0	202309	1	1100.1833638939822
11230-62	60.0	202310	1	1108.5180863477246
11230-62	60.0	202312	2	1041.8403067177865
11230-62	60.0	202401	2	1060.1766961160192
11230-62	60.0	202402	2	1078.5130855142525
11230-62	60.0	202403	1	1066.844474079013
11230-62	60.0	202404	2	1108.5180863477244
11230-62	60.0	202405	5	1116.8528088014668
11230-62	60.0	202406	3	1161.8603100516752
11230-62	60.0	202407	8	1166.8611435239206
11230-62	60.0	202408	2	1175.1958659776628
11230-62	60.0	202409	2	1194.3657276212703
11230-62	60.0	202412	3	1183.5305884314052
11230-62	60.0	202501	2	1154.3590598433073
11230-62	60.0	202502	5	1250.2083680613434
11230-62	60.0	202503	10	1191.8653108851477
11230-62	60.0	202504	5	1183.5305884314052
11230-62	60.0	202505	5	1200.2000333388899
11230-62	60.0	202506	4	1262.710451741957
11230-62	60.0	202508	3	1316.8861476912818
11230-62	60.0	202509	11	1300.2167027837972
11230-62	60.0	202510	6	1333.5555925987665
11230-62	60.0	202511	1	1413.5689281546925
11230-62	60.0	202512	2	1408.568094682447
11230-62	60.0	202601	4	1470.24504084014
11230-62	60.0	202602	2	1554.425737622937
11230-62	60.0	202603	7	1583.597266211035
11230-62	60.0	202604	2	1641.9403233872313
11230-62	60.0	202605	4	1658.6097682947156
11230-62	60.0	202606	1	1591.9319886647775
11230-62	60.0	202607	4	1673.6122687114519
11230-62	60.0	202608	1	1738.6231038506417
11230-62	84.0	202110	1	1093.1794086464836
11230-62	84.0	202205	1	1083.7554482271175
11230-62	84.0	202209	1	883.4962893155848
11230-62	84.0	202303	1	865.2373660030628
11230-62	84.0	202304	1	848.1564377429614
11230-62	84.0	202305	1	842.2664624808576
11230-62	84.0	202306	2	873.188832606903
11230-62	84.0	202307	2	892.3312522087408
11230-62	84.0	202308	1	924.7261161503121
11230-62	84.0	202311	1	865.8263635292732
11230-62	84.0	202312	1	877.606314053481
11230-62	84.0	202402	1	848.1564377429614
11230-62	84.0	202404	3	898.810224997055
11230-62	84.0	202406	2	898.2212274708446
11230-62	84.0	202407	5	940.0400518317823
11230-62	84.0	202408	3	942.3960419366239
11230-62	84.0	202410	1	936.50606667452
11230-62	84.0	202501	1	971.8459182471433
11230-62	84.0	202502	1	954.1759924608317
11230-62	84.0	202503	3	987.1598539286135
11230-62	84.0	202504	1	977.7358935092473
11230-62	84.0	202505	2	1001.2957945576628
11230-62	84.0	202506	9	977.7358935092473
11230-62	84.0	202509	9	965.9559429850394
11230-62	84.0	202510	2	1016.0207327129226
11230-62	84.0	202511	1	1083.7554482271175
11230-62	84.0	202512	1	1060.1955471787019
11230-62	84.0	202601	3	977.7358935092473
11230-62	84.0	202602	2	1175.050064789728
11230-62	84.0	202604	1	1172.1050771586758
11230-62	84.0	202605	1	1225.114854517611
11230-62	84.0	202606	1	1342.914359759689
11230-62	84.0	202608	3	1266.3446813523383
11230-62	114.0	202208	1	787.0572802798426
11230-62	114.0	202210	1	629.6458242238741
11230-62	114.0	202305	2	616.5282028858767
11230-62	114.0	202408	1	743.3318758198513
11230-62	114.0	202502	3	695.233930913861
11230-62	114.0	202503	1	756.4494971578488
11230-62	114.0	202504	3	699.6064713598602
11230-62	114.0	202505	1	747.7044162658505
11230-62	114.0	202506	3	752.0769567118497
11230-62	114.0	202510	3	787.0572802798426
11230-62	114.0	202512	1	804.5474420638392
11230-62	114.0	202601	1	822.0376038478356
11230-62	114.0	202604	1	1005.6843025797989
11230-62	114.0	202606	1	848.2728465238304
11230-62	114.0	202608	1	1075.6449497157848
11230-63	60.0	202109	1	1285.0467289719627
11230-63	60.0	202111	1	1213.2843791722296
11230-63	60.0	202201	1	1268.357810413885
11230-63	60.0	202202	1	1265.0200267022697
11230-63	60.0	202212	1	834.4459279038718
11230-63	60.0	202301	3	851.1348464619492
11230-63	60.0	202302	1	917.890520694259
11230-63	60.0	202303	1	958.7783711615486
11230-63	60.0	202304	1	917.890520694259
11230-63	60.0	202306	1	1001.3351134846462
11230-63	60.0	202307	1	984.6461949265687
11230-63	60.0	202308	1	917.890520694259
11230-63	60.0	202309	1	1018.0240320427235
11230-63	60.0	202310	2	1021.3618157543391
11230-63	60.0	202312	1	981.3084112149533
11230-63	60.0	202402	3	992.9906542056075
11230-63	60.0	202403	1	951.2683578104138
11230-63	60.0	202404	3	976.30173564753
11230-63	60.0	202405	1	967.9572763684913
11230-63	60.0	202406	2	998.8317757009346
11230-63	60.0	202407	1	1019.6929238985314
11230-63	60.0	202408	4	1050.5674232309748
11230-63	60.0	202503	1	1118.1575433911883
11230-63	60.0	202505	3	1043.0574098798397
11230-63	60.0	202506	1	1159.8798397863818
11230-63	60.0	202507	1	1084.7797062750333
11230-63	60.0	202509	4	1150.700934579439
11230-63	60.0	202510	7	1199.9332443257676
11230-63	60.0	202511	1	1268.357810413885
11230-63	60.0	202512	1	1243.324432576769
11230-63	60.0	202601	2	1268.357810413885
11230-63	60.0	202603	1	1260.0133511348465
11230-63	60.0	202604	1	1418.5580774365822
11230-63	60.0	202607	2	1524.5327102803737
11230-63	84.0	202110	1	1016.7888389690235
11230-63	84.0	202402	1	869.205298013245
11230-63	84.0	202404	1	886.9441816461684
11230-63	84.0	202405	1	886.9441816461684
11230-63	84.0	202406	2	845.4541814157461
11230-63	84.0	202407	3	898.7701040681172
11230-63	84.0	202408	2	934.247871333964
11230-63	84.0	202410	1	951.9867549668874
11230-63	84.0	202503	1	999.290444654683
11230-63	84.0	202505	1	837.8666035950804
11230-63	84.0	202506	1	943.4854575549775
11230-63	84.0	202507	2	960.8561967833491
11230-63	84.0	202512	1	1017.0293282876064
11230-63	84.0	202602	2	1046.5941343424788
11230-63	84.0	202603	1	917.9280983916746
11230-63	84.0	202604	1	1141.20151371807
11230-63	84.0	202605	3	1182.5922421948912
11230-63	84.0	202606	1	1170.7663197729423
11230-63	114.0	202306	1	695.4624781849913
11230-63	114.0	202311	1	767.8883071553229
11230-63	114.0	202402	2	689.3542757417104
11230-63	114.0	202405	1	698.0802792321117
11230-63	114.0	202406	1	687.60907504363
11230-63	114.0	202407	1	739.0924956369983
11230-63	114.0	202411	1	741.7102966841187
11230-63	114.0	202504	2	698.0802792321117
11230-63	114.0	202505	1	693.717277486911
11230-63	114.0	202507	1	724.2582897033159
11230-63	114.0	202603	1	698.0802792321117
11230-63	114.0	202606	2	900.9598603839443
11230-64	39.0	202109	1	1388.5414060545409
11230-64	39.0	202204	3	1413.2066033016508
11230-64	39.0	202206	1	1430.7153576788396
11230-64	39.0	202208	1	1125.8443832874657
11230-64	39.0	202210	1	1125.8443832874657
11230-64	39.0	202301	4	1094.2971485742873
11230-64	39.0	202302	1	1163.0815407703853
11230-64	39.0	202304	4	1086.7933966983492
11230-64	39.0	202307	1	1025.5127563781891
11230-64	39.0	202308	3	1093.046523261631
11230-64	39.0	202309	2	963.2224168126095
11230-64	39.0	202310	2	1063.1566721564436
11230-64	39.0	202312	1	1063.031515757879
11230-64	39.0	202401	4	991.8657101880938
11230-64	39.0	202402	1	1050.5252626313156
11230-64	39.0	202403	4	1075.5377688844424
11230-64	39.0	202405	2	1083.0415207603803
11230-64	39.0	202406	4	1074.912456228114
11230-64	39.0	202407	4	1066.783391695848
11230-64	39.0	202408	4	1091.5457728864433
11230-64	39.0	202409	6	1070.6663689613133
11230-64	39.0	202410	2	1150.5752876438219
11230-64	39.0	202411	1	1175.5877938969486
11230-64	39.0	202412	3	1150.575287643822
11230-64	39.0	202502	1	1068.0340170085044
11230-64	39.0	202503	2	1121.8109054527263
11230-64	39.0	202504	1	1213.1065532766384
11230-64	39.0	202506	2	1213.1065532766384
11230-64	39.0	202509	3	1213.1065532766384
11230-64	39.0	202510	5	1193.3950462847135
11230-64	39.0	202511	2	1254.3771885942972
11230-64	39.0	202512	2	1333.166583291646
11230-64	39.0	202601	2	1235.7633032177837
11230-64	39.0	202602	5	1395.6978489244623
11230-64	39.0	202603	7	1350.6753376688346
11230-64	39.0	202604	5	1420.710355177589
11230-64	39.0	202605	3	1300.6503251625813
11230-64	39.0	202606	1	1550.775387693847
11230-64	39.0	202607	4	1575.9787574547845
11230-64	39.0	202608	2	1626.0100277809659
11230-64	60.0	202109	2	1344.4951801116185
11230-64	60.0	202204	1	1336.0392355826145
11230-64	60.0	202301	1	1065.4490106544902
11230-64	60.0	202303	3	900.4502251125563
11230-64	60.0	202304	1	936.6114734905502
11230-64	60.0	202305	5	995.1496905837097
11230-64	60.0	202306	2	1021.4780991036698
11230-64	60.0	202307	2	1013.4449518011162
11230-64	60.0	202308	1	1033.8502584625646
11230-64	60.0	202309	3	1065.4490106544902
11230-64	60.0	202311	1	1053.6879076768691
11230-64	60.0	202401	1	1082.360899712498
11230-64	60.0	202403	3	1024.8604769152714
11230-64	60.0	202404	1	1097.581599864705
11230-64	60.0	202405	2	1043.2166226304157
11230-64	60.0	202407	4	1093.3536276002028
11230-64	60.0	202408	3	1133.0965668865213
11230-64	60.0	202409	4	1066.231811339689
11230-64	60.0	202410	1	1070.4131125606289
11230-64	60.0	202501	1	1033.8502584625646
11230-64	60.0	202503	3	1163.5379671909352
11230-64	60.0	202504	2	1117.875866734314
11230-64	60.0	202505	1	1087.1383174443888
11230-64	60.0	202506	6	1109.7173440374645
11230-64	60.0	202507	1	1087.1383174443888
11230-64	60.0	202508	1	1158.4644004735328
11230-64	60.0	202509	5	1159.0566984445559
11230-64	60.0	202510	1	1183.8322340605446
11230-64	60.0	202511	3	1220.9399565144672
11230-64	60.0	202512	2	1173.2731225957518
11230-64	60.0	202601	2	1295.2148009323007
11230-64	60.0	202603	1	1437.5105699306612
11230-64	60.0	202604	3	1378.3189582276339
11230-64	60.0	202605	2	1473.871131405378
11230-64	60.0	202606	2	1507.7500662092395
11230-65	60.0	202112	1	1367.624003469095
11230-65	60.0	202202	1	1384.3023449748157
11230-65	60.0	202204	1	1442.6765402448382
11230-65	60.0	202207	1	1317.588978951933
11230-65	60.0	202212	1	1117.448880883285
11230-65	60.0	202302	3	1109.1097101304247
11230-65	60.0	202303	2	1100.7705393775643
11230-65	60.0	202304	2	1109.1097101304247
11230-65	60.0	202305	2	1150.8055638947262
11230-65	60.0	202306	2	1154.9751492711566
11230-65	60.0	202307	2	1175.8230761533073
11230-65	60.0	202308	2	1219.1867640681812
11230-65	60.0	202309	1	1000.7004903432403
11230-65	60.0	202312	1	1142.466393141866
11230-65	60.0	202403	1	1159.1447346475866
11230-65	60.0	202404	1	1117.448880883285
11230-65	60.0	202405	2	1200.0066713366023
11230-65	60.0	202406	2	1284.232295940492
11230-65	60.0	202407	5	1309.2498081990727
11230-65	60.0	202409	4	1333.4334033823677
11230-65	60.0	202410	1	1300.9106374462124
11230-65	60.0	202411	1	1275.8931251876313
11230-65	60.0	202501	4	1317.588978951933
11230-65	60.0	202502	2	1319.673771640148
11230-65	60.0	202503	7	1342.6064912105142
11230-65	60.0	202504	5	1375.9631742219553
11230-65	60.0	202505	4	1377.6310083725275
11230-65	60.0	202506	2	1425.9981987391175
11230-65	60.0	202507	2	1434.3373694919778
11230-65	60.0	202508	4	1434.3373694919778
11230-65	60.0	202509	3	1489.375896460856
11230-65	60.0	202510	7	1491.0437306114281
11230-65	60.0	202511	2	1532.7395843757297
11230-65	60.0	202512	1	1542.7465892791622
11230-65	60.0	202601	1	1576.1032722906034
11230-65	60.0	202602	2	1663.664565195637
11230-65	60.0	202603	3	1751.2258581006706
11230-65	60.0	202604	6	1742.8866873478103
11230-65	60.0	202605	2	1542.7465892791622
11230-65	60.0	202607	1	1726.2083458420896
11230-65	78.0	202201	1	1241.3358538122245
11230-65	78.0	202303	1	945.179584120983
11230-65	78.0	202304	2	973.5349716446126
11230-65	78.0	202306	2	995.5891619407688
11230-65	78.0	202308	1	1058.6011342155011
11230-65	78.0	202311	1	1039.6975425330813
11230-65	78.0	202404	2	992.4385633270322
11230-65	78.0	202405	1	982.9867674858224
11230-65	78.0	202406	1	995.5891619407688
11230-65	78.0	202503	2	1088.8468809073725
11230-65	78.0	202504	2	1083.805923125394
11230-65	78.0	202505	1	1131.6950220541903
11230-65	78.0	202506	2	1153.1190926275995
11230-65	78.0	202509	4	1172.022684310019
11230-65	78.0	202510	1	1209.8298676748584
11230-65	78.0	202512	1	1310.6490233144298
11230-65	78.0	202601	2	1316.950220541903
11230-65	78.0	202602	2	1370.5103969754255
11230-65	78.0	202603	1	1379.9621928166353
11230-65	78.0	202606	2	1468.1789540012603
11230-65	78.0	202608	1	1524.8897290485193
11230-65	84.0	202109	1	1306.312667702302
11230-65	84.0	202202	1	1188.6268417831757
11230-65	84.0	202208	1	1176.8582591912632
11230-65	84.0	202212	1	900.2965682813162
11230-65	84.0	202301	1	894.41227698536
11230-65	84.0	202302	2	882.6436943934473
11230-65	84.0	202303	3	882.6436943934473
11230-65	84.0	202304	2	936.1907451866498
11230-65	84.0	202305	1	706.1149555147579
11230-65	84.0	202308	1	1000.3295203125737
11230-65	84.0	202309	1	994.4452290166173
11230-65	84.0	202310	1	1032.1046933107377
11230-65	84.0	202401	1	959.1394812408794
11230-65	84.0	202404	1	1047.4038506802242
11230-65	84.0	202406	2	1003.2716659605518
11230-65	84.0	202407	2	1031.516264181142
11230-65	84.0	202408	3	1023.8666854963989
11230-65	84.0	202410	1	1059.1724332721367
11230-65	84.0	202411	1	1053.2881419761804
11230-65	84.0	202412	2	1053.2881419761804
11230-65	84.0	202502	1	1059.1724332721367
11230-65	84.0	202503	7	1053.2881419761804
11230-65	84.0	202505	1	1088.5938897519184
11230-65	84.0	202507	1	1082.7095984559621
11230-65	84.0	202508	1	1088.5938897519184
11230-65	84.0	202509	2	1056.2302876241588
11230-65	84.0	202510	5	1129.7839288236125
11230-65	84.0	202511	4	1185.6846961351976
11230-65	84.0	202512	3	1139.1987948971428
11230-65	84.0	202601	2	1262.1804829826297
11230-65	84.0	202603	1	1318.0812502942147
11230-65	84.0	202604	2	1065.0567245680932
11230-65	84.0	202605	1	1459.3042413971662
11230-65	84.0	202606	1	1376.9241632537778
11230-65	84.0	202607	3	1447.5356588052537
11230-65	84.0	202608	1	1471.0728239890789
11230-65	114.0	202110	2	1017.9489633451369
11230-65	114.0	202306	1	839.5903842974848
11230-65	114.0	202309	3	861.3414305228082
11230-65	114.0	202403	1	791.7380826017732
11230-65	114.0	202404	2	839.5903842974847
11230-65	114.0	202405	1	739.5355716609969
11230-65	114.0	202407	1	843.9405935425494
11230-65	114.0	202408	1	817.8393380721612
11230-65	114.0	202411	1	843.9405935425494
11230-65	114.0	202412	3	866.5616816168858
11230-65	114.0	202503	1	839.5903842974848
11230-65	114.0	202506	3	878.742267503067
11230-65	114.0	202507	2	896.1431044833257
11230-65	114.0	202509	2	848.2908027876141
11230-65	114.0	202510	3	935.2949876889079
11230-65	114.0	202512	2	950.5207200466343
11230-65	114.0	202601	3	983.1472893846194
11230-65	114.0	202602	4	985.3223940071518
11230-65	114.0	202604	1	1061.4510557957838
11230-65	114.0	202605	1	1083.2021020211073
11230-66	84.0	202308	1	300.2826189354687
11230-66	96.0	202503	1	554.1614387285655
11230-66	96.0	202512	1	548.9335006273526
11230-67	84.0	202406	1	592.8385107896609
11230-69	84.0	202602	1	682.9153420463911
11230-7	39.0	202302	1	1134.358457272498
11230-7	39.0	202510	1	1860.347869926897
11230-7	63.0	202505	1	1001.5649452269171
11230-7	63.0	202508	1	1142.2553467271548
11230-7	66.0	202307	1	834.3446601941747
11230-70	60.0	202109	1	1620.4477113264284
11230-70	60.0	202303	2	1336.4517206815904
11230-70	60.0	202307	1	1252.923488138991
11230-70	60.0	202309	1	1369.86301369863
11230-70	60.0	202404	1	1274.640828600067
11230-70	60.0	202405	3	1336.4517206815904
11230-70	60.0	202406	1	1386.56866020715
11230-70	60.0	202407	1	1369.86301369863
11230-70	60.0	202409	1	1369.86301369863
11230-70	60.0	202410	1	1374.874707651186
11230-70	60.0	202411	1	1361.5101904443702
11230-70	60.0	202502	1	1411.62712996993
11230-70	60.0	202503	1	1419.9799532241898
11230-70	60.0	202504	1	1341.4634146341464
11230-70	60.0	202507	1	1358.1690611426661
11230-70	60.0	202508	1	1453.3912462412295
11230-70	60.0	202601	1	1658.870698296024
11230-70	60.0	202604	1	1887.7380554627464
11230-70	60.0	202606	1	1962.913464751086
11230-70	60.0	202607	2	2008.8539926495155
11230-70	84.0	202109	2	1321.1597895581192
11230-70	84.0	202112	2	1097.034468115224
11230-70	84.0	202303	1	1047.4909760067944
11230-70	84.0	202304	1	1061.6462594663458
11230-70	84.0	202401	1	990.8698421685895
11230-70	84.0	202406	2	1122.9858211244014
11230-70	84.0	202408	1	1150.1167810885413
11230-70	84.0	202409	1	1161.9128506381674
11230-70	84.0	202410	1	1102.932502890037
11230-70	84.0	202411	2	1150.1167810885413
11230-70	84.0	202501	1	1120.626607214476
11230-70	84.0	202503	3	1156.0148158633542
11230-70	84.0	202504	1	1061.6462594663458
11230-70	84.0	202506	4	1120.626607214476
11230-70	84.0	202507	1	1167.8108854129803
11230-70	84.0	202508	3	1268.0774765848018
11230-70	84.0	202510	2	1203.1990940618584
11230-70	84.0	202512	1	1279.873546134428
11230-70	84.0	202601	3	1344.7519286573713
11230-70	84.0	202602	3	1374.2421025314366
11230-70	84.0	202603	3	1462.712624153632
11230-70	84.0	202604	3	1391.9362068558755
11230-70	84.0	202605	3	1415.5283459551276
11230-70	84.0	202608	2	1495.1518154151036
11230-70	117.0	202212	1	803.9349590684728
11230-70	117.0	202306	1	855.8017306212774
11230-70	117.0	202502	1	946.5685808386858
11230-70	117.0	202601	2	1033.0132000933602
11230-70	117.0	202602	1	1158.3578980126383
11230-73	99.0	202401	1	586.7677876459436
11230-73	99.0	202402	1	588.7635964474604
11230-73	99.0	202507	1	548.8474204171241
11230-74	84.0	202110	1	700.9896324222432
11230-74	84.0	202208	1	617.7924217462933
11230-74	84.0	202404	1	647.9736098020735
11230-74	84.0	202605	1	706.8803016022621
