osm_id	amenity	name	lon	lat
12047045535	pub	술짝	127.124694	37.4877428
12047045542	pub	투다리	127.1245987	37.4882275
12047045545	pub	냉삼이오	127.1246248	37.4883518
12058439112	pub		127.12266	37.488259
12062720767	pub	술노리아	127.1236405	37.4889142
12192172579	bar	생활맥주 삼성역점	127.0649203	37.5103124
12313458003	bar	펍마이마이	127.0817557	37.5102528
12946910089	bar	생활맥주	127.1078583	37.5073463
13017356431	bar	마쥬 Majeux	127.1205201	37.4868861
13686743900	bar	잠실두리비어1-3	127.0720458	37.5127924
13686744630	bar	짝태패밀리	127.0724092	37.5126408
14076041280	bar	CANTEEN MORAN	127.1302154	37.4311824
9299781428	bar	제일노래주점	127.1683371	37.4615908
9299781429	bar	열두대문	127.167258	37.4607895
9299781430	bar	썬 7080	127.1632614	37.4408216
9299781432	bar	주몽노래하는포장마차	127.1623246	37.445624
9299781433	bar	줄리아나	127.1653786	37.4588536
9299781434	bar	명품 노래빵	127.1614961	37.4543059
9299781444	bar	금게	127.1644288	37.4466055
9299781449	bar	불꽃	127.1639468	37.4414837
9299781451	bar	두꺼비 노래포차	127.1679742	37.442448
9299781455	bar	선수입짱	127.1637085	37.4456301
9299781458	bar	무쏘노래주점	127.1641195	37.4456155
9299781472	bar	쎈스 노래주점	127.1601823	37.4449597
9299781628	bar	별노래팡팡	127.1678894	37.4620839
2602462306	pub	봉구비어	126.846296	37.5296149
2615998066	pub	투다리	126.8474971	37.5296278
4635993143	bar	케그비어	126.8471353	37.5353168
10267939687	pub	신세계포차	126.8370234	37.560722
12465521514	bar	Sinsa Pub Balsan	126.8353038	37.5603178
12466299046	bar	해방	126.8349797	37.5600185
12469289858	bar	금별맥주	126.8349117	37.5597359
12469329644	bar	부엉이산장	126.8353304	37.5594319
13681992255	bar	심야식당정	126.843451	37.5218212
14066191700	bar	와인바뱅션	126.8267006	37.5616436
14066210801	bar	엠라운지앤바	126.8259127	37.5664776
1853823198	pub	Seconds Out	126.9343117	37.5593392
1923611730	pub	vent	126.9231788	37.5549541
3217879464	bar	턴	126.9232365	37.558573
3377362193	bar	학 쌀롱	126.9070265	37.5526193
3610250910	bar	셀프와인	126.8909722	37.5219069
3793800600	pub		126.9201563	37.5506057
4072678282	bar	JASE	126.9228547	37.5517894
4169365755	pub	Neighborhood	126.9344478	37.5582449
4175426162	pub	헬로헬로쑬	126.9259896	37.5559146
4175426163	pub	청	126.9260942	37.5560518
4177727551	pub	봉쥬비어	126.9212177	37.5499735
4177727553	pub	칠성포차	126.9211694	37.5498321
4249740489	bar	Suzie Q, LP bar	126.9226075	37.5499849
4303459789	nightclub		126.9122224	37.5214761
4406625010	nightclub		126.9220835	37.5523153
4406625011	nightclub		126.923181	37.5515581
4406714589	nightclub		126.9206744	37.5511089
4427867857	pub		126.9312829	37.5546552
4427867866	pub		126.9338224	37.555562
4432607990	bar	Craft One	126.9270348	37.5619215
4488906390	pub		126.9290788	37.5584038
4546597278	bar	MALT&	126.9262431	37.5563437
4592165689	bar	썰스데이파티	126.9226604	37.5519333
4632059403	bar	열창 노래방	126.9096432	37.5850792
4632059404	bar	천국포차	126.9095938	37.5851101
4632136678	bar	고바	126.9086726	37.5861256
4676360590	pub	봉구비어	126.8736386	37.5460341
4678543860	pub	곱창포차	126.872402	37.5464843
4694747301	bar	비어캐빈	126.8771246	37.5493348
4697405599	pub	酒時	126.8708307	37.5451018
4757165440	bar		126.9292526	37.5548126
4768865822	pub		126.9149271	37.5491463
4768888322	pub		126.9191706	37.5487036
4833052122	pub	생활맥주	126.9111407	37.550405
4939663883	pub	봉구비어	126.8641347	37.5491204
4939663889	pub	육선포차	126.8645424	37.5496904
4999348624	bar		126.9233021	37.5525427
5025404121	bar		126.9232025	37.5502757
5108877844	bar		126.9191845	37.5482874
5164608638	bar	코키펍	126.9227178	37.5520795
5164611372	bar	마익스 케빈	126.9225064	37.5531637
5187592223	pub		126.9383631	37.5491872
5203467221	bar	Bar 앤드	126.9239953	37.5620931
5344420228	bar	unlimited beers/coctails voor 15.000	126.9214785	37.5502037
5406347621	bar	Ppakkitto	126.9268594	37.5563518
5539122024	pub	복덕방	126.9049925	37.5563583
5611334022	pub	다희	126.9317382	37.5201621
5613120675	bar	Le Phare	126.9131879	37.547105
5613120677	bar	서양미술사	126.9132034	37.5471604
5677291021	nightclub		126.9224418	37.5575304
5700877725	pub	친구친구	126.9355211	37.5581745
5803798186	bar	건어물	126.9243624	37.5596762
5810057253	bar		126.9212236	37.5513852
5811415573	bar	봉황당	126.9251381	37.5594897
5811481754	bar		126.9206094	37.5499667
5811516153	bar		126.9206853	37.5500506
5811516253	bar		126.9205097	37.5500473
5811719853	bar		126.9210173	37.5505755
5836107748	nightclub	채널1969	126.9269532	37.5619897
5842929870	bar	Yeonnam Beach	126.9244067	37.5604897
5941614973	bar		126.9219478	37.5460257
5957110687	bar		126.9222918	37.5524795
6046516298	bar		126.9269965	37.556322
6173484277	bar	봉은노래방	126.9242934	37.5622985
6237279885	bar	시파 픕	126.9383223	37.5588873
6259879829	pub	타이거	126.9378823	37.5581701
6300742685	bar	안티카페 손과얼굴	126.9150548	37.5488259
6301193786	nightclub	아우라 클럽	126.9226292	37.5524182
6303298685	nightclub	싱크홀 홍대점	126.9220301	37.5509076
6338094488	bar	Bar다	126.922353	37.5541258
6365351285	nightclub	어텐션	126.9219597	37.5501617
6411666021	pub	Marble Pub	126.9231797	37.550104
6411910485	pub	Hog's Head	126.9207193	37.5529945
6414257640	bar	Chicken Bus	126.9237288	37.5556423
6414258310	pub	새벽	126.9237322	37.5555952
6482130572	bar	Craft Hans	126.9251885	37.5593525
6499559045	nightclub		126.920679	37.5506749
6502940586	nightclub		126.9154427	37.5491295
6502943285	nightclub		126.9148842	37.5488541
6595612985	pub	연남오락실	126.927102	37.5620533
6597936285	bar	더 귀여워 애견카페	126.9221169	37.5500545
6631210686	bar	클럽에반스	126.9228494	37.5502241
6645866085	bar	데어데어 music pub	126.9259525	37.5615948
6795476288	bar	Vinyl Bar	126.9138401	37.545724
6876763685	pub	루프탑캠핑	126.9429507	37.5590087
6876778486	pub	odd	126.9357654	37.5570735
6943517563	pub	청춘호프	126.897142	37.5767547
7054619852	pub	착한노가리	126.9324198	37.6074537
7054619856	pub	주천호프	126.9327234	37.6071689
7160726137	bar	lpbar	126.9204303	37.5533547
7173903285	bar	상수리	126.9228399	37.5475204
7844637339	bar	틈 T:M WINE DG PUB	126.9204419	37.5457222
8556615018	bar		126.9260081	37.5616216
8754918050	bar	레게바로옥	126.9138533	37.5954681
9333909156	bar	아워즈	126.932999	37.5584072
9818258717	pub	이찌방이야기	126.9186168	37.6190796
10089241817	bar	비어어클락	126.9360668	37.5579341
10263756763	bar	Pink's	126.9249789	37.5560611
10291688777	pub	명지가맥	126.9238438	37.5843303
10562570392	pub	영이호프	126.9251479	37.5802355
10613540059	bar	네즈	126.9132297	37.5470966
10771026721	pub	앤펍	126.9089287	37.5819949
10866894779	bar	아피시온	126.9201039	37.5519487
10882734651	bar	교집합	126.9148493	37.5484667
10951313716	pub	뉴타운	126.9385615	37.5590859
11064473913	bar	Gachi	126.95264	37.5412302
11124247021	bar	Deep Purple	126.935063	37.5583677
11169294559	bar	오이시쿠	126.9249529	37.5589067
11396807428	bar	시청각	126.9230686	37.5469513
11493815456	bar	홍월포차	126.9228677	37.5519194
11780387599	bar	미스타 교자	126.9099642	37.5490038
11841458515	pub	냐냐쿤	126.9250023	37.5588315
11844962957	pub	생마차	126.9259441	37.5566252
11881255315	bar	뉴올재즈라운지	126.9207641	37.5567916
11896292117	pub	고수포차	126.9219289	37.547566
11963919103	bar	앤티도트 Antidote	126.9420797	37.5471135
12000064169	bar	Lo-Fi	126.9223101	37.5497621
12073342707	bar	몽주방	126.91915	37.5487102
12073350194	bar	갯마을	126.917102	37.5580559
12073358780	bar	마초 닭강정	126.9461547	37.545768
12073374841	bar	하루	126.9254374	37.5574347
12073428064	bar	쎄쎄쎄	126.8951555	37.57634
12073432772	bar	드루와	126.953163	37.5452905
12073436102	bar	로바타네코	126.9265359	37.5629373
12073449174	bar	일루션	126.9251188	37.5582871
12074229318	bar	나고야살롱	126.925993	37.5779969
12074229319	bar	공룡	126.9458352	37.5876077
12074260931	bar	티엑스홀덤	126.935172	37.556458
12074386332	pub	기중상점	126.9358607	37.5582063
12074396441	bar	감성매인	126.9360364	37.5588125
12074397430	bar	하루장군	126.8947716	37.5369028
12074418098	bar	주와인가게(酒와인가게)	126.9049108	37.5259675
12074441739	bar	폴라리스	126.9304669	37.521339
12074443573	bar	성당못	126.9051404	37.5253382
12074520605	bar	브롱스 서여의도점	126.9244574	37.529806
12074520612	bar	만선호프 홍대점	126.922142	37.5500999
12074544555	bar	성립	126.9105765	37.5565829
12074583405	bar	더밤	126.9208286	37.5506781
12074586641	pub	바플라이 1호점 : 별밤	126.9362509	37.5585967
12074587831	bar	후드	126.9209842	37.5505341
12074587863	bar	헤이쥬	126.9193026	37.5525485
12074597421	bar	골목포차 홍대	126.9218888	37.5502686
12074598637	bar	유방	126.9267998	37.5550425
12074600474	bar	화월	126.9057225	37.5537456
12074607051	bar	술82	126.9171174	37.5498164
12074608625	pub	역전할머니맥주	126.9207191	37.5503035
12074610942	bar	도킹어라운드	126.9208491	37.5509851
12074633906	bar	오늘하루	126.920569	37.5499607
12074633914	bar	야타이쇼부	126.9169738	37.5494364
12074640054	bar	일석가든	126.9243784	37.5239944
12074662639	bar	365일 크리스마스	126.9295488	37.5550664
12074678938	bar	스튜디오포비피엠	126.9158088	37.5460558
12074683757	bar	클럽 G1	126.9220858	37.5522506
12074685451	bar	안티플랜	126.9199796	37.5462435
12074689857	bar	그늘 합정본점	126.9170899	37.5498164
12074693860	bar	디스	126.9217851	37.5506213
12074693937	bar	어리	126.9264466	37.5561907
12074697722	bar	비터스	126.9230259	37.5529316
12074713289	bar	코코	126.8973485	37.5274182
12074713312	bar	블랙 서커스	126.8885018	37.5814231
12074718705	bar	개화당	126.9209726	37.5486887
12074724065	bar	에이베리	126.9287457	37.520168
12074725315	bar	어스	126.9220616	37.5522489
12074729194	bar	크라운호프 망원점	126.9065187	37.5598552
12074738326	bar	로타리	126.9150617	37.5498339
12074750944	bar	녹번191	126.9286927	37.6020837
12074753971	bar	대빵	126.9181425	37.5493666
12074758392	bar	소금과다시마	126.9158368	37.5534286
12074765511	bar	플레이어스 홀덤펍	126.9205675	37.5503438
12074773890	bar	야키토리 고꼬 연남	126.9235198	37.562183
12074775745	bar	클럽 마스	126.9235549	37.5513101
12074776904	bar	하이볼앤드림(Highball And Dream)	126.8972947	37.5265712
12074778957	bar	홍대 골목길 전앤포차	126.9262426	37.5559324
12074781226	bar	오스테리아옥타브	126.9296349	37.5548377
12074785733	bar	게으른 새	126.9244365	37.5594992
12074788818	bar	갬성	126.9040477	37.5210061
12074799171	bar	꼬꼬로 치킨	126.9217515	37.5513849
12074805600	bar	히게쯔라	126.91038	37.5505799
12079439089	bar	S	126.9196398	37.6199221
12079439099	bar	세븐플로어	126.9199268	37.6196534
12079439101	bar	연신내역점 홍콩반점0410	126.9198047	37.6192773
12079439129	bar	꽃피는 닭마을	126.9219667	37.619324
12079439156	bar	bhc치킨 대조점	126.9243937	37.6157314
12079439159	bar	본래순대(연신내역점)	126.9241556	37.6156804
12079439165	bar	아라치 서울 대조점	126.9273297	37.6130578
12079467555	bar	버블캐슬	126.8996867	37.5786268
12079471701	bar	영암식당	126.9101605	37.6014234
12079471748	bar	돼지뽈집	126.9100972	37.6003657
12079471826	bar	꼬꼬야 닭먹자(신사점)	126.9100482	37.5990047
12079471881	bar	도담	126.9047389	37.6005721
12079471885	bar	아지트	126.9082694	37.5970353
12079471896	bar	신사통닭	126.9095957	37.5958633
12079471908	bar	그랑데뷰	126.9131997	37.5936127
12079471910	bar	연지호프	126.9131178	37.5935529
12079471912	bar	폭풍장어	126.9137168	37.5926398
12079472345	bar	이화에 월백하고	126.9234144	37.6060548
12079472360	bar	횟집 울릉도	126.9247976	37.6035458
12079472370	bar	BHC갈현점	126.9088949	37.6155901
12079472391	bar	가마치 통닭	126.9100478	37.6145782
12079472396	bar	희호프	126.9112606	37.6140944
12079472399	bar	펀비어킹	126.911616	37.6139828
12079472409	bar	또봉이 통닭 구산사거리점	126.9119428	37.6138782
12079472427	bar	은평맥주	126.9149191	37.6128259
12079472861	bar	태성골뱅이(응암점)	126.9155666	37.606868
12079472865	bar	치킨뱅이	126.9150757	37.6062772
12079472867	bar	룰랄라	126.9150891	37.6061742
12079472885	bar	유진참치	126.9155987	37.5996611
12079472888	bar	기영이 숯불두마리치킨 은평역촌점	126.9154378	37.6035892
12079474184	bar	가마치통닭	126.9121084	37.598487
12079474188	bar	대패상회	126.9114858	37.5983331
12079474208	bar	일구구일	126.9332285	37.6012718
12079474775	bar	작심	126.9286215	37.6115973
12079474798	bar	보글보글 찌개나라	126.9295898	37.6099336
12079474801	bar	호프이야기	126.9306828	37.6092536
12079474812	bar	주천	126.9325767	37.6071573
12079474820	bar	가마치통닭 녹번점	126.9337488	37.6058016
12079474823	bar	지코바	126.9344516	37.6048305
12079474824	bar	처갓집 양념치킨 녹번점	126.9345106	37.6046818
12079474826	bar	푸라닭 녹번점	126.9345723	37.6040316
12079474839	bar	부어치킨 녹번점	126.9369147	37.5989102
12079475009	bar	역촌호프	126.9215592	37.6042575
12079475022	bar	노래하는 포장마차	126.9208482	37.6015856
12079475026	bar	bhc 은평이마트점	126.9206451	37.6010667
12079475030	bar	미소네 식당	126.9207892	37.6012477
12079475031	bar	솥뚜껑 삼겹살공원	126.9200829	37.6013649
12079475038	bar	더브라운	126.9187604	37.6005421
12079475040	bar	역전 할머니 맥주	126.9184894	37.6004933
12079475056	bar	탐스비어	126.9302378	37.608214
12079475102	bar	내고향	126.9259586	37.6080913
12079475134	bar	스테이션	126.9234478	37.6066212
12082257278	bar	프링크앤드링크	126.895496	37.5402114
12082260627	bar	인씨주막	126.898492	37.5351009
12107957058	bar	준코 연세대점	126.9373517	37.5570957
12192195377	bar	후라이드참잘하는집공덕점	126.956629	37.5476217
12192196346	bar	바 로퍼	126.9242004	37.5484555
12192196943	bar	페더	126.9220252	37.5483792
12192197110	bar	연남주막 1987	126.9239541	37.5593271
12192197753	bar	Old Music Pub 52nd Street	126.9228438	37.5604657
12192198100	bar	디스틸	126.9225123	37.5499636
12192198177	bar	아트몬스터	126.9244226	37.5561602
12192198902	bar	생활맥주	126.9230213	37.557705
12192199453	bar	이가네호프	126.9125063	37.5524101
12192199596	bar	더블유	126.9542441	37.5470489
12192200136	bar	라디오시티	126.9246283	37.5607823
12192202779	bar	대서리	126.9197246	37.55637
12357312087	pub	반주	126.9544773	37.5478985
12399604974	bar	로그아웃 연신내점	126.9184879	37.6195076
12486554102	nightclub	ZEN Bar Seoul	126.9221307	37.5524832
12486760601	bar	포체어스 마포공덕점	126.9459609	37.5413076
12533392374	pub	연희노가리	126.9302371	37.5656119
12969741384	bar	Cyberpunk Cocktail Bar	126.9183438	37.5520295
12990088306	bar	Secret K	126.9209137	37.5559364
13027995435	bar	동주	126.9194307	37.5496898
13204266640	pub	막걸리싸롱	126.9363283	37.5590381
13204266642	pub	금별맥주 신촌점	126.9360643	37.5590636
13204266643	pub	생마차 신촌점	126.9364559	37.5589081
13204273656	pub	시장을여는사람들 신촌점	126.9364255	37.5582675
13204273661	pub	이자카야 우규 신촌점	126.9362246	37.5580092
13204273662	pub	일상포차 신촌점	126.9362082	37.55819
13204273663	pub	철길부산집 신촌점	126.9362386	37.5582835
13204273665	pub	한사발포차 신촌점	126.9362156	37.558447
13204273666	pub	하나마토 신촌점	126.9361622	37.5585747
13204273667	pub	브릭스5221맥주 신촌점	126.9361693	37.5587513
13204273669	pub	신촌관	126.9364596	37.5583207
13204273670	pub	몽주방	126.936443	37.5582418
13204283855	pub	룸의정석 신촌점	126.9362194	37.5575615
13204283859	pub	당나발포차 신촌점	126.9360273	37.5576126
13204283860	pub	부엉이산장 신촌점	126.9358086	37.5575946
13204283861	pub	아무술집 신촌점	126.935706	37.5575912
13204283866	pub	역전할머니맥주 서울신촌점	126.9355081	37.5575865
13204283880	bar	하우스라운지	126.9350479	37.5577742
13204283893	pub	쏘시지요 신촌점	126.9360636	37.5581557
13204283894	pub	혼신꼬치 신촌점	126.9362234	37.5577406
13204283896	pub	단골손님 신촌점	126.9357583	37.5577561
13204283898	pub	술익는마을	126.9355886	37.5577637
13204283899	pub	도주:돗가비수블	126.9354896	37.5578348
13204306901	pub	연대포	126.9353785	37.5577733
13204306902	pub	역전포장마차 신촌점	126.9353626	37.5578348
13204306922	pub	바플라이 3호점 : 단밤	126.9361162	37.5577486
13204324729	pub	굿럭	126.9352249	37.5583595
13204324730	pub	젊음의행진	126.9352155	37.5584632
13204324734	pub	활빈당 신촌본점	126.9357005	37.5581926
13204360480	pub	안테이쿠 신촌본점	126.9357016	37.5590225
13204360492	pub	아무 (Amu)	126.935612	37.5588598
13204360495	pub	포석정 신촌점	126.9354788	37.5588426
13204897587	pub	칵테일바이스케이프	126.9358904	37.5573993
13204897592	pub	펀비어킹 서대문 신촌유플렉스점	126.9355246	37.5574226
13204898410	pub	Bonjour Beer	126.9359987	37.5572009
13204898423	pub	스페샬나잇트 본점	126.9358583	37.557022
13204898431	pub	KMGM 신촌점	126.9351655	37.5572212
13204898460	pub	샤또	126.9350242	37.5570245
13204910965	pub	파라삐리포	126.9360654	37.5583808
13204910975	pub	송학	126.9358153	37.5585945
13206335771	pub	준코 연세대점	126.9373254	37.5571004
13238948233	pub	하이신촌	126.9405471	37.556548
13245020970	bar	보헤미안PJ music pub	126.9354346	37.5580517
13245020973	pub	신촌에가면 광대포차	126.9357458	37.5580498
13245020974	pub	신촌에가면 꼼보포차	126.9358772	37.5580373
13444683217	pub	덩크트레이	126.9551791	37.5481003
13503339072	pub	비올라	126.9393137	37.5583747
13504009910	pub	청담동 포장마차 신촌본점	126.938079	37.5575092
13616999140	pub	판자집	126.938491	37.5563029
13637734884	bar	곱창전골	126.9294412	37.5547065
13663798591	pub	우리들의공간	126.9425957	37.5576429
13663853129	pub	젊은소나무	126.9383696	37.5575304
13666275184	pub	포차비 신촌본점	126.9346319	37.5583194
13666275185	pub	갑돌이포차 신촌2호점	126.9344349	37.5584547
13666275190	pub	짝태앤노가리 신촌점	126.934315	37.5584245
13666275192	pub	가막새	126.9340452	37.5585887
13666318653	pub	서른즈음에	126.9347708	37.558101
13666318661	pub	향꽃	126.9346104	37.5581631
13666726145	pub	뉴욕11번가앤치킨클럽	126.9347959	37.5588913
13666726151	pub	에일크루브루잉 신촌점	126.9349579	37.5589831
13676765973	pub	미스터유	126.9343042	37.5543557
13677574119	pub	착한맥주	126.9409591	37.5571311
13682629811	bar	그린하우스	126.9492012	37.5835863
13691615190	pub	주류상회Be 신촌점	126.9379058	37.5551765
13694784380	pub	연희포차	126.9303094	37.565832
13694790705	bar	JH bar	126.9307611	37.5662874
13717575300	pub	설맥 신촌역점	126.9343479	37.5553794
13717853110	bar	다이브바5미터라임라이트	126.9327515	37.5548287
13717944994	pub	레코드피자	126.9325267	37.5547293
13717949814	pub	으네네 포차	126.9331552	37.5544453
13718405651	pub	쿠라	126.937846	37.5535804
13718578602	pub	카스타운	126.9378674	37.553387
13727739349	pub	니퍼클럽	126.9289986	37.5658867
13727739351	bar	퀸	126.9288957	37.5659058
13727739366	pub	태성골뱅이신사 연희점	126.9285828	37.5657315
13727831406	pub	밤스밤스	126.9303276	37.5668676
13727876345	pub	연희 38 애비뉴	126.9312512	37.5682415
13727889190	pub	쉬즈	126.9314186	37.56839
13727895114	pub	탭스터	126.9318976	37.568711
13734474695	pub	디퍼 루프탑	126.9309561	37.5555213
13745212728	bar	케이브2023	126.936553	37.5534092
13761630200	nightclub	Victim	126.9228564	37.5491986
13958155063	pub	서울주당	126.9127604	37.5985873
13958169505	pub	무스코무스코	126.9128745	37.5983148
13983974201	bar		126.9221626	37.5565329
14066172759	bar	나라와인	126.9280467	37.5265177
14066172766	bar	와인웍스	126.9279193	37.5264468
14066189914	bar	탭샵바	126.9295957	37.524712
14124449579	bar	금수강산	126.92509	37.5622506
2420388117	bar	Brew 3.15	126.9899496	37.5745996
3268577261	pub	ARA Food & Beverage	126.967052	37.538717
3681037091	bar		126.9751342	37.543195
3968430571	bar	봉구비어	127.029949	37.5844049
3969739289	bar	핫토리키친	126.9878909	37.5386774
3969739290	bar	cigarbar	126.9880706	37.5387561
3969739291	bar	seoulsalong	126.9881886	37.5387901
3969741614	bar	STREET BAR	126.9892762	37.5391402
3969741619	bar	12 BAR	126.9889906	37.5392091
4167187502	bar	Walkabout	126.9865763	37.5581228
4214854390	pub	맥파이 이태원점	126.98749	37.5394131
4256920284	bar	NERD Bar	126.9915552	37.5352401
4406339390	nightclub		127.0302818	37.5206062
4406597195	nightclub		126.9980598	37.539772
4406642289	nightclub		126.9965511	37.5347855
4422066472	bar	The Link	126.9970461	37.5343851
4551329392	pub		127.0407675	37.5250519
4571464690	pub		126.9897625	37.5343724
4603790998	bar		126.9826049	37.5581891
4611222489	bar	Bar Deep	126.9871146	37.5385579
4639568140	bar	White Rabbit	126.9873866	37.5391669
4652536758	pub	Craft Han's	126.9922013	37.5348576
4664734770	pub		127.0552217	37.5382302
4698644297	bar	레드락	127.0543703	37.5456186
4698644306	pub	야타이	127.0542775	37.5452908
4714752829	bar	어메이징브루잉컴퍼니	127.0495473	37.5428229
4726124094	bar		126.9937865	37.5339376
4726136390	bar		126.9937138	37.5339493
4726143489	bar		126.9935712	37.5342989
4798844630	pub		126.997304	37.5614706
4841340745	pub	신도시	126.9907473	37.5678355
4896948928	bar		126.9842732	37.5697478
4908626433	pub		126.9903994	37.5397783
4917997422	bar		126.9924731	37.5606592
4919569523	bar		126.9662976	37.5450332
4921697223	bar		126.991916	37.5669548
4973044521	pub	배드락	126.9871245	37.5415384
5041639296	bar	ODD Bar	126.9915967	37.535341
5065304221	bar		126.9863929	37.539657
5075368225	nightclub	Faust	126.9967252	37.5342683
5185614821	pub	K PUB	126.9835397	37.564368
5186277255	bar		127.03937	37.5758501
5186277256	bar	2% Hof	127.0403623	37.5757784
5205730089	bar	edge coin garaoke	127.0295366	37.5846687
5242447921	bar	Leo's	126.9869702	37.5412193
5325060266	pub	옴니아	127.035706	37.5280697
5325060306	pub	모텔	127.0360776	37.5275237
5325060307	bar	마피아	127.0362949	37.527262
5325060729	bar	오가노주방	127.0344833	37.5255253
5340487421	pub	mowmow	126.9919432	37.5351305
5419192722	nightclub		126.9949169	37.5335913
5424976572	nightclub	클럽데뷰	126.9962964	37.5342595
5429080225	bar		127.02991	37.5852717
5433093030	bar		127.0392008	37.5272021
5470271722	bar	올댓재즈(All that Jazz)	126.9944864	37.5351088
5515368284	bar	비어킹	127.0547386	37.5451245
5541644523	pub	뚱보돼지갈비	126.9916249	37.5616675
5544090035	bar	올지	126.9955415	37.534285
5552208723	bar		127.0371203	37.5279848
5552214822	bar		127.0400069	37.52543
5552222021	bar		127.0450727	37.5248509
5552226222	bar	앨리스 청담	127.04105	37.526662
5552239021	bar		126.9904663	37.5742105
5614650023	pub	호수집	126.968774	37.5590975
5622871023	bar	언노운핸즈	126.995264	37.5662978
5624249822	pub	원조영락골뱅이	126.9897508	37.5655447
5628319122	bar	홀리데이인서울	126.9887245	37.5614359
5643619221	nightclub	국일관	126.9897587	37.5697302
5654695221	bar		126.9905639	37.5734972
5745071021	bar		126.9986769	37.5350566
5804393653	bar		126.9930908	37.5350571
5809091653	bar		126.9896016	37.5727094
5847634185	bar		126.9999045	37.5820545
5903853786	pub		126.9908217	37.5726066
5923601185	bar		126.99574	37.5341002
5933142286	bar		126.9998876	37.5374338
6003871490	bar		126.9881504	37.5343977
6014693787	pub	Goose Island Pub	126.9902367	37.573068
6018334996	pub	풍월	127.026443	37.5320732
6018335043	pub	가로수길 프로젝트	127.0229117	37.5218096
6018335044	bar	La Terre 21 (Wine bar)	127.0226905	37.5217408
6018335054	pub	시멘트가든	127.0235016	37.5200288
6033707248	pub	달빛술담	127.0358449	37.5261355
6033707256	pub	방초리	127.037545	37.5256275
6033707267	nightclub	라바짜클럽	127.0375332	37.5240338
6308283085	pub	대박포차	126.9734274	37.5326708
6373671185	bar	세달	126.9933766	37.5382377
6414257085	bar	WHISKY LIVIN'	126.9807036	37.567772
6503551085	nightclub		127.0228387	37.5216716
6579763685	pub	로즈앤크라운2	126.9919367	37.5348025
6593199940	bar	Common	126.9896202	37.5724234
6594308143	bar	Tiger Tiger	126.9912719	37.5757719
6596552679	bar		126.9892153	37.5755191
6598433388	pub	치즈앤홉스	126.9877709	37.539344
6598434790	bar	Moonbear Brewing	126.98728	37.538499
6598434989	bar	Wine 1900 Beer 1900	126.9874168	37.5393238
6598940216	pub	Prost	126.993577	37.5350406
6598941653	bar	Caligari	126.9921831	37.5347085
6598947695	pub	Fat Albert's	126.9926366	37.5349825
6598948329	pub	Sam Ryan's	126.9926259	37.535021
6598948989	bar	Day and Night	126.9938779	37.5350614
6598949834	bar	Lazy Cat	126.9936288	37.534836
6598950006	pub	Ember	126.9953746	37.5343856
6599944127	bar	Caligari Brewing	126.9905734	37.5733329
6612459287	bar		126.9915215	37.5657735
6612459288	bar	감각의 제국	126.9914908	37.5657075
6612459289	bar		126.9910543	37.5650936
6660888883	bar	더블유 엑스와이지 바앤라운지	126.9819168	37.5622718
6697184357	pub	Seoulista	126.9747186	37.5570504
6763551299	pub	경성양꼬치	126.9851923	37.5693997
6771605685	pub		126.9891684	37.5714799
6773535785	pub	메밀꽃필무렵	126.9870175	37.573063
6851811017	bar	피스틸	126.9934562	37.5338644
7013433645	bar	꼬꼬방	126.994207	37.5702698
7018402886	bar	끽비어컴퍼니	126.9956061	37.5669398
7170659985	bar	스테어웨이	126.992571	37.534956
7234688730	pub	라이브소주카페	127.0279912	37.5233179
7516878489	pub	술이술술포차	127.0180551	37.6022656
7519789128	bar	클럽 힘	126.9957438	37.5334221
7519789129	bar	클럽 소호	126.9962065	37.5335157
7519789152	bar	클럽 퀸	126.9960362	37.5336508
7519789159	bar	킹클럽	126.995733	37.5336705
7519789178	bar	트렁크	126.9957948	37.5342006
7520731961	bar	더파운틴	126.9930395	37.5352088
7520731975	bar	술판	126.9960348	37.5337459
7520732093	bar	메이드	126.9983965	37.535363
7528187285	bar	킹카노래방	127.0572207	37.5444504
7529001485	bar	즐거운노래연습장3F	127.0536006	37.5646705
7557531594	bar	국민노래연습장	127.0131955	37.6030763
7557532735	bar	궁전노래주점	127.0193436	37.5735095
7557532736	bar	스타노래방	127.0189012	37.5737472
7557536215	bar	팡팡노래방	127.0189961	37.5737908
7557536827	bar	오디션노래연습장	127.0148222	37.563384
7557536841	bar	황제노래클럽	127.0166478	37.5653705
7557536848	nightclub	성동차차차	127.0178888	37.5656055
7557536850	bar	팡팡노래타운	127.0181336	37.5655293
7557536863	bar	리치노래방	127.0165058	37.5649978
7557536893	bar	나가수노래연습장	127.0149915	37.5636134
7557536895	bar	벅시노래주점	127.0154106	37.5641261
7557537326	bar	미보라노래방	127.0181889	37.5649561
7557537329	bar	토토노래짱	127.0165126	37.5653518
7557537338	pub	어른이대공원	127.0224633	37.5744038
7557590145	bar	판도라노래방	127.0176187	37.592589
7557590217	pub	포차어게인	127.0184399	37.5908256
7558363488	bar	맥심노래방	127.0212408	37.6194569
7558363492	bar	너와나	127.02224	37.6148461
7558364788	pub	인생술집	127.0078524	37.6089253
7558367825	pub	너나들이.행운까페	127.0117625	37.6049388
7558367833	nightclub	돈텔마마	127.0312591	37.6099593
7558367835	pub	내!가본곳	127.0313557	37.6107207
7558369289	pub	베스트호프	127.0313748	37.6098898
