aptSeq	apt_name	gu	confidence	osm_id	name	name_key	levels	height_m	dist_m	assign_method
11740-102	한양그린	강동구	LOW	569788720	한양그린아파트	한양그린아파트			2.385991409596089	nearest
11230-2640	양지쉐르빌아파트(415-1)	동대문구	LOW	646147535	양지쉐르빌아파트	양지쉐르빌아파트	10.0	28.0	5.224151113826282	nearest
11740-4038	다성이즈빌아파트	강동구	LOW	693200621	Dasung Ease Vill	DASUNGEASEVILL	12.0	36.0	4.434453035805385	nearest
11230-2077	이문2차푸르지오	동대문구	HIGH	696824510	이문푸르지오2차 아파트	이문푸르지오2차아파트	15.0	41.0	9.090527822024043	boundary
11740-28	배재현대	강동구	LOW	700805010	818	818	5.0	14.0	142.24751117091736	nearest
11740-4628	고덕그라시움	강동구	LOW	700805012	809	809	5.0	14.0	444.3687812454088	nearest
11740-28	배재현대	강동구	LOW	700805013	817	817	5.0	14.0	132.3164328269343	nearest
11740-4214	래미안힐스테이트고덕	강동구	MIXED	700805014	816	816	5.0	14.0	453.17014432934	nearest
11740-4214	래미안힐스테이트고덕	강동구	MIXED	700805015	815	815	5.0	14.0	471.32822494443263	nearest
11740-4628	고덕그라시움	강동구	LOW	700805019	814	814	5.0	14.0	416.1833030245394	nearest
11740-4628	고덕그라시움	강동구	LOW	700805020	812	812	5.0	14.0	368.61786165356375	nearest
11740-4628	고덕그라시움	강동구	LOW	700805022	811	811	5.0	14.0	376.2165252472189	nearest
11740-4628	고덕그라시움	강동구	LOW	700805023	810	810	5.0	14.0	388.0372596100486	nearest
11740-4628	고덕그라시움	강동구	LOW	700805024	808	808	5.0	14.0	378.73773503328914	nearest
11740-4628	고덕그라시움	강동구	LOW	700805025	807	807	5.0	14.0	313.01242141903066	nearest
11740-4628	고덕그라시움	강동구	LOW	700805026	806	806	5.0	14.0	308.3115589322202	nearest
11740-4628	고덕그라시움	강동구	LOW	700805027	805	805	5.0	14.0	300.6647725506754	nearest
11740-4628	고덕그라시움	강동구	LOW	700805028	804	804	5.0	14.0	295.5779427785304	nearest
11740-4628	고덕그라시움	강동구	LOW	700805029	803	803	5.0	14.0	291.6969618835185	nearest
11740-4628	고덕그라시움	강동구	LOW	700805030	802	802	5.0	14.0	293.5204157921891	nearest
11740-4628	고덕그라시움	강동구	LOW	700805031	801	801	5.0	14.0	285.5977877629901	nearest
11740-4628	고덕그라시움	강동구	LOW	700805033	813	813	5.0	14.0	381.4746198367533	nearest
11215-41	일성파크	광진구	HIGH	755444545	일성아파트 101동	일성아파트101	19.0	51.0	7.882057163561068	boundary
11215-41	일성파크	광진구	HIGH	755459456	일성아파트 102동	일성아파트102	22.0	60.0	76.54635454268151	boundary
11215-101	삼성광장1	광진구	LOW	789738623	삼성1차아파트	삼성1차아파트	15.0	42.0	20.979910642646622	nearest
11740-9	고덕삼환아파트	강동구	HIGH	799532779	1동	1	15.0	42.0	44.01082260159178	boundary
11740-2626	대우한강베네시티	강동구	LOW	807422902	천호역 한강 푸르지오시티	천호역한강푸르지오시티	35.0	115.0	80.3214415277534	nearest
11290-4854	석계역한일노벨리아시티	성북구	LOW	845987223	한일노벨리아시티	한일노벨리아시티	17.0	56.0	5.050533777244009	nearest
11710-6627	금강캐스빌	송파구	LOW	855629936	금강캐스빌	금강캐스빌			4.9179920368838586	nearest
11710-6200	미랜드퀸	송파구	LOW	857400210	미랜드퀸아파트	미랜드퀸아파트			3.610896838309548	nearest
11740-194	동구햇살아파트	강동구	LOW	895482725	동구햇살아파트	동구햇살아파트	12.0	33.0	3.136318316588551	nearest
11215-2457	광진트라팰리스	광진구	HIGH	933325899	A동	A	29.0	90.0	3.520784207434401	boundary
11215-2457	광진트라팰리스	광진구	HIGH	933325900	B동	B	29.0	90.0	74.04430375567075	boundary
11215-144	상록타워아파트	광진구	LOW	974497195	상록타워아파트	상록타워아파트	24.0	82.0	46.75647936797303	nearest
11215-2426	구의동현진에버빌	광진구	LOW	977845164	다	다	2.0	5.6	291.1540955985473	nearest
11260-82	동광오뜨빌	중랑구	LOW	1024341129	동광오뜨빌	동광오뜨빌	11.0	32.0	5.173206433289135	nearest
11260-159	조호그레이스	중랑구	LOW	1024370678	C동(9)	C동(9)			99.54818286407078	nearest
11260-161	월드	중랑구	LOW	1024370680	월드아파트	월드아파트			5.944121433385825	nearest
11260-72	염광(5,8,10,11동)	중랑구	LOW	1024377965	1동	1			5.040653960919913	nearest
11260-72	염광(5,8,10,11동)	중랑구	LOW	1024377966	2동	2			21.270813923684244	nearest
11260-72	염광(5,8,10,11동)	중랑구	LOW	1024377967	3동	3			51.06060423866415	nearest
11260-72	염광(5,8,10,11동)	중랑구	LOW	1024377968	4동	4			44.85722915737842	nearest
11260-2012	금호어울림(580)	중랑구	LOW	1024377970	5동	5		37.0	155.35764550064442	nearest
11260-2012	금호어울림(580)	중랑구	LOW	1024377975	8동	8		37.0	145.98884871530663	nearest
11260-2013	금호어울림(580-1)	중랑구	LOW	1024411566	103동	103	15.0	40.0	82.4545235708645	nearest
11260-2013	금호어울림(580-1)	중랑구	LOW	1024411570	106동	106	14.0	37.0	66.94640616194533	nearest
11260-152	망우	중랑구	LOW	1024418096	2동(58)	2동(58)			272.8734959347682	nearest
11260-153	주영	중랑구	LOW	1024418097	1동(58)	1동(58)			213.6818699063124	nearest
11260-75	청광	중랑구	HIGH	1024418134	청광아파트	청광아파트	15.0	40.0	4.292418360013428	boundary
11260-4118	세움삼익플라주	중랑구	LOW	1024676354	세움삼익플라주	세움삼익플라주			5.3694721320847	nearest
11260-160	조호그레이스2	중랑구	LOW	1029628655	조호그레이스아파트(16)	조호그레이스아파트(16)			0.921472818172278	nearest
11260-2772	더하이어	중랑구	LOW	1029636140	더하이어	더하이어	15.0	51.0	1.9447610617318556	nearest
11260-226	신천빌리지	중랑구	LOW	1030060872	신천아파트	신천아파트			3.6399286477726784	nearest
11260-1967	한울네세창	중랑구	HIGH	1030078776	51	51	11.0	31.0	4.501532655242466	boundary
11260-67	개나리	중랑구	LOW	1030283612	나동	나			50.43281562183784	nearest
11260-106	태영데시앙2(1411동)	중랑구	HIGH	1035882459	1409동	1409	18.0	48.0	11.282933191145183	boundary
11260-107	태영데시앙1	중랑구	HIGH	1035882467	노인정	노인정		59.0	133.30559863291862	boundary
11260-32	건영1	중랑구	MIXED	1035882480	상봉 LIG건영1차아파트	상봉LIG건영1차아파트	19.0	52.0	68.4371455938398	boundary
11260-32	건영1	중랑구	MIXED	1035882481	1411동	1411	13.0	37.0	102.63478566387492	nearest
11260-32	건영1	중랑구	MIXED	1035882482	상봉 LIG건영1차아파트 104동	상봉LIG건영1차아파트104	22.0	61.0	121.3821880675707	boundary
11260-32	건영1	중랑구	MIXED	1035882483	상봉 LIG건영1차아파트	상봉LIG건영1차아파트	13.0	36.0	4.821015641717208	boundary
11260-4073	해븐타워	중랑구	LOW	1035882549	헤븐타워	헤븐타워	15.0	60.0	10.756640555345648	nearest
11260-222	문수해오름	중랑구	LOW	1035882551	문수아파트	문수아파트	11.0	32.0	6.435140466694133	nearest
11260-4251	삼부	중랑구	LOW	1037242311	망우삼부주상복합	망우삼부주상복합	19.0	69.0	0.7794216506504493	nearest
11230-2041	SM해그린아파트	동대문구	LOW	1041628698	해그린아파트	해그린아파트	10.0	27.0	1.4454350080806346	nearest
11230-2052	아인리베(310-5)	동대문구	LOW	1041628702	브이티스타일아파트(102동)	브이티스타일아파트(102동)	15.0	46.0	33.708600887851034	nearest
11230-3032	브이티스타일	동대문구	LOW	1041628703	브이티스타일아파트(101동)	브이티스타일아파트(101동)	15.0	46.0	2.024896342870008	nearest
11260-3951	상봉베스트원	중랑구	LOW	1044316143	상봉베스트원아파트	상봉베스트원아파트	12.0	40.0	4.393214523735876	nearest
11260-3953	상봉타워	중랑구	LOW	1044316146	상봉타워	상봉타워	20.0	67.0	7.363665755606637	nearest
11260-963	미랜드프래임빌(101동)	중랑구	HIGH	1044325255	102동	102			21.665732266705856	boundary
11260-2018	미랜드프래임빌(102동)	중랑구	HIGH	1044325262	101동	101			3.775152429022132	boundary
11260-4076	레그노시티	중랑구	LOW	1044497777	레그노시티	레그노시티	16.0	54.0	5.0675536200903535	nearest
11260-4017	리더스	중랑구	LOW	1044497825	리더스아파트	리더스아파트			7.062243323089349	nearest
11260-1966	해오름101동	중랑구	HIGH	1044497858	101동	101	12.0	37.0	5.006575478922021	boundary
11260-1965	해오름102동	중랑구	HIGH	1044497859	102동	102	10.0	32.0	1.416695654485024	boundary
11260-4169	로얄팰리스주상복합아파트	중랑구	LOW	1044497861	로얄팰리스 아파트	로얄팰리스아파트	15.0	53.0	5.516465774299079	nearest
11215-2579	동북아스위트힐(리버리치빌)	광진구	LOW	1046426574	학산코스모스텔	학산코스모스텔	11.0	30.8	95.46533586293673	nearest
11260-156	천보	중랑구	LOW	1046544816	천보아파트	천보아파트			0.532845496124635	nearest
11260-73	용마프라자	중랑구	LOW	1052107051	가	가			168.12867986100335	nearest
11260-155	예성그린캐슬2차	중랑구	LOW	1053062229	예성그린캐슬2차아파트	예성그린캐슬2차아파트			5.843923862224979	nearest
11260-79	경원	중랑구	HIGH	1055814778	B동	B	5.0	14.0	19.921481768278188	boundary
11260-79	경원	중랑구	HIGH	1055814779	A동	A	5.0	14.0	48.36174616930224	boundary
11260-224	신내아트빌	중랑구	LOW	1055814830	신내아트빌	신내아트빌	9.0	26.0	4.146603770683292	nearest
11260-33	건영2차아파트	중랑구	LOW	1055814849	생활편의시설동	생활편의시설		69.0	132.09736303610592	nearest
11260-39	동성네스트빌1동	중랑구	LOW	1055822958	동성네스트빌	동성네스트빌			1.208763866456682	nearest
11260-80	광남	중랑구	LOW	1057829278	광남아파트	광남아파트	8.0	22.0	3.0579968993967306	nearest
11260-232	우남푸르미아	중랑구	HIGH	1057883783	102동	102	19.0	51.0	1.856701218833015	boundary
11260-232	우남푸르미아	중랑구	HIGH	1057883784	103동	103	15.0	40.0	35.83083551627517	boundary
11260-162	월드크라운	중랑구	LOW	1057883798	1동	1			240.12816155437423	nearest
11260-93	원당	중랑구	LOW	1057883814	원당아파트	원당아파트	5.0	14.0	1.7382606441453268	nearest
11260-2009	태솔	중랑구	LOW	1060403303	서희스타빌	서희스타빌			185.66924657395572	nearest
11260-91	성원	중랑구	HIGH	1065588833	성원아파트상가	성원아파트상가		68.0	32.94482681492642	boundary
11260-2043	미영리치타운103	중랑구	HIGH	1069622384	103동	103	11.0	34.0	4.578404484010777	boundary
11260-66	가야써니빌	중랑구	LOW	1073403273	가야써니빌	가야써니빌	12.0	41.0	3.768101451657759	nearest
11260-2620	예원캐슬	중랑구	LOW	1073403280	예원캐슬	예원캐슬	12.0	38.0	1.972518873565604	nearest
11260-158	다성	중랑구	LOW	1073403281	다성아파트	다성아파트			3.4543022000755	nearest
11230-76	중앙하이츠빌	동대문구	HIGH	1074250139	107동	107	18.0	53.0	43.42455247304627	boundary
11260-84	동성타워프라자	중랑구	LOW	1076356493	동성타워아파트	동성타워아파트	18.0	53.0	15.280532312001986	nearest
11260-2310	동일스카이시티101동	중랑구	HIGH	1076356509	101동	101			4.08724894710149	boundary
11260-2626	범양프레체	중랑구	LOW	1077846900	중화범양프레체오피스텔	중화범양프레체오피스텔	15.0	50.0	0.7652304330854472	nearest
11710-1	갑을	송파구	LOW	1078755062	갑을아파트	갑을아파트	14.0	40.0	4.001617056981437	nearest
11710-13	씨티극동1	송파구	MIXED	1078755064	107	107	18.0	50.0	288.56351134162213	nearest
11260-2401	주함해븐(101동)	중랑구	LOW	1079148952	A동	A			72.06132971029774	nearest
11260-76	진명	중랑구	LOW	1079148953	B동	B			235.6760174375512	nearest
11260-2353	동양엔파트	중랑구	HIGH	1080332796	202동	202	20.0	59.0	37.7591024713786	boundary
11260-2693	동양엔파트2차	중랑구	MIXED	1080332797	중랑역더샤이닝오피스텔	중랑역더샤이닝오피스텔	14.0	46.0	91.67575463713044	nearest
11260-139	e-푸른가동	중랑구	LOW	1080332841	e-푸른아파트	E-푸른아파트			11.220542583894856	nearest
11260-2640	남광타운	중랑구	LOW	1080428416	남광타운 아파트	남광타운아파트			1.690693838311475	nearest
11230-40	장안예원(418-4)	동대문구	LOW	1081319726	슈프림오피스텔	슈프림오피스텔	12.0	30.0	68.90461985906356	nearest
11230-55	휘경	동대문구	LOW	1082511277	휘경아파트	휘경아파트			2.044263372905348	nearest
11230-36	장안현대	동대문구	LOW	1082511338	Y시티휘경	Y시티휘경	9.0	28.0	131.8179038712808	nearest
11215-8	삼성광장2	광진구	LOW	1083079727	삼성아파트 나동	삼성아파트나	15.0	42.0	64.88580163284848	nearest
11215-8	삼성광장2	광진구	LOW	1083079730	삼성아파트 가동	삼성아파트가	15.0	42.0	4.292804062926132	nearest
11230-1969	르메이에르7차(313-8)	동대문구	LOW	1083823379	르메이에르 장안타운7차	르메이에르장안타운7차	10.0	30.0	5.648475361769686	nearest
11230-99	신부파스카(313-7)	동대문구	LOW	1083823380	신부파스카빌 4차	신부파스카빌4차	10.0	28.0	3.699889070491517	nearest
11230-2250	금성아파트	동대문구	LOW	1083823404	금성아파트	금성아파트			4.213270711198502	nearest
11260-234	효성	중랑구	LOW	1087378313	1동	1	15.0	42.0	209.79824076119863	nearest
11260-38	풍산쉐르빌101동	중랑구	HIGH	1094698557	101동	101			1.4577515555793723	boundary
11260-41	풍산쉐르빌102동	중랑구	HIGH	1094698558	102동	102			24.92546053218884	boundary
11260-141	그랑아파트	중랑구	LOW	1100678319	그랑아파트	그랑아파트			2.0130100620297684	nearest
11230-2683	U-포그니	동대문구	LOW	1100891431	유포그니 아파트	유포그니아파트	9.0	27.0	2.4959156160722205	nearest
11230-100	신부파스카(319-2)	동대문구	LOW	1100891433	신부아파트	신부아파트			5.104015299383268	nearest
11230-2028	삼성그린	동대문구	LOW	1101526645	삼성그린아파트	삼성그린아파트			2.2605738787427816	nearest
11230-2053	아인리베(310-14)	동대문구	LOW	1101526653	301동	301	12.0	34.0	47.25147896865879	nearest
11230-97	화성(311-6)	동대문구	LOW	1101539506	화성아파트	화성아파트			3.1438025659254616	nearest
11260-43	극동	중랑구	HIGH	1105346669	1동	1	13.0	36.4	3.9825677672312967	boundary
11260-143	한솔e(A동)	중랑구	HIGH	1105346680	A동	A			19.14085166392057	boundary
11260-142	한솔e(B동)	중랑구	HIGH	1105346681	B동	B			2.6365894756646755	boundary
11260-119	로얄	중랑구	LOW	1105346685	다동	다			238.76323549623783	nearest
11260-2057	현대휴앤미(102동)	중랑구	LOW	1105346738	102동	102			1.2363813949821902	nearest
11260-2052	현대휴앤미	중랑구	LOW	1105346739	101동	101			1.9241192166473349	nearest
11260-2299	대명미르테	중랑구	LOW	1106689420	대명미르테아파트	대명미르테아파트	10.0	28.0	1.648601275927332	nearest
11260-138	SG타워	중랑구	LOW	1108037018	리움오피스텔	리움오피스텔	9.0	27.0	37.42868058422447	nearest
11260-2795	베스트엘리시온	중랑구	LOW	1108037069	A동	A	11.0	35.0	67.9123598556307	nearest
11260-3	동성네스트빌101	중랑구	HIGH	1108374008	101동	101			2.9402563690260584	boundary
11260-130	동성네스트빌102	중랑구	HIGH	1108374009	102동	102			1.4711866482162883	boundary
11260-25	현대	중랑구	LOW	1108374029	가동	가		56.0	86.25308340461754	nearest
11260-25	현대	중랑구	LOW	1108374030	나동	나		56.0	99.90521365193408	nearest
11260-2030	아람플러스	중랑구	LOW	1112326971	아람 플러스리빙	아람플러스리빙	12.0	44.0	2.882943691405279	nearest
11260-12	면목삼호101	중랑구	HIGH	1112423511	101동	101	13.0	47.0	14.949362929884227	boundary
11215-15	워커힐리버빌	광진구	LOW	1112871159	광진워커힐리버빌	광진워커힐리버빌	10.0	39.0	13.55230104648593	nearest
11215-4346	테라팰리스중곡1	광진구	LOW	1113380139	테라팰리스 중곡1차	테라팰리스중곡1차			2.3916891319451064	nearest
11215-96	호동	광진구	LOW	1113380141	리마크빌군자	리마크빌군자	20.0	68.0	287.04078514072523	nearest
11230-2300	태솔타운(1차)	동대문구	LOW	1120971845	태솔타운1차	태솔타운1차	10.0	29.0	2.3270476725531397	nearest
11230-2448	태솔타운2차	동대문구	LOW	1120971847	태솔타운2차	태솔타운2차	10.0	29.0	6.972671296318539	nearest
11230-2447	태솔타운3차	동대문구	LOW	1120971848	태솔타운3차	태솔타운3차	10.0	29.0	7.823832009488177	nearest
11260-652	공감대(390-24)	중랑구	LOW	1125484603	109동	109	7.0	20.0	299.6872788653937	nearest
11350-2139	노원프레미어스엠코	노원구	HIGH	1126563200	101동	101	36.0	119.0	5.202999687026647	boundary
11350-2139	노원프레미어스엠코	노원구	HIGH	1126563201	102동	102	36.0	119.0	68.76486122332494	boundary
11350-2231	미라쉘	노원구	LOW	1126563210	태릉입구역 미라쉘	태릉입구역미라쉘	20.0	69.0	6.1561326065319335	nearest
11350-2141	67디벨리움	노원구	LOW	1126563211	67디벨리움	67디벨리움	17.0	70.0	5.380808755181802	nearest
11260-124	늘봄	중랑구	LOW	1126563215	로우폴리스오피스텔	로우폴리스오피스텔	13.0	43.0	233.5579737138101	nearest
11350-256	새울센스빌아파트	노원구	LOW	1126563263	플라체76	플라체76	13.0	45.0	230.61151477944597	nearest
11260-5	두산1	중랑구	HIGH	1139079778	101동	101	15.0	41.0	5.351955353358251	boundary
11260-27	한영드림	중랑구	LOW	1154325208	한영드림아파트	한영드림아파트			1.8991866763112497	nearest
11215-4884	위너스힐(111-89)	광진구	LOW	1221495332	위너스힐	위너스힐	14.0	45.0	3.1218441653462663	nearest
11260-4238	면목루브루	중랑구	LOW	1242790038	승일카이져아파트	승일카이져아파트			272.1339708816411	nearest
11230-108	현대리노빌101동	동대문구	HIGH	1252211455	101동	101			3.2435343069119558	boundary
11230-107	현대리노빌102동	동대문구	HIGH	1252211456	102동	102			2.7428533618636624	boundary
11230-127	현대리노빌103동	동대문구	HIGH	1252211457	103동	103			2.308814021822443	boundary
11230-2836	다우하임	동대문구	LOW	1253571489	다우하임	다우하임	13.0	39.0	3.768040108016382	nearest
11230-223	우정B(344-6)	동대문구	HIGH	1253571494	B동	B			2.6986530902077206	boundary
11230-224	우정A(344-11)	동대문구	HIGH	1253571495	A동	A			1.9700033476597465	boundary
11230-12	전농우성	동대문구	MIXED	1268418306	102동	102	20.0	55.0	151.09697606359242	nearest
11230-2222	래미안아름숲	동대문구	LOW	1268418320	201동	201	15.0	44.0	52.72147875120485	nearest
11230-10	전농SK	동대문구	HIGH	1268418385	11동	11	19.0	51.0	111.30274436873756	boundary
11740-2679	율전에버그린	강동구	LOW	1362714466	409동	409			251.37330651956557	nearest
11215-2649	광진하우스토리한강	광진구	LOW	1376668283	광진하우스토리아파트 101동	광진하우스토리아파트101	23.0	70.0	4.831259536381377	nearest
11215-2649	광진하우스토리한강	광진구	LOW	1376668284	광진하우스토리아파트 102동	광진하우스토리아파트102	23.0	70.0	47.94572765042075	nearest
11260-22	진로	중랑구	LOW	1416050506	진로아파트	진로아파트	13.0	37.0	1.0581799126594391	nearest
11215-4838	엘림퍼스트중곡동	광진구	LOW	1416232703	엘림퍼스트중곡	엘림퍼스트중곡	9.0	28.0	1.307961676798293	nearest
11230-2368	투니온	동대문구	LOW	1416679216	101동	101	11.0	29.0	52.55951135574926	nearest
11260-4573	포르투나	중랑구	LOW	1419179453	포르투나아파트	포르투나아파트	12.0	37.0	2.960449779738033	nearest
11215-16	현대3	광진구	MIXED	1419380183	1101동	1101	4.0	11.2	308.60045489244334	nearest
11260-137	백운아파트	중랑구	LOW	1421105896	솔렌시아5	솔렌시아5	10.0	34.0	49.80689787287508	nearest
11260-3807	솔렌시아3(85-1)	중랑구	LOW	1421150055	솔렌시아3	솔렌시아3	10.0	34.0	2.158556105813399	nearest
11260-3976	더클래스	중랑구	LOW	1421150063	더클래스아파트	더클래스아파트	14.0	43.0	3.0187929350410934	nearest
11740-245	우성102동	강동구	LOW	1424631107	102동	102			5.939465293510993	nearest
11740-285	우성101동	강동구	LOW	1424631108	101동	101	13.0	36.0	12.641647764610791	nearest
11740-353	우성103동	강동구	LOW	1424631109	103동	103			9.550638514127105	nearest
11260-2738	아뜨리즈	중랑구	LOW	1426990715	아뜨리즈아파트	아뜨리즈아파트	10.0	29.0	3.119060469882052	nearest
11260-3881	상봉어반뷰	중랑구	LOW	1426990740	상봉어반뷰	상봉어반뷰	18.0	59.0	6.0582906427138346	nearest
11260-2879	포시티	중랑구	LOW	1426990743	포시티	포시티	17.0	53.0	3.662378050548855	nearest
11260-4032	센트럴파크55	중랑구	LOW	1452250699	센트럴파크55아파트	센트럴파크55아파트	13.0	43.0	3.89515701558608	nearest
11230-2970	이문스카이뷰	동대문구	HIGH	1473489438	201동	201			45.42254300246531	boundary
11740-2877	강일리버파크7단지	강동구	MIXED	537678185	1705동	1705	20.0	57.25	167.61949648676125	nearest
11740-4692	고덕아르테온	강동구	LOW	760728367	121동	121	13.0	47.0	472.3385121452969	nearest
11740-4692	고덕아르테온	강동구	LOW	760728388	150동	150	25.0	76.0	273.7257442689613	nearest
11740-4692	고덕아르테온	강동구	LOW	760728389	149동	149	25.0	78.0	230.8983891737219	nearest
11740-4692	고덕아르테온	강동구	LOW	760728390	148동	148	21.0	66.0	252.04796636653	nearest
11740-4692	고덕아르테온	강동구	LOW	760728391	146동	146	15.0	46.0	240.55004483204056	nearest
11740-4692	고덕아르테온	강동구	LOW	760728392	147동	147	14.0	46.0	274.17427788953324	nearest
11740-4692	고덕아르테온	강동구	LOW	760728393	145동	145	15.0	49.0	203.0198625385217	nearest
11740-4692	고덕아르테온	강동구	LOW	760728394	144동	144	16.0	56.0	159.8522086797212	nearest
11740-4692	고덕아르테온	강동구	LOW	760728396	143동	143	21.0	66.0	180.20556047975293	nearest
11740-4692	고덕아르테온	강동구	LOW	1426654185	103동	103	35.0	116.0	178.05281071771324	nearest
11380-8507	마고정3단지센트레빌(323~335동)BL2-2	은평구	MIXED	468615667	은평미켈란	은평미켈란	18.0	67.0	328.51808727285913	nearest
11380-8507	마고정3단지센트레빌(323~335동)BL2-2	은평구	MIXED	472042650	아이파크포레스트게이트	아이파크포레스트게이트	27.0	94.0	389.03486272206777	nearest
11380-8559	박석고개1단지힐스테이트(116~131동)임대BL2-1	은평구	MIXED	472042987	메이플카운티2차	메이플카운티2차	10.0	37.0	75.33141153457423	nearest
11380-8559	박석고개1단지힐스테이트(116~131동)임대BL2-1	은평구	MIXED	472043004	메이플카운티1차	메이플카운티1차	9.0	31.0	86.01501974957635	nearest
11380-8559	박석고개1단지힐스테이트(116~131동)임대BL2-1	은평구	MIXED	472043041	어드밴스힐오피스텔	어드밴스힐오피스텔	9.0	39.0	103.12439243291664	nearest
11380-10517	힐데스하임	은평구	HIGH	545487547	은평뉴타운힐데스하임주상복합	은평뉴타운힐데스하임주상복합	16.0	52.0	4.628408264833415	boundary
11380-10938	은평스카이뷰자이	은평구	MIXED	545591101	신한헤스티아1차	신한헤스티아1차	12.0	49.0	122.8838310260207	nearest
11380-8503	우물골2단지두산위브(245~255동)BL2-6	은평구	MIXED	545591102	신한헤스티아2차	신한헤스티아2차	12.0	48.0	487.1336402909515	nearest
11380-8503	우물골2단지두산위브(245~255동)BL2-6	은평구	MIXED	545591103	신한헤센스마트오피스텔	신한헤센스마트오피스텔	14.0	55.0	483.2781515460768	nearest
11380-8027	상림마을7단지아이파크(713~718동)BL1-11	은평구	MIXED	549869456	1501동	1501	4.0	11.2	266.13006841826194	nearest
11380-8026	상림마을8단지롯데캐슬(801~809동)BL1-2	은평구	MIXED	549869458	1503동	1503	4.0	11.2	548.683024515728	nearest
11380-8670	은평뉴타운 제각말 푸르지오(5-3단지)	은평구	MIXED	549869459	1508동	1508	4.0	11.2	420.8850751190007	nearest
11380-8670	은평뉴타운 제각말 푸르지오(5-3단지)	은평구	MIXED	549869460	1507동	1507		19.6	394.1437619626439	nearest
11380-8670	은평뉴타운 제각말 푸르지오(5-3단지)	은평구	MIXED	549869462	1505동	1505	4.0	11.2	426.5806852337648	nearest
11380-8670	은평뉴타운 제각말 푸르지오(5-3단지)	은평구	MIXED	549869595	1506동	1506	4.0	11.2	359.3834066235243	nearest
11380-8619	구파발9단지래미안(916~928동)BL3-2	은평구	MIXED	726832362	301동	301	20.0	57.0	249.6349839471711	nearest
11380-184	태양아파트	은평구	LOW	901412371	건물	건물			112.19001500929872	nearest
11380-7654	남양구르미아파트	은평구	LOW	960981201	103동	103	15.0	44.0	258.11388552092416	nearest
11380-8393	박석고개1단지힐스테이트(112~115동)BL2-13	은평구	MIXED	960981202	102동	102	15.0	44.0	282.8696721669632	nearest
11380-8393	박석고개1단지힐스테이트(112~115동)BL2-13	은평구	MIXED	960981203	101동	101	15.0	44.0	293.8827328106304	nearest
11380-8622	구파발9단지래미안(901~915동)임대BL3-3	은평구	MIXED	1217453691	203동	203	16.0	48.0	705.8201979943526	nearest
11380-8619	구파발9단지래미안(916~928동)BL3-2	은평구	MIXED	1217453692	204동	204	21.0	60.0	476.3998752887538	nearest
11380-8619	구파발9단지래미안(916~928동)BL3-2	은평구	MIXED	1217453695	206동	206	15.0	43.0	465.3675355393016	nearest
11380-8723	구파발10단지어울림(1011~1019동)BL3-1	은평구	MIXED	1396809442	지축역더플레이어오피스텔	지축역더플레이어오피스텔	10.0	47.0	435.03747093820016	nearest
11305-59	북한산굿모닝	강북구	LOW	357582387	금성빌라	금성빌라	4.0	11.2	140.24834102739982	nearest
11350-37	상계주공3(고층)	노원구	HIGH	416826808	321동	321	12.0	33.599999999999994	167.87391092681702	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826810	322동	322	12.0	33.599999999999994	178.53812670869922	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826811	319동	319	15.0	42.0	157.50402625526348	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826812	318동	318	15.0	42.0	202.46547687461563	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826813	317동	317	15.0	42.0	250.19165792814775	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826814	316동	316	15.0	42.0	255.35070126339585	boundary
11350-37	상계주공3(고층)	노원구	HIGH	416826815	315동	315	15.0	42.0	214.6618053293007	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024402	303동	303	15.0	42.0	398.7474287617642	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024404	304동	304	15.0	42.0	374.3110473786221	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024406	305동	305	15.0	42.0	364.4426718621485	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024412	313동	313	15.0	42.0	334.8018865913945	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024414	312동	312	15.0	42.0	275.10963917881463	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024417	314동	314	15.0	42.0	299.17792625102646	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024419	306동	306		42.0	370.0382606933073	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024423	307동	307	5.0	14.0	289.0655771675239	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024425	308동	308	5.0	14.0	244.0646913252708	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024427	309동	309	5.0	14.0	240.81940245674207	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024429	311동	311	5.0	14.0	242.24055864749224	boundary
11350-37	상계주공3(고층)	노원구	HIGH	417024432	310동	310	5.0	14.0	290.261329599687	boundary
11350-29	상계주공1(고층)	노원구	HIGH	417039834	116동	116	15.0	42.0	90.91130502579442	boundary
11350-203	상계주공1(저층)	노원구	HIGH	417039836	117동	117	15.0	42.0	59.34163194542356	boundary
11350-203	상계주공1(저층)	노원구	HIGH	417039838	118동	118	15.0	42.0	1.6870190473059143	boundary
