aptSeq	floor_band	river_view	park_view	mountain_view	open_span_max
11530-39	MID	False	True	False	102.5
11530-39	HIGH	False	True	True	250.0
11530-29	LOW	False	True	False	70.0
11530-29	MID	False	True	False	95.0
11530-29	HIGH	False	True	True	340.0
11530-131	LOW	False	False	False	5.0
11530-131	MID	False	False	False	25.0
11530-131	HIGH	False	True	False	45.0
11530-132	LOW	False	True	False	10.0
11530-132	MID	False	True	False	40.0
11530-132	HIGH	False	True	False	120.0
11530-130	LOW	False	True	False	70.0
11530-130	MID	False	True	False	95.0
11530-130	HIGH	False	True	False	160.0
11530-136	LOW	False	True	False	20.0
11530-136	MID	False	True	False	40.0
11530-136	HIGH	False	True	False	95.0
11530-150	LOW	False	True	False	77.5
11530-150	MID	False	True	False	90.0
11530-150	HIGH	False	True	False	145.0
11530-3291	LOW	False	False	False	10.0
11530-3291	MID	False	False	False	40.0
11530-3291	HIGH	False	False	False	80.0
11530-168	LOW	False	True	False	15.0
11530-168	MID	False	True	False	20.0
11530-168	HIGH	False	True	False	137.5
11530-3174	LOW	False	False	False	15.0
11530-3174	MID	False	False	False	55.0
11530-3174	HIGH	False	True	False	160.0
11530-134	LOW	False	False	False	10.0
11530-134	MID	False	False	False	15.0
11530-134	HIGH	False	False	False	20.0
11530-3480	LOW	False	False	False	10.0
11530-3480	MID	False	True	False	195.0
11530-3480	HIGH	False	True	False	270.0
11530-163	LOW	False	True	False	10.0
11530-163	MID	False	True	False	45.0
11530-163	HIGH	False	True	False	100.0
11530-22	LOW	False	True	False	107.5
11530-22	MID	False	True	False	112.5
11530-22	HIGH	False	True	False	197.5
11530-33	LOW	False	True	False	50.0
11530-33	MID	False	True	False	50.0
11530-33	HIGH	False	True	False	285.0
11530-40	LOW	False	True	False	245.0
11530-40	MID	False	True	False	295.0
11530-40	HIGH	False	True	False	360.0
11530-30	LOW	False	True	False	122.5
11530-30	MID	False	True	False	122.5
11530-30	HIGH	False	True	False	352.5
11530-38	LOW	False	True	True	15.0
11530-38	MID	False	True	True	27.5
11530-38	HIGH	False	True	True	352.5
11530-21	LOW	False	True	False	95.0
11530-21	MID	False	True	False	95.0
11530-21	HIGH	False	True	False	360.0
11530-35	LOW	False	True	False	75.0
11530-35	MID	False	True	False	77.5
11530-35	HIGH	False	True	False	190.0
11530-23	LOW	False	True	False	85.0
11530-23	MID	False	True	False	120.0
11530-23	HIGH	False	True	False	295.0
11530-137	LOW	False	True	True	115.0
11530-137	MID	False	True	True	115.0
11530-137	HIGH	False	True	True	150.0
11530-1	LOW	False	True	True	102.5
11530-1	MID	False	True	True	122.5
11530-1	HIGH	False	True	True	217.5
11530-13	LOW	False	True	True	160.0
11530-13	MID	False	True	True	165.0
11530-13	HIGH	False	True	True	185.0
11530-37	LOW	False	True	False	125.0
11530-37	MID	False	True	False	125.0
11530-37	HIGH	False	True	False	125.0
11530-3214	LOW	False	True	False	82.5
11530-3214	MID	False	True	True	132.5
11530-3214	HIGH	False	True	True	272.5
11470-142	LOW	False	True		57.5
11470-142	MID	False	True		75.0
11470-142	HIGH	False	True		105.0
11470-132	LOW	False	True		70.0
11470-132	MID	False	True		190.0
11470-132	HIGH	False	True		205.0
11470-3988	LOW	False	True		80.0
11470-3988	MID	False	True		110.0
11470-3988	HIGH	False	True		255.0
11470-5868	LOW	False	False		25.0
11470-5868	MID	False	False		30.0
11470-5868	HIGH	False	False		70.0
11590-12	LOW	False	True	True	205.0
11590-12	MID	False	True	True	315.0
11590-12	HIGH	False	True	True	360.0
11590-17	LOW	False	True	True	160.0
11590-17	MID	False	True	True	160.0
11590-17	HIGH	False	True	True	360.0
11590-3744	LOW	False	True	True	155.0
11590-3744	MID	False	True	True	147.5
11590-3744	HIGH	False	True	True	222.5
11590-11	LOW	False	True	True	130.0
11590-11	MID	False	True	True	255.0
11590-11	HIGH	False	True	True	360.0
11590-23	LOW	False	True	True	185.0
11590-23	MID	False	True	True	315.0
11590-23	HIGH	False	True	True	335.0
11590-3356	LOW	False	True	True	175.0
11590-3356	MID	False	True	True	175.0
11590-3356	HIGH	False	True	True	285.0
11590-3358	LOW	False	True	True	195.0
11590-3358	MID	False	True	True	195.0
11590-3358	HIGH	False	True	True	300.0
11590-3874	LOW	False	True	True	325.0
11590-3874	MID	False	True	True	335.0
11590-3874	HIGH	False	True	True	360.0
11590-121	LOW	False	True	True	195.0
11590-121	MID	False	True	True	195.0
11590-121	HIGH	False	True	True	195.0
11590-126	LOW	True	True	True	160.0
11590-126	MID	True	True	True	165.0
11590-126	HIGH	True	True	True	245.0
11590-31	LOW	True	True	True	110.0
11590-31	MID	True	True	True	205.0
11590-31	HIGH	True	True	True	205.0
11590-3831	LOW	True	True	False	145.0
11590-3831	MID	True	True	True	145.0
11590-3831	HIGH	True	True	True	155.0
11590-30	LOW	True	True	False	155.0
11590-30	MID	True	True	False	155.0
11590-30	HIGH	True	True	True	170.0
11590-3	LOW	True	True	False	120.0
11590-3	MID	True	True	True	205.0
11590-3	HIGH	True	True	True	355.0
11620-94	LOW	False	True	True	170.0
11620-94	MID	False	True	True	190.0
11620-94	HIGH	False	True	True	330.0
11620-4538	LOW	False	True	True	115.0
11620-4538	MID	False	True	True	132.5
11620-4538	HIGH	False	True	True	160.0
11620-4	LOW	False	True	True	40.0
11620-4	MID	False	True	True	40.0
11620-4	HIGH	False	True	True	152.5
11620-4536	LOW	False	True	True	30.0
11620-4536	MID	False	True	True	32.5
11620-4536	HIGH	False	True	True	122.5
11530-11	LOW	False	True	False	25.0
11530-11	MID	False	True	False	50.0
11530-11	HIGH	False	True	False	75.0
11530-28	LOW	False	False	False	50.0
11530-28	MID	False	False	False	55.0
11530-28	HIGH	False	False	False	170.0
11530-18	LOW	False	False	False	50.0
11530-18	MID	False	False	False	65.0
11530-18	HIGH	False	False	False	175.0
11530-24	LOW	False	True	False	30.0
11530-24	MID	False	True	False	97.5
11530-24	HIGH	False	True	False	132.5
11530-3289	LOW	False	True	False	165.0
11530-3289	MID	False	True	False	165.0
11530-3289	HIGH	False	True	False	290.0
11530-31	LOW	False	True	False	135.0
11530-31	MID	False	True	True	135.0
11530-31	HIGH	False	True	False	205.0
11530-140	LOW	False	True		15.0
11530-140	MID	False	True		25.0
11530-140	HIGH	False	True		170.0
11530-141	LOW	False	True		75.0
11530-141	MID	False	True		80.0
11530-141	HIGH	False	True		145.0
11530-135	LOW	False	True		55.0
11530-135	MID	False	True		55.0
11530-135	HIGH	False	True		55.0
11530-139	LOW	False	False	False	15.0
11530-139	MID	False	False	False	22.5
11530-139	HIGH	False	False	False	122.5
11545-164	LOW	False	True	True	220.0
11545-164	MID	False	True	True	220.0
11545-164	HIGH	False	True	True	360.0
11590-15	LOW	True	False	True	162.5
11590-15	MID	True	False	True	172.5
11590-15	HIGH	True	False	True	280.0
11530-3268	LOW	False	False	False	90.0
11530-3268	MID	False	False	False	90.0
11530-3268	HIGH	False	False	False	90.0
11560-1372	LOW	False	True		85.0
11560-1372	MID	False	True		127.5
11560-1372	HIGH	False	True		235.0
11560-1373	LOW	False	True	False	80.0
11560-1373	MID	False	True	False	100.0
11560-1373	HIGH	False	True	False	157.5
11545-3181	LOW	False	True	True	100.0
11545-3181	MID	False	True	True	130.0
11545-3181	HIGH	False	True	True	190.0
11545-1863	LOW	False	True	True	85.0
11545-1863	MID	False	True	True	100.0
11545-1863	HIGH	False	True	True	105.0
11545-158	LOW	False	True	True	305.0
11545-158	MID	False	True	True	310.0
11545-158	HIGH	False	True	True	310.0
11470-125	LOW	False	True		65.0
11470-125	MID	False	True		85.0
11470-125	HIGH	False	True		187.5
11545-109	LOW	False	True	True	100.0
11545-109	MID	False	True	True	160.0
11545-109	HIGH	False	True	True	200.0
11620-26	LOW	False	True	True	190.0
11620-26	MID	False	True	True	190.0
11620-26	HIGH	False	True	True	190.0
11545-39	LOW	False	True	True	105.0
11545-39	MID	False	True	True	107.5
11545-39	HIGH	False	True	True	325.0
11620-96	LOW	False	True	True	360.0
11620-96	MID	False	True	True	360.0
11620-96	HIGH	False	True	True	360.0
11620-5334	LOW	False	False	True	360.0
11620-5334	MID	False	False	True	360.0
11620-5334	HIGH	False	False	True	360.0
11620-189	LOW	False	False	True	360.0
11620-189	MID	False	False	True	360.0
11620-189	HIGH	False	False	True	360.0
11590-4	LOW	True	True	True	90.0
11590-4	MID	True	True	True	115.0
11590-4	HIGH	True	True	True	150.0
11590-6106	LOW	True	True	True	65.0
11590-6106	MID	True	True	True	65.0
11590-6106	HIGH	True	True	True	90.0
11590-57	LOW	False	True	True	82.5
11590-57	MID	False	True	True	102.5
11590-57	HIGH	False	True	True	110.0
11590-3291	LOW	True	True	False	100.0
11590-3291	MID	True	True	False	200.0
11590-3291	HIGH	True	True	False	215.0
11590-101	LOW	True	True	True	160.0
11590-101	MID	True	True	True	215.0
11590-101	HIGH	True	True	True	215.0
11590-4413	LOW	True	True	False	160.0
11590-4413	MID	True	True	False	180.0
11590-4413	HIGH	True	True	True	285.0
11590-3366	LOW	True	True	False	47.5
11590-3366	MID	True	True	False	90.0
11590-3366	HIGH	True	True	True	187.5
11590-1	LOW	True	True	True	35.0
11590-1	MID	True	True	True	67.5
11590-1	HIGH	True	True	True	340.0
11590-3338	LOW	False	True	True	60.0
11590-3338	MID	False	True	True	170.0
11590-3338	HIGH	True	True	True	320.0
11620-7	LOW	False	True	True	317.5
11620-7	MID	False	True	True	317.5
11620-7	HIGH	False	True	True	335.0
11530-3652	LOW	False	False	False	115.0
11530-3652	MID	False	False	False	115.0
11530-3652	HIGH	False	False	False	115.0
11620-4347	LOW	False	True	True	72.5
11620-4347	MID	False	True	True	90.0
11620-4347	HIGH	False	True	True	185.0
11590-127	LOW	True	True	True	65.0
11590-127	MID	True	True	True	95.0
11590-127	HIGH	True	True	True	347.5
11590-100	LOW	True	True	True	62.5
11590-100	MID	True	True	True	67.5
11590-100	HIGH	True	True	True	167.5
11620-95	LOW	False	True	True	45.0
11620-95	MID	False	True	True	87.5
11620-95	HIGH	False	True	True	155.0
11620-145	LOW	False	True	True	120.0
11620-145	MID	False	True	True	120.0
11620-145	HIGH	False	True	True	190.0
11590-84	LOW	True	True	True	25.0
11590-84	MID	True	True	True	55.0
11590-84	HIGH	True	True	True	180.0
11590-91	LOW	True	False	False	125.0
11590-91	MID	True	False	False	125.0
11590-91	HIGH	True	False	True	125.0
11590-139	LOW	True	True	True	115.0
11590-139	MID	True	True	True	115.0
11590-139	HIGH	True	True	True	115.0
11590-63	LOW	True	True	True	70.0
11590-63	MID	True	True	True	85.0
11590-63	HIGH	True	True	True	302.5
11470-248	LOW	False	True		107.5
11470-248	MID	False	True		107.5
11470-248	HIGH	False	True		115.0
11590-99	LOW	False	True	True	117.5
11590-99	MID	False	True	True	117.5
11590-99	HIGH	False	True	True	360.0
11590-3387	LOW	False	True	False	165.0
11590-3387	MID	False	True	True	255.0
11590-3387	HIGH	False	True	True	290.0
11590-22	LOW	True	True	True	215.0
11590-22	MID	True	True	True	245.0
11590-22	HIGH	True	True	True	360.0
11590-3418	LOW	True	True	True	275.0
11590-3418	MID	True	True	True	275.0
11590-3418	HIGH	True	True	True	275.0
11590-3677	LOW	True	True	True	85.0
11590-3677	MID	True	True	True	85.0
11590-3677	HIGH	True	True	True	185.0
11590-4526	LOW	False	True	True	120.0
11590-4526	MID	False	True	True	130.0
11590-4526	HIGH	False	True	True	200.0
11620-5	LOW	False	True	True	42.5
11620-5	MID	False	True	True	60.0
11620-5	HIGH	False	True	True	135.0
11590-4078	LOW	False	True	True	107.5
11590-4078	MID	False	True	True	125.0
11590-4078	HIGH	True	True	True	165.0
11590-123	LOW	True	True	True	225.0
11590-123	MID	True	True	True	242.5
11590-123	HIGH	True	True	True	320.0
11590-93	LOW	False	False	False	40.0
11590-93	MID	False	False	False	60.0
11590-93	HIGH	False	False	False	175.0
11530-149	LOW	False	False	True	95.0
11530-149	MID	False	False	False	135.0
11530-149	HIGH	False	True	False	285.0
11590-3754	LOW	False	True	True	175.0
11590-3754	MID	False	True	True	185.0
11590-3754	HIGH	False	True	True	205.0
11620-6448	LOW	False	True	True	55.0
11620-6448	MID	False	True	True	155.0
11620-6448	HIGH	False	True	True	360.0
11620-118	LOW	False	True	True	300.0
11620-118	MID	False	True	True	360.0
11620-118	HIGH	False	True	True	360.0
11560-71	LOW	False	False		15.0
11560-71	MID	False	False		35.0
11560-71	HIGH	False	False		55.0
11560-156	LOW	False	False		30.0
11560-156	MID	False	False		30.0
11560-156	HIGH	False	False		45.0
11590-143	LOW	True	True	True	140.0
11590-143	MID	True	True	True	235.0
11590-143	HIGH	True	True	True	245.0
11545-176	LOW	False	True	True	360.0
11545-176	MID	False	True	True	360.0
11545-176	HIGH	False	True	True	360.0
11470-183	LOW	False	False		100.0
11470-183	MID	False	False		115.0
11470-183	HIGH	False	True		235.0
11545-55	LOW	False	True	True	67.5
11545-55	MID	False	True	True	75.0
11545-55	HIGH	False	True	True	292.5
11545-2917	LOW	False	True	True	105.0
11545-2917	MID	False	True	True	125.0
11545-2917	HIGH	False	True	True	265.0
11560-118	LOW	False	True	True	30.0
11560-118	MID	False	True	True	85.0
11560-118	HIGH	False	True	True	125.0
11620-14	LOW	False	True	True	75.0
11620-14	MID	False	True	True	75.0
11620-14	HIGH	False	True	True	145.0
11560-147	LOW	False	False	False	115.0
11560-147	MID	False	False	False	115.0
11560-147	HIGH	False	False	False	115.0
11545-35	LOW	False	True	False	40.0
11545-35	MID	False	True	False	45.0
11545-35	HIGH	False	True	False	45.0
11545-1642	LOW	False	True	True	90.0
11545-1642	MID	False	True	True	115.0
11545-1642	HIGH	False	True	True	260.0
11590-4993	LOW	True	True	True	75.0
11590-4993	MID	True	True	True	130.0
11590-4993	HIGH	True	True	True	190.0
11590-4495	LOW	True	True	True	45.0
11590-4495	MID	True	True	True	75.0
11590-4495	HIGH	True	True	True	180.0
11590-4206	LOW	True	True	False	7.5
11590-4206	MID	True	True	False	7.5
11590-4206	HIGH	True	True	False	55.0
11545-3846	LOW	False	True	True	145.0
11545-3846	MID	False	True	True	147.5
11545-3846	HIGH	False	True	True	220.0
11530-3762	LOW	False	False	False	25.0
11530-3762	MID	False	False	False	25.0
11530-3762	HIGH	False	False	False	70.0
11620-135	LOW	False	True	True	360.0
11620-135	MID	False	True	True	360.0
11620-135	HIGH	False	True	True	360.0
11620-133	LOW	False	True	True	360.0
11620-133	MID	False	True	True	360.0
11620-133	HIGH	False	True	True	360.0
11620-79	LOW	False	True	True	360.0
11620-79	MID	False	True	True	360.0
11620-79	HIGH	False	True	True	360.0
11560-66	LOW	False	True		20.0
11560-66	MID	False	True		20.0
11560-66	HIGH	False	True		70.0
11560-67	LOW	False	True		70.0
11560-67	MID	False	True		72.5
11560-67	HIGH	False	True		140.0
11590-79	LOW	False	True	False	27.5
11590-79	MID	False	True	False	60.0
11590-79	HIGH	False	True	True	147.5
11560-1233	LOW	False	True	True	45.0
11560-1233	MID	False	True	True	120.0
11560-1233	HIGH	False	True	True	262.5
11590-2	LOW	False	False	False	100.0
11590-2	MID	False	False	False	110.0
11590-2	HIGH	True	True	True	160.0
11590-210	LOW	True	True	True	140.0
11590-210	MID	True	True	True	150.0
11590-210	HIGH	True	True	True	270.0
11590-9	LOW	True	True	True	30.0
11590-9	MID	True	True	True	35.0
11590-9	HIGH	True	True	True	182.5
11590-6	LOW	True	True	False	45.0
11590-6	MID	True	True	False	45.0
11590-6	HIGH	True	True	False	65.0
11590-128	LOW	True	True	True	37.5
11590-128	MID	True	True	True	47.5
11590-128	HIGH	True	True	True	230.0
11620-144	LOW	False	False	True	45.0
11620-144	MID	False	False	True	80.0
11620-144	HIGH	False	True	True	195.0
11620-4535	LOW	False	True	True	95.0
11620-4535	MID	False	True	True	120.0
11620-4535	HIGH	False	True	True	155.0
11530-53	LOW	False	True	False	205.0
11530-53	MID	False	True	False	205.0
11530-53	HIGH	False	True	False	210.0
11620-4509	LOW	False	True	True	135.0
11620-4509	MID	False	True	True	145.0
11620-4509	HIGH	False	True	True	165.0
11560-125	LOW	False	True	False	152.5
11560-125	MID	False	True	False	207.5
11560-125	HIGH	False	True	False	332.5
11545-36	LOW	False	True	True	100.0
11545-36	MID	False	True	True	155.0
11545-36	HIGH	False	True	True	210.0
11545-1860	LOW	False	False	True	45.0
11545-1860	MID	False	False	True	55.0
11545-1860	HIGH	False	True	True	55.0
11545-1957	LOW	False	False	False	5.0
11545-1957	MID	False	False	False	40.0
11545-1957	HIGH	False	False	False	65.0
11560-63	LOW	False	True	False	55.0
11560-63	MID	False	True	False	95.0
11560-63	HIGH	False	True	False	170.0
11545-28	LOW	False	True	False	60.0
11545-28	MID	False	True	False	80.0
11545-28	HIGH	False	True	True	220.0
11545-17	LOW	False	True	True	50.0
11545-17	MID	False	True	True	90.0
11545-17	HIGH	False	True	True	360.0
11530-3270	LOW	False	True	False	115.0
11530-3270	MID	False	True	False	115.0
11530-3270	HIGH	False	True	False	140.0
11530-3269	LOW	False	True	False	165.0
11530-3269	MID	False	True	False	360.0
11530-3269	HIGH	False	True	False	360.0
11530-44	LOW	False	False	False	135.0
11530-44	MID	False	False	False	175.0
11530-44	HIGH	False	True	False	320.0
11530-175	LOW	False	True	False	202.5
11530-175	MID	False	True	False	212.5
11530-175	HIGH	False	True	False	250.0
11530-4404	LOW	False	False	False	100.0
11530-4404	MID	False	False	False	100.0
11530-4404	HIGH	False	False	False	100.0
11530-3233	LOW	False	True	False	45.0
11530-3233	MID	False	True	False	80.0
11530-3233	HIGH	False	True	False	350.0
11530-59	LOW	False	True		35.0
11530-59	MID	False	True		65.0
11530-59	HIGH	False	True		140.0
11590-103	LOW	False	True	True	25.0
11590-103	MID	False	True	True	50.0
11590-103	HIGH	False	True	True	120.0
11545-1560	LOW	False	True	True	115.0
11545-1560	MID	False	True	True	115.0
11545-1560	HIGH	False	True	True	175.0
11620-63	LOW	False	True	True	120.0
11620-63	MID	False	True	True	165.0
11620-63	HIGH	False	True	True	210.0
11620-54	LOW	False	True	True	125.0
11620-54	MID	False	True	True	130.0
11620-54	HIGH	False	True	True	230.0
11545-2262	LOW	False	True	True	40.0
11545-2262	MID	False	True	True	85.0
11545-2262	HIGH	False	True	True	125.0
11545-38	LOW	False	True	True	45.0
11545-38	MID	False	True	True	65.0
11545-38	HIGH	False	True	True	155.0
11545-44	LOW	False	True	True	217.5
11545-44	MID	False	True	True	297.5
11545-44	HIGH	False	True	True	335.0
11545-33	LOW	False	True	True	155.0
11545-33	MID	False	True	True	155.0
11545-33	HIGH	False	True	True	235.0
11470-3989	LOW	False	True		120.0
11470-3989	MID	False	True		120.0
11470-3989	HIGH	False	True		180.0
11530-9	LOW	False	False	False	57.5
11530-9	MID	False	True	False	125.0
11530-9	HIGH	False	True	False	132.5
11545-57	LOW	False	True	True	180.0
11545-57	MID	False	True	True	180.0
11545-57	HIGH	False	True	True	180.0
11530-3249	LOW	False	False	False	55.0
11530-3249	MID	False	False	False	60.0
11530-3249	HIGH	False	False	False	90.0
11545-34	LOW	False	True	True	115.0
11545-34	MID	False	True	True	125.0
11545-34	HIGH	False	True	True	335.0
11620-58	LOW	False	True	True	175.0
11620-58	MID	False	True	True	205.0
11620-58	HIGH	False	True	True	350.0
11545-2	LOW	False	False	True	45.0
11545-2	MID	False	False	True	72.5
11545-2	HIGH	False	True	True	135.0
11545-3	LOW	False	False	False	57.5
11545-3	MID	False	False	True	122.5
11545-3	HIGH	False	True	True	155.0
11590-83	LOW	False	True	True	22.5
11590-83	MID	False	True	True	45.0
11590-83	HIGH	False	True	True	197.5
11545-2541	LOW	False	True	True	125.0
11545-2541	MID	False	True	True	125.0
11545-2541	HIGH	False	True	True	125.0
11590-94	LOW	True	True	False	45.0
11590-94	MID	True	True	False	95.0
11590-94	HIGH	True	True	True	190.0
11620-4543	LOW	False	False		0.0
11620-4543	MID	False	False		10.0
11620-4543	HIGH	False	True	True	360.0
11620-120	LOW	False	False	True	30.0
11620-120	MID	False	False	True	60.0
11620-120	HIGH	False	False	True	65.0
11620-5925	LOW	False	True	True	47.5
11620-5925	MID	False	True	True	55.0
11620-5925	HIGH	False	True	True	160.0
11620-5926	LOW	False	True	True	125.0
11620-5926	MID	False	True	True	145.0
11620-5926	HIGH	False	True	True	230.0
11620-30	LOW	False	True	True	220.0
11620-30	MID	False	True	True	220.0
11620-30	HIGH	False	True	True	220.0
